# opinion_modifiers_misc_base.txt
opinion_stopped_brewing_immortality_potion_major;Broke agreement to brew Immortality Potion;;;;;;;;;;;;;x
opinion_potion_sabotage;Sabotaged Immortality Potion;;;;;;;;;;;;;x
opinion_lazy_alchemist;Lazy Alchemist;;;;;;;;;;;;;x
opinion_criminal_alchemist;Dishonest Alchemist;;;;;;;;;;;;;x
opinion_wasted_immortality_potion;Wasted my Immortality Potion;;;;;;;;;;;;;x
opinion_gave_me_bad_immortality_potion;Gave me a bad Immortality Potion;;;;;;;;;;;;;x
opinion_gave_me_bad_immortality_potion_crime;Gave me a harmful Immortality Potion;;;;;;;;;;;;;x
opinion_fatal_immortality_potion;Provided a poison instead of an Immortality Potion;;;;;;;;;;;;;x
opinion_broke_equipment;Broke my laboratory equipment;;;;;;;;;;;;;x
opinion_mad_scientist_creation;Turned me into an alchemical monstrosity;;;;;;;;;;;;;x
opinion_mad_scientist_creation_volunteer;Gave me unparallelled strength;;;;;;;;;;;;;x
opinion_shared_insights;Shared alchemical insights;;;;;;;;;;;;;x
opinion_one_upped_me;One-upped me;;;;;;;;;;;;;x
opinion_did_not_one_up_me;Did not manage to one-up me;;;;;;;;;;;;;x
opinion_brewing_immortality_potion_for_me;Brewing an Immortality Potion for me;;;;;;;;;;;;;x
opinion_not_brewing_immortality_potion_for_me;Refused to brew an Immortality Potion for me;;;;;;;;;;;;;x

# 02_opinion_modifiers_chinese_government.txt
supporting_as_grand_chancellor;Supporting as Grand Chancellor;;;;;;;;;;;;;x
grand_chancellor_asked_for_backing;Asked me to change my voting pattern;;;;;;;;;;;;;x
asked_for_my_support_as_grand_chancellor;Asked me to support them as Grand Chancellor;;;;;;;;;;;;;x
asked_for_my_council_spot;Asked me to give them my spot on the council;;;;;;;;;;;;;x
ci_council_upset;Upset the council;;;;;;;;;;;;;x
ci_eunuchs_pleased;Pleased me and my fellow eunuchs;;;;;;;;;;;;;x
ci_eunuchs_upset;Displeased me and my fellow eunuchs;;;;;;;;;;;;;x
opinion_forced_commander;Demanded command;;;;;;;;;;;;;x
ci_greatly_upset;Greatly upset;;;;;;;;;;;;;x
ci_suspected_murderer;Suspected murderer;;;;;;;;;;;;;x
ci_upset;Upset;;;;;;;;;;;;;x
ci_upset_vassal;Upset;;;;;;;;;;;;;x
got_me_fired;Got me fired;;;;;;;;;;;;;x
unconvincing_diplomacy;Unconvincing diplomacy;;;;;;;;;;;;;x
unconvincing_intrigue;Unconvincing intrigue;;;;;;;;;;;;;x
dealt_with_me_appropriately;dummy;;;;;;;;;;;;;x
opinion_ci_nuclear_option_help;Helping with palace fighting;;;;;;;;;;;;;x
opinion_ci_nuclear_option_help_vassal_assisting;Helping with palace fighting;;;;;;;;;;;;;x
opinion_ci_nuclear_option_no_help;Refused to help me;;;;;;;;;;;;;x
opinion_ci_nuclear_option_traitor;dummy;;;;;;;;;;;;;x
opinion_you_will_be_spared;dummy;;;;;;;;;;;;;x
opinion_most_ungrateful;Most ungrateful;;;;;;;;;;;;;x
opinion_dishonest;Dishonest;;;;;;;;;;;;;x
opinion_opposed_victory;Opposed our victory;;;;;;;;;;;;;x
opinion_uppity_liege;Meddled with our business;;;;;;;;;;;;;x
opinion_ci_i_am_loyalist;Loyal;;;;;;;;;;;;;x
opinion_ci_loyalist;Loyal to me;;;;;;;;;;;;;x
breakaway_pretender;Breakaway pretender;;;;;;;;;;;;;x

# 02_opinion_modifiers_chinese_flavour.txt
opinion_unfilial_revoke;Unfilial!;;;;;;;;;;;;;x
opinion_unfilial_imprison;Very Unfilial!;;;;;;;;;;;;;x
opinion_friendly_relative;Shared grief;;;;;;;;;;;;;x
opinion_unfriendly_relative;Awkward Interaction;;;;;;;;;;;;;x
opinion_penglai_failure;Failed to reach Mount Penglai;;;;;;;;;;;;;x

# 02_opinion_modifiers_chuseok.txt
opinion_enjoyed_chuseok;Enjoyed Chuseok;;;;;;;;;;;;;x
opinion_good_chuseok;Good time at Chuseok;;;;;;;;;;;;;x
opinion_bad_chuseok;Bad time at Chuseok;;;;;;;;;;;;;x

# 02_opinion_modifiers_dragonslayer.txt
hunting_dragons_together;Hunting dragons together;;;;;;;;;;;;;x
opinion_burninated_the_land;Set the land ablaze;;;;;;;;;;;;;x

# 02_opinion_modifiers_grace.txt
opinion_grace_china_refused_gold_tribute;Refused Tribute (Gold);;;;;;;;;;;;;;x
opinion_grace_china_refused_tributary;Refused tributary offer;;;;;;;;;;;;;;x
opinion_grace_china_refused_eunuch_tribute;Refused Tribute (Eunuch);;;;;;;;;;;;;;x
opinion_grace_china_refused_horses_tribute;Refused Tribute (Horses);;;;;;;;;;;;;;x
opinion_grace_china_refused_concubine_tribute;Refused Tribute (Concubine);;;;;;;;;;;;;;x
opinion_grace_china_refused_commander_tribute;Refused Tribute (Commander);;;;;;;;;;;;;;x
opinion_grace_china_refused_physician_tribute;Refused Tribute (Physician);;;;;;;;;;;;;;x
opinion_grace_china_refused_artifact_tribute;Refused Tribute (Artifact);;;;;;;;;;;;;;x
opinion_grace_china_refused_renounce_claims_tribute;Refused Tribute (Renounce Claims);;;;;;;;;;;;;;x
opinion_grace_china_refused_cancel_favor_tribute;Refused Tribute (Cancel Favor);;;;;;;;;;;;;;x
opinion_grace_china_refused_transfer_prosperity_tribute;Refused Tribute (Prosperity);;;;;;;;;;;;;;x
opinion_grace_china_refused_transfer_society_currency_tribute;Refused Tribute (Transfer society currency);;;;;;;;;;;;;;x
opinion_grace_china_refused_boost_moh_tribute;Refused Tribute (Mandate of Heaven);;;;;;;;;;;;;;x
opinion_grace_china_refused_increase_tributary_tier;Refused to increase my tributary tier;;;;;;;;;;;;;;x
opinion_grace_china_refused_hand_over_title_tribute;Refused Tribute (Transfer County);;;;;;;;;;;;;;x
opinion_grace_china_refused_border_adjustment_tribute;Refused Border Adjustment offer;;;;;;;;;;;;;;x
opinion_china_grace_refused_truce_boon;Refused Boon (Truce);;;;;;;;;;;;;;x
opinion_china_grace_refused_peace_deal_boon;Refused Boon (Peace Deal);;;;;;;;;;;;;;x
opinion_china_grace_refused_grant_favor_boon;Refused Boon (Favor);;;;;;;;;;;;;;x
opinion_china_grace_refused_cancel_favor_boon;Refused Boon (Cancel Favor);;;;;;;;;;;;;;x
opinion_china_grace_refused_grant_county_boon;Refused Boon (Grant County);;;;;;;;;;;;;;x
opinion_china_grace_refused_imperial_marriage_boon;Refused Boon (Imperial Marriage);;;;;;;;;;;;;;x
opinion_china_grace_not_a_dragon_bride;Sent a lesser bride;;;;;;;;;;;;;;x
opinion_china_grace_refused_physician_boon;Refused Boon (Physician);;;;;;;;;;;;;;x
opinion_china_grace_refused_siege_engineer_boon;Refused Boon (Siege Engineer);;;;;;;;;;;;;;x
opinion_china_grace_refused_strategist_boon;Refused Boon (Strategist);;;;;;;;;;;;;;x
opinion_china_grace_refused_administrator_boon;Refused Boon (Scholar-Bureaucrat);;;;;;;;;;;;;;x
opinion_china_grace_refused_master_engineer_boon;Refused Boon (Master-Engineer);;;;;;;;;;;;;;x
opinion_china_grace_refused_dismiss_councillor_boon;Refused Boon (Dismiss Councillor);;;;;;;;;;;;;;x
opinion_china_grace_refused_request_command_boon;Refused Boon (Command);;;;;;;;;;;;;;x
opinion_china_grace_refused_renounce_claims_boon;Refused Boon (Renounce Claims);;;;;;;;;;;;;;x
opinion_china_grace_refused_imperial_praise_boon;Refused Boon (Imperial Praise);;;;;;;;;;;;;;x
opinion_china_grace_refused_artifact_boon;Refused Boon (Artifact);;;;;;;;;;;;;;x
opinion_china_grace_refused_decrease_tributary_tier;Refused to lower my tributary tier;;;;;;;;;;;;;;x
opinion_china_grace_refused_end_mourning_boon;Refused Boon (End Mourning);;;;;;;;;;;;;;x
opinion_china_grace_refused_border_adjustment_boon;Refused Border Adjustment demand;;;;;;;;;;;;;;x
got_tribute_from_eoc;Transferred tribute to me;;;;;;;;;;;;;;x
got_me_a_boon;Got a Boon for me;;;;;;;;;;;;;;x
china_peace_deal_breaker;Broke Peace Deal;;;;;;;;;;;;;;x
opinion_bestowed_grace;Bestowed Grace;;;;;;;;;;;;;;x
border_adjustment_happened;Border Adjustment;;;;;;;;;;;;;;x
opinion_china_breakaway_tributary;Breakaway Tributary;;;;;;;;;;;;;;x
opinion_grace_increased_tributary_tier;Recently increased tributary tier;;;;;;;;;;;;;;x
opinion_grace_decreased_tributary_tier;Recently decreased tributary tier;;;;;;;;;;;;;;x
opinion_grace_china_refused_increase_tributary_tier_offer;Refused mt offer to increase their tributary tier;;;;;;;;;;;;;;x
opinion_grace_china_refused_border_adjustment_request;Refused Border Adjustment request;;;;;;;;;;;;;;x
i_was_client_state;dummy;;;;;;;;;;;;;;x
i_was_protectorate;dummy;;;;;;;;;;;;;;x
i_was_imperial_tributary;dummy;;;;;;;;;;;;;;x
i_was_misc_tributary;dummy;;;;;;;;;;;;;;x
got_imperial_praise;Received Imperial Praise;;;;;;;;;;;;;;x

# 02_opinion_modifiers_hanami.txt
good_hanami;Good time at Hanami;;;;;;;;;;;;;x
bad_hanami;Bad time at Hanami;;;;;;;;;;;;;x
hanami_duel_good_sport;Good sportsmanship;;;;;;;;;;;;;x
hanami_duel_bad_sport;Bad sportsmanship;;;;;;;;;;;;;x
opinion_enjoyed_hanami;Held a Hanami;;;;;;;;;;;;;x

# 02_opinion_modifiers_hwarang.txt
opinion_hwarang_i_refused_nap;Refused their Non-Aggression Pact offer;;;;;;;;;;;;;;x
opinion_hwarang_refused_nap;Refused my Non-Aggression Pact offer;;;;;;;;;;;;;;x
opinion_hwarang_inspire_loyalty;Inspired loyalty;;;;;;;;;;;;;;x
opinion_hwarang_offering_spiritual_guidance;Giving them spiritual guidance;;;;;;;;;;;;;;x
opinion_hwarang_receiving_spiritual_guidance;Giving me spiritual guidance;;;;;;;;;;;;;;x
demanded_hwarang_leadership;Demanded leadership;;;;;;;;;;;;;;x
helped_with_hwarang_self_reflection;Helped me become a better Hwarang;;;;;;;;;;;;;;x
opinion_refused_me_guidance;Refused to give me spiritual guidance;;;;;;;;;;;;;;x
opinion_refused_guidance_offer;Refused my spiritual guidance terms;;;;;;;;;;;;;;x
opinion_hwarang_praised_me;Praised me;;;;;;;;;;;;;;x
opinion_hwarang_insulted_me;Insulted me;;;;;;;;;;;;;;x
refused_hwarang_membership;Did not let me join the Hwarang;;;;;;;;;;;;;x

# 02_opinion_modifiers_liao_jin.txt
ceded_sixteen_prefectures_liao;Ceded the Sixteen Prefectures;;;;;;;;;;;;;x
ceded_sixteen_prefectures_jin;Ceded the Sixteen Prefectures;;;;;;;;;;;;;x
ceded_sixteen_prefectures_owner;Ceded the Sixteen Prefectures;;;;;;;;;;;;;x
no_liao_nap;Reneged on non-aggression pact agreement;;;;;;;;;;;;;x
no_sixteen_prefectures;Did not cede the Sixteen Prefectures;;;;;;;;;;;;;x
stayed_out_of_my_way;Stayed out of my way;;;;;;;;;;;;;x
joined_war_against_me;Opposed my rightful invasion;;;;;;;;;;;;;x
fighting_the_khitans_with_me;Helped defend against the Khitans;;;;;;;;;;;;;x

# 02_opinion_modifiers_japanese_government.txt
japanese_regent_changed_my_spouse;Interfered in my marriage;;;;;;;;;;;;;x
japanese_regent_took_money;Took my money;;;;;;;;;;;;;x
japanese_regent_forced_actual_regency;Forced me aside;;;;;;;;;;;;;x
japanese_regent_released_a_prisoner;Released my prisoner;;;;;;;;;;;;;x
japanese_regent_executed_a_prisoner;Executed my prisoner;;;;;;;;;;;;;x
japanese_regent_fired_councillor;Fired my councillor;;;;;;;;;;;;;x
japanese_regent_fired_me;Fired me from liege's council;;;;;;;;;;;;;x
japanese_regent_took_vassal;Took my vassal;;;;;;;;;;;;;x
japanese_regent_took_a_title;Took my title;;;;;;;;;;;;;x
opinion_stole_the_regency;Stole the Permanent Regency;;;;;;;;;;;;;x
opinion_fought_for_regent;Fought for as regent;;;;;;;;;;;;;x
opinion_supported_as_regent;Supported me as Regent;;;;;;;;;;;;;x
opinion_installed_as_shogun;Fought for me as Shogun;;;;;;;;;;;;;x
opinion_supported_against_shogun;Supported me against the Shogun;;;;;;;;;;;;;x
supporting_as_new_tenno;My Imperial Claimant;;;;;;;;;;;;;x
opinion_revoked_support_as_tenno;Revoked support as Imperial Claimant;;;;;;;;;;;;;x

# 02_opinion_modifiers_korean.txt
opinion_unhappy_with_mu;Unhappy with Mu;;;;;;;;;;;;;x
opinion_criminal_mu;Criminal scum;;;;;;;;;;;;;x

# 02_opinion_modifiers_lny.txt
opinion_enjoyed_lny;Enjoyed Lunar New Year celebration;;;;;;;;;;;;;x
disapproves_of_lny_fireworks;Underwhelming fireworks;;;;;;;;;;;;;x
troublesome_guest;Troublesome guest;;;;;;;;;;;;;x
disapproves_of_lny_dragon_dance;Underwhelming dragon dance;;;;;;;;;;;;;x
good_lny_teacher;Good teacher;;;;;;;;;;;;;x
no_lny_teacher;Refused to teach me;;;;;;;;;;;;;x
bad_lny_teacher;Bad teacher;;;;;;;;;;;;;x
disapproves_of_lny_no_lion_dance;No lion dance;;;;;;;;;;;;;x
lny_thief;Suspected thief;;;;;;;;;;;;;x
approves_of_acrobats;Hired acrobats;;;;;;;;;;;;;x
approves_of_lny_decorations;Nice decorations;;;;;;;;;;;;;x
disapproves_of_lny_decorations;Poor decorations;;;;;;;;;;;;;x
approves_of_lny_cleaning;Clean home;;;;;;;;;;;;;x
disapproves_of_lny_cleaning;Unclean home;;;;;;;;;;;;;x
angered_chinese_dragon;Angered the Dragon;;;;;;;;;;;;;x
zodiac_element_match;Enduring reign;;;;;;;;;;;;;x

# 02_opinion_modifiers_RIP_extra.txt
opinion_unhelpful_mystic;Stopped helping me gain eternal life;;;;;;;;;;;;;x
opinion_bad_seclusion_type;Disapproves of seclusion type;;;;;;;;;;;;;x
opinion_cannibal_hunt;Hunting humans;;;;;;;;;;;;;x
opinion_food_thief;Stole food supplies in seclusion;;;;;;;;;;;;;x
opinion_good_seclusion_type;Approves of seclusion type;;;;;;;;;;;;;x
opinion_guarding_my_food;Guarding food supplies;;;;;;;;;;;;;x
opinion_let_me_eat;Let me eat;;;;;;;;;;;;;x
opinion_not_letting_me_eat;Did not let me eat;;;;;;;;;;;;;x
opinion_seclusion_happy_with_relationship;Good time together in seclusion;;;;;;;;;;;;;x
opinion_suspect_courtier;Likely up to no good;;;;;;;;;;;;;x
opinion_did_not_let_me_pray;Did not let me pray;;;;;;;;;;;;;x
opinion_let_me_pray;Let me pray;;;;;;;;;;;;;x
opinion_got_castle_maps;Gave me maps;;;;;;;;;;;;;x
opinion_fun_time;Fun times;;;;;;;;;;;;;x
opinion_skilled_dancer;Skilled dancer;;;;;;;;;;;;;x
opinion_forced_mask;Forced me to wear a mask;;;;;;;;;;;;;x
opinion_took_my_eye;Took my eye;;;;;;;;;;;;;x

# 02_opinion_modifiers_tianxia_WL.txt
opinion_intimidated_out_of_factions;Intimidated me out of factions;;;;;;;;;;;;;x
opinion_intimidated_into_factions;Intimidated me into factions;;;;;;;;;;;;;x
opinion_wl_close_relative;Heroic relative;;;;;;;;;;;;;x

# 02_opinion_modifiers_treasure_fleet.txt
opinion_got_to_join_treasure_fleet;Let me join the Treasure Fleet;;;;;;;;;;;;;x
opinion_did_not_get_to_join_treasure_fleet;Did not let me join the Treasure Fleet;;;;;;;;;;;;;x
opinion_tf_guest;dummy;;;;;;;;;;;;;x
opinion_attacked_treasure_fleet;Attacked the Treasure Fleet;;;;;;;;;;;;;x
opinion_left_my_court;Left my court;;;;;;;;;;;;;x
opinion_did_not_reward_me;Did not reward me;;;;;;;;;;;;;x
opinion_did_not_blame_me;Did not blame me;;;;;;;;;;;;;x
opinion_berated_me;Berated me publicly;;;;;;;;;;;;;x

# 02_opinion_modifiers_wotrs.txt
opinion_refused_rising_sun_cta;Refused call to arms;;;;;;;;;;;;;x
opinion_accepted_rising_sun_cta;Accepted call to arms;;;;;;;;;;;;;x
opinion_rising_sun_ex_student;Former student;;;;;;;;;;;;;x
opinion_rising_sun_ex_mentor;Former mentor;;;;;;;;;;;;;x
opinion_refused_mentoring;Refused mentoring;;;;;;;;;;;;;x
opinion_rising_sun_mentor;My mentor;;;;;;;;;;;;;x
opinion_rising_sun_student;My student;;;;;;;;;;;;;x
opinion_rising_sun_was_my_mentor;Was my mentor;;;;;;;;;;;;;x
opinion_rising_sun_was_my_student;Was my student;;;;;;;;;;;;;x
wotrs_appreciated_poem;Dedicated a good poem;;;;;;;;;;;;;x
wotrs_did_not_appreciate_poem;Dedicated a bad poem;;;;;;;;;;;;;x
wotrs_mocked_in_poem;Vile poem;;;;;;;;;;;;;x
wotrs_mocked_in_poem_minor;Rude poem;;;;;;;;;;;;;x

# Added vanilla
nag_pope_to_help_me;dummy;;;;;;;;;;;;;x
