# De jure
b_aomori;Aomori;;;;;;;;;;;;;x
b_apari;Apari;;;;;;;;;;;;;x
b_aqixiang;Aqixiang;;;;;;;;;;;;;x
b_araki;Araki;;;;;;;;;;;;;x
b_aratama;Aratama;;;;;;;;;;;;;x
b_arau;Arau;;;;;;;;;;;;;x
b_arba_minch;Arba Mich;;;;;;;;;;;;;x
b_arca2;Arca;;;;;;;;;;;;;x
b_ardo_kola;Ardo Kola;;;;;;;;;;;;;x
b_areka;Areka;;;;;;;;;;;;;x
b_argamakmur;Arga Makmur;;;;;;;;;;;;;x
b_arida;Arida;;;;;;;;;;;;;x
b_aroroy;b_aroroy;;;;;;;;;;;;;x
b_arosbaya;Arosbaya;;;;;;;;;;;;;x
b_arut;Arut;;;;;;;;;;;;;x
b_asa_nagato;Asa;;;;;;;;;;;;;x
b_asago;Asago;;;;;;;;;;;;;x
b_asahina;Asahina;;;;;;;;;;;;;x
b_asajaya;Asajaya;;;;;;;;;;;;;x
b_asakuchi;Asakuchi;;;;;;;;;;;;;x
b_asella;Asella;;;;;;;;;;;;;x
b_asem;Asem;;;;;;;;;;;;;x
b_aseri;Aseri;;;;;;;;;;;;;x
b_ashibe;Ashibe;;;;;;;;;;;;;x
b_ashida;Ashida;;;;;;;;;;;;;x
b_ashigara;Ashigara;;;;;;;;;;;;;x
b_ashikaga;Ashikaga;;;;;;;;;;;;;x
b_ashoro;Ashoro;;;;;;;;;;;;;x
b_asingan;Asingan;;;;;;;;;;;;;x
b_aso;Aso;;;;;;;;;;;;;x
b_asokore_mampong;Asokore Mampong;;;;;;;;;;;;;x
b_astambul;Astambul;;;;;;;;;;;;;x
b_asukabe;Asukabe;;;;;;;;;;;;;x
b_asuwa;Asuwa;;;;;;;;;;;;;x
b_atnago;Atnago;;;;;;;;;;;;;x
b_auna;Auna;;;;;;;;;;;;;x
b_ava;Ava;;;;;;;;;;;;;x
b_awa;Awa;;;;;;;;;;;;;x
b_awa_boshu;Awa;;;;;;;;;;;;;x
b_awaga;Awaga;;;;;;;;;;;;;x
b_aware;Aware;;;;;;;;;;;;;x
b_aweng;Aweng;;;;;;;;;;;;;x
b_awuzaer;Awuzaer;;;;;;;;;;;;;x
b_awuzaer_eli;Eli;;;;;;;;;;;;;x
b_awuzaer_jilu;Jilu;;;;;;;;;;;;;x
b_awuzaer_niukeria;Niukeria;;;;;;;;;;;;;x
b_awuzaer_wuer;Wuer;;;;;;;;;;;;;x
b_awuzaer_wulekema;Wulekema;;;;;;;;;;;;;x
b_awuzaer_wuna;Wuna;;;;;;;;;;;;;x
b_awzardaw;Awzardaw;;;;;;;;;;;;;x
b_ayang;Ayang;;;;;;;;;;;;;x
b_ayer_hitam;Ayer Hitam;;;;;;;;;;;;;x
b_ayukawa;Ayukawa;;;;;;;;;;;;;x
b_ayutthaya;Ayutthaya;;;;;;;;;;;;;x
b_azumi;Azumi;;;;;;;;;;;;;x
b_azumi_iwashiro;Azumi;;;;;;;;;;;;;x
b_azumi_shinano;Azumi;;;;;;;;;;;;;x
b_ba_be;Ba Be;;;;;;;;;;;;;x
b_ba_don;Ba Don;;;;;;;;;;;;;x
b_ba_mun;Ba Mun;;;;;;;;;;;;;x
b_ba_nui;Ba Nui;;;;;;;;;;;;;x
b_babatan;Babatan;;;;;;;;;;;;;x
b_bac_giang;Bac Giang;;;;;;;;;;;;;x
b_bac_kan;Bac Kan;;;;;;;;;;;;;x
b_bac_me;Bac Me;;;;;;;;;;;;;x
b_bac_quang;Bac Quang;;;;;;;;;;;;;x
b_badas;Badas;;;;;;;;;;;;;x
b_badduat;Badduat;;;;;;;;;;;;;x
b_badikaha;Badikaha;;;;;;;;;;;;;x
b_badong;Badong;;;;;;;;;;;;;x
b_baegam;Baegam;;;;;;;;;;;;;x
b_bagan;Bagan;;;;;;;;;;;;;x
b_bagansiapiapi;Bagansiapiapi;;;;;;;;;;;;;x
b_bagasbas;Bagasbas;;;;;;;;;;;;;x
b_bagasumbol;Bagasumbol;;;;;;;;;;;;;x
b_bagatusan;Bagatusan;;;;;;;;;;;;;x
b_bagjak;Bagjak;;;;;;;;;;;;;x
b_bagong_sirang;Bagong Sirang;;;;;;;;;;;;;x
b_bagongshan;Bagongshan;;;;;;;;;;;;;x
b_baguindoc;Baguindoc;;;;;;;;;;;;;x
b_bagumbayan;Bagumbayan;;;;;;;;;;;;;x
b_bagupaye;Bagupaye;;;;;;;;;;;;;x
b_bahal;Bahal;;;;;;;;;;;;;x
b_bahaur;Bahaur;;;;;;;;;;;;;x
b_baidicheng;Baidicheng;;;;;;;;;;;;;x
b_baihe;Baihe;;;;;;;;;;;;;x
b_baili_baili;Baili;;;;;;;;;;;;;x
b_baili_kaqi;Kaqi;;;;;;;;;;;;;x
b_baili_kelemu;Kelemu;;;;;;;;;;;;;x
b_baili_mukedehe;Mukedehe;;;;;;;;;;;;;x
b_baili_xilulin;Xilulin;;;;;;;;;;;;;x
b_baili_yuelangu;Yuelangu;;;;;;;;;;;;;x
b_baili_zhuajin;Zhuajin;;;;;;;;;;;;;x
b_baima;Baima;;;;;;;;;;;;;x
b_baima2;Baima;;;;;;;;;;;;;x
b_baini;Baini;;;;;;;;;;;;;x
b_baise;Baise;;;;;;;;;;;;;x
b_baise_fenghanzhou;Fenghanzhou;;;;;;;;;;;;;x
b_baise_kanzhou;Kanzhou;;;;;;;;;;;;;x
b_baise_longchuan;Longchuan;;;;;;;;;;;;;x
b_baise_shanglin;Shanglin;;;;;;;;;;;;;x
b_baise_sichengzhou;Sichengzhou;;;;;;;;;;;;;x
b_baise_tianzhou;Tianzhou;;;;;;;;;;;;;x
b_baisha;Baisha;;;;;;;;;;;;;x
b_baixiang;Baixiang;;;;;;;;;;;;;x
b_baiya2;Baiya;;;;;;;;;;;;;x
b_baiyun;Baiyun;;;;;;;;;;;;;x
b_bajiao;Bajiao;;;;;;;;;;;;;x
b_bakam;Bakam;;;;;;;;;;;;;x
b_bakan;Bakan;;;;;;;;;;;;;x
b_bakgjakgu;Bakgjakgu;;;;;;;;;;;;;x
b_bakkai;Bakkai;;;;;;;;;;;;;x
b_bakongan;Bakongan;;;;;;;;;;;;;x
b_bakri;Bakri;;;;;;;;;;;;;x
b_balaas;Balaas;;;;;;;;;;;;;x
b_balaesang;Balaesang;;;;;;;;;;;;;x
b_balamban;Balamban;;;;;;;;;;;;;x
b_balambangan;Balambangan;;;;;;;;;;;;;x
b_balanbale;Balanbale;;;;;;;;;;;;;x
b_balanga;Balanga;;;;;;;;;;;;;x
b_balansay;Balansay;;;;;;;;;;;;;x
b_balantak;Balantak;;;;;;;;;;;;;x
b_balayan;Balayan;;;;;;;;;;;;;x
b_balbil;Balbil;;;;;;;;;;;;;x
b_bale2;Bale;;;;;;;;;;;;;x
b_baleh;Baleh;;;;;;;;;;;;;x
b_balgag;Balgag;;;;;;;;;;;;;x
b_baliangu;Baliangu;;;;;;;;;;;;;x
b_balikpapan;Balikpapan;;;;;;;;;;;;;x
b_balikukup;Balikukup;;;;;;;;;;;;;x
b_balin_acihumaqi;Acihumaqi;;;;;;;;;;;;;x
b_balin_boluo;Boluo;;;;;;;;;;;;;x
b_balin_fouhuang;Fouhuang;;;;;;;;;;;;;x
b_balin_guangwuzhen;Guangwuzhen;;;;;;;;;;;;;x
b_balin_jieshingang;Jieshingang;;;;;;;;;;;;;x
b_balin_qingzhou;Qingzhou;;;;;;;;;;;;;x
b_balin_shidou;Shidou;;;;;;;;;;;;;x
b_balingasag;Balingasag;;;;;;;;;;;;;x
b_balingian;Balingian;;;;;;;;;;;;;x
b_balok;Balok;;;;;;;;;;;;;x
b_balui;Balui;;;;;;;;;;;;;x
b_baluta;Baluta;;;;;;;;;;;;;x
b_bambalamotu;Bambalamotu;;;;;;;;;;;;;x
b_bamban;Bamban;;;;;;;;;;;;;x
b_bambang;Bambang;;;;;;;;;;;;;x
b_bami;Bami;;;;;;;;;;;;;x
b_ban_bon;Ban Bon;;;;;;;;;;;;;x
b_ban_bung;Ban Bung;;;;;;;;;;;;x
b_ban_cam;Ban Cam;;;;;;;;;;;;;x
b_ban_cang;Ban Cang;;;;;;;;;;;;;x
b_ban_cat;Ban Cat;;;;;;;;;;;;;x
b_ban_cat2;Ban Cat;;;;;;;;;;;;;x
b_ban_chang;Ban Chang;;;;;;;;;;;;;x
b_ban_chom;Ban Chom;;;;;;;;;;;;;x
b_ban_dan_ky;Ban Dan Ky;;;;;;;;;;;;x
b_ban_dan_lan_hoi;Ban Dan Lan Hoi;;;;;;;;;;;;x
b_ban_fang;Ban Fang;;;;;;;;;;;;;x
b_ban_hai;Ban Hai;;;;;;;;;;;;;x
b_ban_keo;Ban Keo;;;;;;;;;;;;;x
b_ban_kham;Ban Kham;;;;;;;;;;;;;x
b_ban_khap_phuang;Ban Khap Phuang;;;;;;;;;;;;x
b_ban_laem;Ban Laem;;;;;;;;;;;;;x
b_ban_luktoungka_nua;Ban Luktoungka Nua;;;;;;;;;;;;x
b_ban_maeu;Ban Maeu;;;;;;;;;;;;x
b_ban_meo;Ban Meo;;;;;;;;;;;;;x
b_ban_mi;Ban Mi;;;;;;;;;;;;;x
b_ban_muang;Ban Muang;;;;;;;;;;;;;x
b_ban_nahouangoua;Ban Nahouangoua;;;;;;;;;;;;x
b_ban_napho;Ban Napho;;;;;;;;;;;;;x
b_ban_ngon;Ban Ngon;;;;;;;;;;;;;x
b_ban_phiet;Ban Phiet;;;;;;;;;;;;;x
b_ban_pho;Ban Pho;;;;;;;;;;;;x
b_ban_phot_phisai;Banphot Phisai;;;;;;;;;;;;;x
b_ban_pong;Ban Pong;;;;;;;;;;;;;x
b_ban_sai;Ban Saii;;;;;;;;;;;;;x
b_ban_sang;Ban Sang;;;;;;;;;;;;;x
b_ban_souey;Ban Souey;;;;;;;;;;;;x
b_ban_soung;Ban Soung;;;;;;;;;;;;x
b_ban_tak_deth;Ban Tak Deth;;;;;;;;;;;;x
b_ban_talan;Ban Talan;;;;;;;;;;;;;x
b_ban_tam;Ban Tam;;;;;;;;;;;;;x
b_ban_thana;Ban Thana;;;;;;;;;;;;;x
b_ban_that;Ban That;Ban That;;;;;;;;;;;;x
b_ban_that2;Ban Thati;;;;;;;;;;;;;x
b_ban_thi;Ban Thi;;;;;;;;;;;;x
b_ban_tom;Ban Tom;;;;;;;;;;;;;x
b_ban_tung;Ban Tung;;;;;;;;;;;;;x
b_ban_xam;Ban Xam;;;;;;;;;;;;;x
b_ban_xiang_nouak;Ban Xiang Nouak;;;;;;;;;;;;x
b_ban_xieng_lom;Ban Xieng Lom;;;;;;;;;;;;x
b_banaba;Banaba;;;;;;;;;;;;;x
b_banawa;Banawa;;;;;;;;;;;;;x
b_banayoyo;Banayoyo;;;;;;;;;;;;;x
b_bandar_lampung;Bandar Lampung;;;;;;;;;;;;;x
b_bandung;Bandung;;;;;;;;;;;;;x
b_bane;Bane;;;;;;;;;;;;;x
b_bang_krathum;Bang Krathum;;;;;;;;;;;;;x
b_bang_len;Bang Len;;;;;;;;;;;;x
b_bang_pla_ma;Bang Pla Ma;;;;;;;;;;;;;x
b_bang_rakam;Bang Rakam;;;;;;;;;;;;;x
b_bang_saphan;Bang Saphan;;;;;;;;;;;;;x
b_banggae;Banggae;;;;;;;;;;;;;x
b_bangju;Bangju;;;;;;;;;;;;;x
b_bangka;Bangka;;;;;;;;;;;;;x
b_bangkinang;Bangkinang;;;;;;;;;;;;;x
b_bangko;Bangko;;;;;;;;;;;;;x
b_bangko_pusaka;Bangko Pusaka;;;;;;;;;;;;;x
b_bangli;Bangli;;;;;;;;;;;;;x
b_banguingui;Banguingui;;;;;;;;;;;;;x
b_banjarbaru;Banjarbaru;;;;;;;;;;;;;x
b_banjarmasin;Banjarmasin;;;;;;;;;;;;;x
b_banjarnegara;Banjarnegara;;;;;;;;;;;;;x
b_banjarsari;Banjarsari;;;;;;;;;;;;;x
b_banjit;Banjit;;;;;;;;;;;;;x
b_bankachon;Bankachon;;;;;;;;;;;;;x
b_banmauk;Banmauk;;;;;;;;;;;;;x
b_bansak;Bansak;;;;;;;;;;;;;x
b_bansing;Bansing;;;;;;;;;;;;;x
b_bansu;Bansu;;;;;;;;;;;;;x
b_bantan;Bantan;;;;;;;;;;;;;x
b_bantan2;Bantan;;;;;;;;;;;;;x
b_banteay_chhmar;Banteay Chhmar;;;;;;;;;;;;;x
b_banteay_meanchey;Banteay Meanchey;;;;;;;;;;;;;x
b_banten;Banten;;;;;;;;;;;;;x
b_banten2;Banten;;;;;;;;;;;;;x
b_banten_girang;Banten Girang;;;;;;;;;;;;;x
b_banting;Banting;;;;;;;;;;;;;x
b_bantul;Bantul;;;;;;;;;;;;;x
b_banxi;Banxi;;;;;;;;;;;;;x
b_bao_ha;Bao Ha;;;;;;;;;;;;;x
b_bao_lam;Bao Lam;;;;;;;;;;;;;x
b_baoan;Bao'an;;;;;;;;;;;;;x
b_baoding;Baoding;;;;;;;;;;;;;x
b_baofeng;Baofeng;;;;;;;;;;;;;x
b_baohe;Baohe;;;;;;;;;;;;;x
b_baojing;Baojing;;;;;;;;;;;;;x
b_baota;Baota;;;;;;;;;;;;;x
b_baoying;Baoying;;;;;;;;;;;;;x
b_baozhou;Baozhou;;;;;;;;;;;;;x
b_bapor;Bapor;;;;;;;;;;;;;x
b_barabai;Barabai;;;;;;;;;;;;;x
b_barbacadle;Barbacadle;;;;;;;;;;;;;x
b_barkam;Barkam;;;;;;;;;;;;;x
b_barugo;Barugo;;;;;;;;;;;;;x
b_barus;Barus;;;;;;;;;;;;;x
b_baruunurt;Baruun-Urt;;;;;;;;;;;;;x
b_baruunurt_aluwude;Aluwude;;;;;;;;;;;;;x
b_baruunurt_eerji;Eerji;;;;;;;;;;;;;x
b_baruunurt_senzhi;Senzhi;;;;;;;;;;;;;x
b_baruunurt_wulankutuke;Wulankutuke;;;;;;;;;;;;;x
b_baruunurt_wulantuoluohai;Wulantuoluohai;;;;;;;;;;;;;x
b_baruunurt_zhegeerde;Zhegeerde;;;;;;;;;;;;;x
b_basahan;Basahan;;;;;;;;;;;;;x
b_basilan;Basilan;;;;;;;;;;;;;x
b_batad;Batad;;;;;;;;;;;;;x
b_bataguh;Bataguh;;;;;;;;;;;;;x
b_batahan;Batahan;;;;;;;;;;;;;x
b_batakan;Batakan;;;;;;;;;;;;;x
b_batam;Batam;;;;;;;;;;;;;
b_batang_asai;Batang Asai;;;;;;;;;;;;;x
b_batangas;Batangas;;;;;;;;;;;;;x
b_batanghari;Batanghari;;;;;;;;;;;;;x
b_battambang;Battambang;;;;;;;;;;;;;x
b_batu;Batu;;;;;;;;;;;;;x
b_batu_pahat;Batu Pahat;;;;;;;;;;;;;x
b_batudaka;Batudaka;;;;;;;;;;;;;x
b_batuhan;Batuhan;;;;;;;;;;;;;x
b_batukambing;Batukambing;;;;;;;;;;;;;x
b_batusitanduk;Batusitanduk;;;;;;;;;;;;;x
b_baugon;b_baugon;;;;;;;;;;;;;x
b_bawang;Bawang;;;;;;;;;;;;;x
b_bawlakhe;Bawlakhe;;;;;;;;;;;;;x
b_bawolato;Bawolato;;;;;;;;;;;;;x
b_bayambang;Bayambang;;;;;;;;;;;;;x
b_bayawan;Bayawan;;;;;;;;;;;;;x
b_bayla;Bayla;;;;;;;;;;;;;x
b_bayombong;Bayombong;;;;;;;;;;;;;x
b_bayu;Bayu;;;;;;;;;;;;;x
b_bayug;Bayug;;;;;;;;;;;;;x
b_bayugan;Bayugan;;;;;;;;;;;;;x
b_bayuquan;Bayuquan;;;;;;;;;;;;;x
b_bazhong;Bazhong;;;;;;;;;;;;;x
b_beafada;Beafada;;;;;;;;;;;;;x
b_bedok;Bedok;;;;;;;;;;;;;x
b_begho;Begho;;;;;;;;;;;;;x
b_beguedo;Beguedo;;;;;;;;;;;;;x
b_beibei;Beibei;;;;;;;;;;;;;x
b_beichuan;Beichuan;;;;;;;;;;;;;x
b_beidaihe;Beidaihe;;;;;;;;;;;;;x
b_beidou;Beidou;;;;;;;;;;;;;x
b_beifeng;Beifeng;;;;;;;;;;;;;x
b_beigang;Beigang;;;;;;;;;;;;;x
b_beijie;Beijie;;;;;;;;;;;;;x
b_beilin;Beilin;;;;;;;;;;;;;x
b_beiliu;Beiliu;;;;;;;;;;;;;x
b_beita;Beita;;;;;;;;;;;;;x
b_beitou;Beitou;;;;;;;;;;;;;x
b_beizhen;Beizhen;;;;;;;;;;;;;x
b_bekenu;Bekenu;;;;;;;;;;;;;x
b_bekoji;Bekoji;;;;;;;;;;;;;x
b_belaga;Belaga;;;;;;;;;;;;;x
b_belang;Belang;;;;;;;;;;;;;x
b_belitung;Belitung;;;;;;;;;;;;;x
b_bellin;Bellin;;;;;;;;;;;;;x
b_bengalon;Bengalon;;;;;;;;;;;;;x
b_bengbu;Bengbu;;;;;;;;;;;;;x
b_bengkalis;Bengkalis;;;;;;;;;;;;;x
b_bengkong;Bengkong;;;;;;;;;;;;;x
b_bengkulu;Bengkulu;;;;;;;;;;;;;x
b_bengkunat;Bengkunat;;;;;;;;;;;;;x
b_bennak;Bennak;;;;;;;;;;;;;x
b_benowangan;Benowangan;;;;;;;;;;;;;x
b_bentung;Bentung;;;;;;;;;;;;;x
b_benxi;Benxi;;;;;;;;;;;;;x
b_beobin;Beobin;;;;;;;;;;;;;x
b_beomeosa;Beomeosa;;;;;;;;;;;;;x
b_bereeda;Bereeda;;;;;;;;;;;;;x
b_berekum;Berekum;;;;;;;;;;;;;x
b_berlumut;Berlumut;;;;;;;;;;;;;x
b_beshasha;Beshasha;;;;;;;;;;;;;x
b_betara;Betara;;;;;;;;;;;;;x
b_betung;Betung;;;;;;;;;;;;;x
b_bhamo;Bhamo;;;;;;;;;;;;;x
b_bianjing;Bianjing;;;;;;;;;;;;;x
b_biatan;Biatan;;;;;;;;;;;;;x
b_biau;Biau;;;;;;;;;;;;;x
b_bibirao;Bibirao;;;;;;;;;;;;;x
b_bidutgale;Bidutgale;;;;;;;;;;;;;x
b_bien_hoa;Bien Hoa;;;;;;;;;;;;;x
b_bigude_bigude;Bigude;;;;;;;;;;;;;x
b_bigude_gaijin;Gaijin;;;;;;;;;;;;;x
b_bigude_jinalin;Jinalin;;;;;;;;;;;;;x
b_bigude_mohongku;Mohongku;;;;;;;;;;;;;x
b_bigude_muluhan;Muluhan;;;;;;;;;;;;;x
b_bigude_sumarisu;Sumarisu;;;;;;;;;;;;;x
b_bigude_xuergu;Xuergu;;;;;;;;;;;;;x
b_biha;Biha;;;;;;;;;;;;;x
b_bijie;Bijie;;;;;;;;;;;;;x
b_biju;Biju;;;;;;;;;;;;;x
b_bilah_hilir;Bilah Hilir;;;;;;;;;;;;;x
b_bilin;Bilin;;;;;;;;;;;;;x
b_binaeseom;Binaeseom;;;;;;;;;;;;;x
b_binag;Binag;;;;;;;;;;;;;x
b_binalbagan;Binalbagan;;;;;;;;;;;;;x
b_binanga;Binanga;;;;;;;;;;;;;x
b_binay;Binay;;;;;;;;;;;;;x
b_bincheng;Bincheng;;;;;;;;;;;;;x
b_binduri;Binduri;;;;;;;;;;;;;x
b_binh_dinh;Binh Dinh;;;;;;;;;;;;;x
b_binh_long;Binh Long;;;;;;;;;;;;;x
b_binhae;Binhae;;;;;;;;;;;;;x
b_binhai;Binhai;;;;;;;;;;;;;x
b_binjai;Binjai;;;;;;;;;;;;;x
b_binobong;Binobong;;;;;;;;;;;;;x
b_bintuhan;Bintuhan;;;;;;;;;;;;;x
b_bintulu;Bintulu;;;;;;;;;;;;;x
b_binzhou;Binzhou;;;;;;;;;;;;;x
b_biratori;Biratori;;;;;;;;;;;;;x
b_bisa;Bisa;;;;;;;;;;;;;x
b_bishan;Bishan;;;;;;;;;;;;;x
b_biyang;Biyang;;;;;;;;;;;;;x
b_blambangan_umpu;Blambangan Umpu;;;;;;;;;;;;;x
b_blang_pidie;Blang Pidie;;;;;;;;;;;;;x
b_blitar;Blitar;;;;;;;;;;;;;x
b_bo_rac;Borac;;;;;;;;;;;;;x
b_bobai;Bobai;;;;;;;;;;;;;x
b_bobokan;Bobokan;;;;;;;;;;;;;x
b_boerha;Boerha;;;;;;;;;;;;;x
