title_grand_chancellor;Grand Chancellor;;;;;;;;;;;;;x
title_grand_chancellor_desc;Entrusted with considerable power and wielding considerable influence, the Grand Chancellor is not to be trifled with.;;;;;;;;;;;;;x
title_councilmember_eunuch_12;Council Eunuch;Eunuque de la conseil;Rat-Eunuch;;Eunuco de la consejo;;;;;;;;;x
title_councilmember_eunuch_12_desc;This eunuch sits on the Council and wields a considerable amount of influence as a result.;;;;;;;;;;;;;x
title_fei;Fei;;;;;;;;;;;;;x
title_fei_desc;This woman is a high-ranking consort of the Son of Heaven.;;;;;;;;;;;;;x
title_pin;Pin;;;;;;;;;;;;;x
title_pin_desc;This woman is a fairly high-ranking concubine of the Son of Heaven..;;;;;;;;;;;;;x
title_duke_yansheng;Yansheng Gong;;;;;;;;;;;;;x
title_duke_yansheng_desc;The Honorable Overflowing with Wisdom is the current head of the Kong family, descended from Confucius (Kong Qiu).;;;;;;;;;;;;;x
title_hi;Hi;;;;;;;;;;;;;x
title_hi_desc;This woman is a high-ranking consort of the Tenno.;;;;;;;;;;;;;x
title_bunin;Bunin;;;;;;;;;;;;;x
title_bunin_desc;This woman is a fairly high-ranking consort of the Tenno.;;;;;;;;;;;;;x
title_hin;Hin;;;;;;;;;;;;;x
title_hin_desc;This woman is somewhat high-ranking consort of the Tenno.;;;;;;;;;;;;;x
title_court_mu;Court Mu;;;;;;;;;;;;;x
title_court_mu_desc;The Court Mu oversees important Muist rituals at court.;;;;;;;;;;;;;x
title_court_alchemist;Court Alchemist;;;;;;;;;;;;;x
title_court_alchemist_desc;Entrusted with the brewing of alchemical potions and related matters, the Court Alchemist is in a great position to help with a variety of ailments... or to poison those foolish enough to trust them...;;;;;;;;;;;;;x
title_chief_gardener;Chief Gardener;;;;;;;;;;;;;x
title_chief_gardener_desc;The Chief Gardener is responsible for tending to the palace gardens, keeping them safe from pests and intruders and also keeping the flowers blooming regardless of drought or downpour.;;;;;;;;;;;;;x

# title_prince
ci_title_prince_japonic;Oji;Oji;Oji;;Oji;;;;;;;;;x
ci_title_prince_khitan;Wangzi;Wangzi;Wangzi;;Wangzi;;;;;;;;;x
ci_title_prince_qiang;Wangzi;Wangzi;Wangzi;;Wangzi;;;;;;;;;x
ci_title_prince_tangut;Wangzi;Wangzi;Wangzi;;Wangzi;;;;;;;;;x
ci_title_prince_female_japonic;Ojo;Ojo;Ojo;;Ojo;;;;;;;;;x
ci_title_prince_female_khitan;Gongzhu;Gongzhu;Gongzhu;;Gongzhu;;;;;;;;;x
ci_title_prince_female_qiang;Gongzhu;Gongzhu;Gongzhu;;Gongzhu;;;;;;;;;x
ci_title_prince_female_tangut;Gongzhu;Gongzhu;Gongzhu;;Gongzhu;;;;;;;;;x
conbu_title_prince_khitan;Wangzi;Wangzi;Wangzi;;Wangzi;;;;;;;;;x
conbu_title_prince_female_khitan;Gongzhu;Gongzhu;Gongzhu;;Gongzhu;;;;;;;;;x
di_title_prince;Shin'no;Shin'no;Shin'no;;Shin'no;;;;;;;;;x
di_title_prince_female;Naishin'no;Naishin'no;Naishin'no;;Naishin'no;;;;;;;;;x
ei_title_prince_japonic;Oji;Oji;Oji;;Oji;;;;;;;;;x
ei_title_prince_khitan;Wangzi;Wangzi;Wangzi;;Wangzi;;;;;;;;;x
ei_title_prince_qiang;Wangzi;Wangzi;Wangzi;;Wangzi;;;;;;;;;x
ei_title_prince_tangut;Wangzi;Wangzi;Wangzi;;Wangzi;;;;;;;;;x
ei_title_prince_female_japonic;Ojo;Ojo;Ojo;;Ojo;;;;;;;;;x
ei_title_prince_female_khitan;Gongzhu;Gongzhu;Gongzhu;;Gongzhu;;;;;;;;;x
ei_title_prince_female_qiang;Gongzhu;Gongzhu;Gongzhu;;Gongzhu;;;;;;;;;x
ei_title_prince_female_tangut;Gongzhu;Gongzhu;Gongzhu;;Gongzhu;;;;;;;;;x
jb_title_prince;Oji;Oji;Oji;;Oji;;;;;;;;;x
jb_title_prince_female;Ojo;Ojo;Ojo;;Ojo;;;;;;;;;x
jf_title_prince;Oji;Oji;Oji;;Oji;;;;;;;;;x
jf_title_prince_female;Ojo;Ojo;Ojo;;Ojo;;;;;;;;;x
ji_title_prince;Shin'no;Shin'no;Shin'no;;Shin'no;;;;;;;;;x
ji_title_prince_female;Naishin'no;Naishin'no;Naishin'no;;Naishin'no;;;;;;;;;x
jmf_title_prince;Oji;Oji;Oji;;Oji;;;;;;;;;x
jmf_title_prince_female;Ojo;Ojo;Ojo;;Ojo;;;;;;;;;x
title_prince_bornean_group;Rajkumar;Rajkumar;Rajkumar;;Rajkumar;;;;;;;;;x
title_prince_burmese_group;Mangsa;Mangsa;Mangsa;;Mangsa;;;;;;;;;x
title_prince_chamic;Rajkumar;Rajkumar;Rajkumar;;Rajkumar;;;;;;;;;x
title_prince_chinese_group;Wangzi;Wangzi;Wangzi;;Wangzi;;;;;;;;;x
title_prince_hmongmien;Wangzi;Wangzi;Wangzi;;Wangzi;;;;;;;;;x
title_prince_japanese;Oji;Oji;Oji;;Oji;;;;;;;;;x
title_prince_javanese_group;Rajkumar;Rajkumar;Rajkumar;;Rajkumar;;;;;;;;;x
title_prince_jurchen;Wangzi;Wangzi;Wangzi;;Wangzi;;;;;;;;;x
title_prince_koreanic;Wangja;Wangja;Wangja;;Wangja;;;;;;;;;x
title_prince_ma_i_an;Rajkumar;Rajkumar;Rajkumar;;Rajkumar;;;;;;;;;x
title_prince_malay_group;Rajkumar;Rajkumar;Rajkumar;;Rajkumar;;;;;;;;;x
title_prince_malayo_polynesian_group;Rajkumar;Rajkumar;Rajkumar;;Rajkumar;;;;;;;;;x
title_prince_mekong_group;Rajkumar;Rajkumar;Rajkumar;;Rajkumar;;;;;;;;;x
title_prince_mon_khmer_group;Rajkumar;Rajkumar;Rajkumar;;Rajkumar;;;;;;;;;x
title_prince_quechua;Auqui;Auqui;Auqui;;Auqui;;;;;;;;;x
title_prince_rauic_group;Wangzi;Wangzi;Wangzi;;Wangzi;;;;;;;;;x
title_prince_ryukyuan;Oji;Oji;Oji;;Oji;;;;;;;;;x
title_prince_sulawesi_group;Rajkumar;Rajkumar;Rajkumar;;Rajkumar;;;;;;;;;x
title_prince_tai_kadai_group;Chao Chai;Chao Chai;Chao Chai;;Chao Chai;;;;;;;;;x
title_prince_vietic;Hoangtu;Hoangtu;Hoangtu;;Hoangtu;;;;;;;;;x
title_prince_wako;Oji;Oji;Oji;;Oji;;;;;;;;;x
title_prince_yamato;Oji;Oji;Oji;;Oji;;;;;;;;;x
title_prince_yi;Wangzi;Wangzi;Wangzi;;Wangzi;;;;;;;;;x
title_prince_female_bornean_group;Rajkumari;Rajkumari;Rajkumari;;Rajkumari;;;;;;;;;x
title_prince_female_burmese_group;Mangsami;Mangsami;Mangsami;;Mangsami;;;;;;;;;x
title_prince_female_chamic;Rajkumari;Rajkumari;Rajkumari;;Rajkumari;;;;;;;;;x
title_prince_female_chinese_group;Gongzhu;Gongzhu;Gongzhu;;Gongzhu;;;;;;;;;x
title_prince_female_hmongmien;Gongzhu;Gongzhu;Gongzhu;;Gongzhu;;;;;;;;;x
title_prince_female_japanese;Ojo;Ojo;Ojo;;Ojo;;;;;;;;;x
title_prince_female_javanese_group;Rajkumari;Rajkumari;Rajkumari;;Rajkumari;;;;;;;;;x
title_prince_female_jurchen;Gongzhu;Gongzhu;Gongzhu;;Gongzhu;;;;;;;;;x
title_prince_female_koreanic;Gongju;Gongju;Gongju;;Gongju;;;;;;;;;x
title_prince_female_ma_i_an;Rajkumari;Rajkumari;Rajkumari;;Rajkumari;;;;;;;;;x
title_prince_female_malay_group;Rajkumari;Rajkumari;Rajkumari;;Rajkumari;;;;;;;;;x
title_prince_female_malayo_polynesian_group;Rajkumari;Rajkumari;Rajkumari;;Rajkumari;;;;;;;;;x
title_prince_female_mekong_group;Rajkumari;Rajkumari;Rajkumari;;Rajkumari;;;;;;;;;x
title_prince_female_mon_khmer_group;Rajkumari;Rajkumari;Rajkumari;;Rajkumari;;;;;;;;;x
title_prince_female_quechua;Nusta;Nusta;Nusta;;Nusta;;;;;;;;;x
title_prince_female_rauic_group;Gongzhu;Gongzhu;Gongzhu;;Gongzhu;;;;;;;;;x
title_prince_female_ryukyuan;Ojo;Ojo;Ojo;;Ojo;;;;;;;;;x
title_prince_female_sulawesi_group;Rajkumari;Rajkumari;Rajkumari;;Rajkumari;;;;;;;;;x
title_prince_female_tai_kadai_group;Chao Ying;Chao Ying;Chao Ying;;Chao Ying;;;;;;;;;x
title_prince_female_vietic;Congchua;Congchua;Congchua;;Congchua;;;;;;;;;x
title_prince_female_wako;Ojo;Ojo;Ojo;;Ojo;;;;;;;;;x
title_prince_female_yamato;Ojo;Ojo;Ojo;;Ojo;;;;;;;;;x
title_prince_female_yi;Gongzhu;Gongzhu;Gongzhu;;Gongzhu;;;;;;;;;x

# title_tanist
nomadic_title_tanist;Chosen Successor;;;;;;;;;;;;;x
ci_title_tanist;Huang Taizi;Huang Taizi;Huang Taizi;;Huang Taizi;;;;;;;;;x
ei_title_tanist;Huang Taizi;Huang Taizi;Huang Taizi;;Huang Taizi;;;;;;;;;x
conbu_title_tanist;Huang Taizi;Huang Taizi;Huang Taizi;;Huang Taizi;;;;;;;;;x
di_title_tanist;Kotaishi;Kotaishi;Kotaishi;;Kotaishi;;;;;;;;;x
ji_title_tanist;Kotaishi;Kotaishi;Kotaishi;;Kotaishi;;;;;;;;;

# title_regent
title_regent_japanese;Shikken;Shikken;Shikken;;Shikken;;;;;;;;;x
title_regent_wako;Shikken;Shikken;Shikken;;Shikken;;;;;;;;;x
title_regent_yamato;Shikken;Shikken;Shikken;;Shikken;;;;;;;;;x
di_title_regent;Sessei;Sessei;Sessei;;Sessei;;;;;;;;;x
ji_title_regent;[GetProperJapaneseRegentTitle];[GetProperJapaneseRegentTitle];[GetProperJapaneseRegentTitle];;[GetProperJapaneseRegentTitle];;;;;;;;;
SESSHO;Sessho;Sessho;Sessho;;Sessho;;;;;;;;;x
KAMPAKU;Kampaku;Kampaku;Kampaku;;Kampaku;;;;;;;;;x
jb_title_regent;Shikken;Shikken;Shikken;;Shikken;;;;;;;;;x
jf_title_regent;Shikken;Shikken;Shikken;;Shikken;;;;;;;;;x
jmf_title_regent;Shikken;Shikken;Shikken;;Shikken;;;;;;;;;x
title_regent_ryukyuan;Sessei;Sessei;Sessei;;Sessei;;;;;;;;;
