XIN;Xin;;;;;;;;;;;;;x
XING;Xing;;;;;;;;;;;;;x
XU;Xu;;;;;;;;;;;;;x
XUE;Xue;;;;;;;;;;;;;x
YAN;Yan;;;;;;;;;;;;;x
YANG;Yang;;;;;;;;;;;;;x
YIN;Yin;;;;;;;;;;;;;x
YING;Ying;;;;;;;;;;;;;x
YONG;Yong;;;;;;;;;;;;;x
YOUYOU;You;;;;;;;;;;;;;x
YU;Yu;;;;;;;;;;;;;x
YUAN;Yuan;;;;;;;;;;;;;x
YUE;Yue;;;;;;;;;;;;;x
ZENG;Zeng;;;;;;;;;;;;;x
ZHAN;Zhan;;;;;;;;;;;;;x
ZHANG;Zhang;;;;;;;;;;;;;x
ZHAO;Zhao;;;;;;;;;;;;;x
ZHENG;Zheng;;;;;;;;;;;;;x
ZHONG;Zhong;;;;;;;;;;;;;x
ZHOU;Zhou;;;;;;;;;;;;;x
ZHU;Zhu;;;;;;;;;;;;;x
ZHUAN;Zhuan;;;;;;;;;;;;;x
ZOU;Zou;;;;;;;;;;;;;x
REROLL;Maybe something else...;;;;;;;;;;;;;x
CHINESE;Chinese;;;;;;;;;;;;;x
CHINA;China;;;;;;;;;;;;;x
EVTTITLE_SOH_5501;The Mandate of Heaven;;;;;;;;;;;;;x
EVTDESC_SOH_5501;I now control China, and thus the Mandate of Heaven clearly belongs to me. As I did not claim the Mandate of Heaven prior to coming into possession of the Dragon Throne, I have yet to name my imperial dynasty, and this is not something I can postpone.\nBeing quite familiar with Chinese history, I do of course know quite a bit about previous Chinese dynasties, and perhaps picking a name belonging to a previous dynasty that achieved great things would be a wise course of action, but I could pick a different name if that feels more appropriate.\nWhat will the name of my dynasty be?;;;;;;;;;;;;;x
EVTTITLE_SOH_5502;The Mandate of Heaven;;;;;;;;;;;;;x
EVTDESC_SOH_5502;[From.GetTitledFirstName], the [From.GetSonDaughterCap] of Heaven, now possesses the Dragon Throne, and has seen fit to claim the Mandate of Heaven, which hardly is surprising.\nHaving made the customary sacrifices to heaven and earth, [From.GetTitledFirstName] has decreed that [From.GetHerHis] imperial dynasty will be known as [From.PrimaryTitle.GetName], and [From.GetHerHis] supporters are already proclaiming that the new dynasty will last for ten thousand years and that both civilized foreigners and uncivilized barbarians should make sure to respect the will of the Dragon Throne.;;;;;;;;;;;;;x
EVTOPTA_SOH_5502;Truly an auspicious day!;;;;;;;;;;;;;x
EVTOPTB_SOH_5502;Ten thousand years!;;;;;;;;;;;;;x
EVTOPTC_SOH_5502;The Mandate of Heaven belongs to me!;;;;;;;;;;;;;x
EVTOPTD_SOH_5502;Interesting times...;;;;;;;;;;;;;x
EVTOPTE_SOH_5502;This could affect me...;;;;;;;;;;;;;x
EVTOPTF_SOH_5502;I care not about distant Cathay!;;;;;;;;;;;;;x
EVTTITLE_SOH_5504;The Mandate of Heaven;;;;;;;;;;;;;x
EVTDESC_SOH_5504;[From.GetTitledFirstName], the [From.GetSonDaughterCap] of Heaven, now possesses the Dragon Throne. [From.GetSheHeCap] previously claimed the Mandate of Heaven, but was previously viewed as a mere pretender by many, which likely will change as of now.\nThe subjects of [From.GetBestName] have renewed their claims that the [From.PrimaryTitle.GetName] dynasty will last for ten thousand years, and are calling for both civilized foreigners and uncivilized barbarians to respect the will of the Dragon Throne.;;;;;;;;;;;;;x
EVTOPTA_SOH_5504;Truly an auspicious day!;;;;;;;;;;;;;x
EVTOPTB_SOH_5504;Ten thousand years!;;;;;;;;;;;;;x
EVTOPTC_SOH_5504;The Mandate of Heaven belongs to me!;;;;;;;;;;;;;x
EVTOPTD_SOH_5504;Interesting times...;;;;;;;;;;;;;x
EVTOPTE_SOH_5504;This could affect me...;;;;;;;;;;;;;x
EVTOPTF_SOH_5504;I care not about distant Cathay!;;;;;;;;;;;;;x
EVTTITLE_SOH_5505;The Mandate of Heaven;;;;;;;;;;;;;x
EVTDESC_SOH_5505;I have claimed the Mandate of Heaven, seeing as it clearly belongs to me and none other, and now I need to name my imperial dynasty, as is customary.\nI am quite familiar with Chinese history, and I could perhaps name my dynasty after a previous dynasty that achieved great things, though that is far from the only option available to me, and perhaps I should pick another name so that none would confuse my achievements or those of my successors with those of another dynasty.\nWhat will the name of my dynasty be?;;;;;;;;;;;;;x
EVTTITLE_SOH_5506;The Mandate of Heaven;;;;;;;;;;;;;x
EVTDESC_SOH_5506;[From.GetTitledFirstName], the [From.GetSonDaughterCap] of Heaven, has seen fit to claim the Mandate of Heaven despite not being in possession of the Dragon Throne, and has decreed that [From.GetHerHis] imperial dynasty will be known as [From.PrimaryTitle.GetName].\nThose who are familiar with Chinese history know that there have been many supposedly legitimate Chinese dynasties that never amounted to anything, but whether this will be the case for the [From.PrimaryTitle.GetName] dynasty is of course unknown, and [From.GetBestName]'s subjects seem convinced [From.GetHerHis] dynasty will rule for ten thousand years.;;;;;;;;;;;;;x
EVTOPTA_SOH_5506;Truly an auspicious day!;;;;;;;;;;;;;x
EVTOPTB_SOH_5506;Ten thousand years!;;;;;;;;;;;;;x
EVTOPTC_SOH_5506;The Mandate of Heaven belongs to me!;;;;;;;;;;;;;x
EVTOPTD_SOH_5506;Interesting times...;;;;;;;;;;;;;x
EVTOPTE_SOH_5506;This could affect me...;;;;;;;;;;;;;x
EVTOPTF_SOH_5506;I care not about distant Cathay!;;;;;;;;;;;;;x
EVTTITLE_SOH_5507;The Mandate of Heaven;;;;;;;;;;;;;x
EVTDESC_SOH_5507;[From.GetTitledFirstName] has seen fit to not only renounce [From.GetHerHis] loyalty to the Dragon Throne and my dynasty but to claim the Mandate of Heaven, evidently feeling that the current situation is suitable for such a move.\nThis is obviously not in the interests of me or my dynasty, and it should be clear to everyone that [From.GetBestName] does not possess the Mandate of Heaven, but doubtlessly there will be those that think that the [From.PrimaryTitle.GetName] dynasty is legitimate, and I should preferably deal with the situation sooner rather than later.;;;;;;;;;;;;;x
EVTOPTA_SOH_5507;It's treason, then!;;;;;;;;;;;;;x
EVTTITLE_SOH_5508;The Mandate of Heaven;;;;;;;;;;;;;x
EVTDESC_SOH_5508;[From.GetTitledFirstName] has seen fit to not only renounce [From.GetHerHis] loyalty to the Dragon Throne and my dynasty but to claim the Mandate of Heaven, evidently feeling that the current situation is suitable for such a move.\nThis is obviously not in the interests of me or my dynasty, and it should be clear to everyone that [From.GetBestName] does not possess the Mandate of Heaven, but doubtlessly there will be those that think that the [From.PrimaryTitle.GetName] dynasty is legitimate, and I should preferably deal with the situation sooner rather than later.;;;;;;;;;;;;;x
EVTOPTA_SOH_5508;It's treason, then!;;;;;;;;;;;;;x
EVTDESC_SOH_5510;I have inherited [Root.PrimaryTitle.GetName] from [FromFromFrom.GetBestName], who claimed the Mandate of Heaven, which is a Chinese custom quite different from those of my culture. If I wish to maintain the claim to possess the Mandate of Heaven, I need to adopt foreign ways.;;;;;;;;;;;;;x
EVTOPTA_SOH_5510;I should change my culture...;;;;;;;;;;;;;x
EVTOPTB_SOH_5510;Chinese ways are not for me!;;;;;;;;;;;;;x
EVTDESC_SOH_5511;I have inherited [Root.PrimaryTitle.GetName] from [FromFromFrom.GetBestName], who claimed the Mandate of Heaven, which is a Chinese custom quite different from those of my faith. If I wish to maintain the claim to possess the Mandate of Heaven, I need to convert.;;;;;;;;;;;;;x
EVTOPTA_SOH_5511;I suppose I can convert...;;;;;;;;;;;;;x
EVTOPTB_SOH_5511;Chinese ways are not for me!;;;;;;;;;;;;;x
EVTTITLE_SOH_5512;The Mandate of Heaven;;;;;;;;;;;;;x
EVTDESC_SOH_5512;[From.GetBestName], the ruler of the [From.PrimaryTitle.GetName], has chosen to abandon [FromFromFromFrom.GetBestName]'s claim to possess the Mandate of Heaven despite being in a position to continue the [From.GetOldChinaName] dynasty.\nIt seems as if [From.GetBestName] made this decision due to not wishing to adopt Chinese ways, preferring to instead keep [From.GetHerHis] old ways, even though there doubtlessly are those that would say that this is a very questionable decision.;;;;;;;;;;;;;x
EVTOPTA_SOH_5512;[From.GetSheHeCap] never possessed the Mandate of Heaven!;;;;;;;;;;;;;x
EVTOPTB_SOH_5512;Interesting news...;;;;;;;;;;;;;x
EVTTITLE_SOH_5513;The Mandate of Heaven;;;;;;;;;;;;;x
EVTDESC_SOH_5513;[From.GetBestName], the ruler of the [From.PrimaryTitle.GetName], has chosen to abandon [FromFromFromFrom.GetBestName]'s claim to possess the Mandate of Heaven despite being in a position to continue the [From.GetOldChinaName] dynasty.\nIt seems as if [From.GetBestName] made this decision due to not wishing to adopt Chinese ways, preferring to instead keep [From.GetHerHis] old ways, even though there doubtlessly are those that would say that this is a very questionable decision.;;;;;;;;;;;;;x
EVTOPTA_SOH_5513;I don't care to seize the Mandate of Heaven!;;;;;;;;;;;;;x
EVTTITLE_SOH_5514;The Mandate of Heaven;;;;;;;;;;;;;x
EVTDESC_SOH_5514;;[From.GetBestName], the ruler of the [From.PrimaryTitle.GetName], has chosen to abandon [FromFromFromFrom.GetBestName]'s claim to possess the Mandate of Heaven despite being in a position to continue the [From.GetOldChinaName] dynasty.\nIt seems as if [From.GetBestName] made this decision due to [From.GetHerHis] ways being wholly incompatible with those expected of a would-be ruler of the Middle Kingdom and [From.GetHerHim] preferring [From.GetHerHis] own ways.;;;;;;;;;;;;;x
EVTOPTA_SOH_5514;[From.GetSheHeCap] never possessed the Mandate of Heaven!;;;;;;;;;;;;;x
EVTOPTB_SOH_5514;Interesting news...;;;;;;;;;;;;;x
EVTDESC_SOH_5515;I have inherited [Root.GetOldChinaName] from [FromFromFrom.GetBestName], who claimed to possess the Mandate of Heaven. I could use this opportunity to establish my own Chinese Imperial dynasty, but I could also set aside these pretensions if I have no desire to possess the Dragon Throne, or if I have no desire to make this publicly known.;;;;;;;;;;;;;x
EVTOPTA_SOH_5515;The Mandate of Heaven is mine!;;;;;;;;;;;;;x
EVTOPTB_SOH_5515;I should cease these pretensions...;;;;;;;;;;;;;x
EVTTITLE_SOH_5516;The Mandate of Heaven;;;;;;;;;;;;;x
EVTDESC_SOH_5516;Having decided to found my own Chinese Imperial dynasty, it is of course necessary for me to decide on a name for it prior to making the customary sacrifices to heaven and earth.\nBeing familiar with Chinese history, I can think of several possible names, of course, but I need to consider whether to use a name that would bring a prior dynasty to mind or one that is different.\nWhat will the name of my my dynasty be?;;;;;;;;;;;;;x
EVTTITLE_SOH_5517;The Mandate of Heaven;;;;;;;;;;;;;x
EVTDESC_SOH_5517;Choosing to follow in the footsteps of the [From.GetOldChinaName] dynasty, [From.GetTitledFirstName], the [From.GetSonDaughterCap] of Heaven, has seen fit to claim the Mandate of Heaven and to proclaim the start of the [From.PrimaryTitle.GetName] dynasty.\nWhether this new dynasty will make good of [From.GetBestName]'s claim is as of yet unknown, but there are those that already claim that the dynasty will last for ten thousand years and that both civilized foreigners and uncivilized barbarians should bow before the new [From.GetSonDaughterCap] of Heaven.;;;;;;;;;;;;;x
EVTOPTA_SOH_5517;Truly an auspicious day!;;;;;;;;;;;;;x
EVTOPTB_SOH_5517;Ten thousand years!;;;;;;;;;;;;;x
EVTOPTC_SOH_5517;The Mandate of Heaven belongs to me!;;;;;;;;;;;;;x
EVTOPTD_SOH_5517;Interesting times...;;;;;;;;;;;;;x
EVTOPTE_SOH_5517;This could affect me...;;;;;;;;;;;;;x
EVTOPTF_SOH_5517;I care not about distant Cathay!;;;;;;;;;;;;;x
EVTTITLE_SOH_5518;The Mandate of Heaven;;;;;;;;;;;;;x
EVTDESC_SOH_5518;Though there are those that would say that [From.GetBestName] was in a most excellent position to claim the Mandate of Heaven following the end of the [From.GetOldChinaName] dynasty [From.GetSheHe] has not chosen to do so, and has instead seen fit to set aside all such pretensions.\nThough there probably are those that will question the wisdom of such a move, rumor has it that [From.GetBestName] seems quite convinced that this is for the best. History will decide whether that is the case, and [From.GetHerHis] successors might perhaps choose a different path.;;;;;;;;;;;;;x
EVTOPTA_SOH_5518;[From.GetSheHeCap] never possessed the Mandate of Heaven!;;;;;;;;;;;;;x
EVTOPTB_SOH_5518;Interesting news...;;;;;;;;;;;;;x
EVTTITLE_SOH_5519;The Mandate of Heaven;;;;;;;;;;;;;x
EVTDESC_SOH_5519;[FromFromFrom.GetBestName] claimed to possess the Mandate of Heaven, and there are those that would have decided to follow in [FromFromFrom.GetHerHis] footsteps in my position. However, I do not care for Chinese ways, and thus I see little value in continuing these pretensions.\nLet it be known that the [Root.PrimaryTitle.GetName] dynasty is at an end, and that its pretensions have come to an end!;;;;;;;;;;;;;x
EVTOPTA_SOH_5519;I don't care to seize the Mandate of Heaven!;;;;;;;;;;;;;x
EVTTITLE_SOH_5520;The Mandate of Heaven;;;;;;;;;;;;;x
EVTDESC_SOH_5520;Having come to rule after [FromFromFromFrom.GetTitledFirstName] of the [From.GetOldChinaName] dynasty, there were those that expected that [From.GetBestName] would have seen fit to proclaim the founding of a new Chinese Imperial dynasty and that the Mandate of Heaven belonged to [From.GetHerHim], but this did not come to pass.\n[From.GetBestName] did instead proclaim an end to the pretensions of [FromFromFromFrom.GetBestName], and added that [From.GetSheHe] had little interest in Chinese ways or customs, including there being such a thing as the Mandate of Heaven.;;;;;;;;;;;;;x
EVTOPTA_SOH_5520;[From.GetSheHeCap] never possessed the Mandate of Heaven!;;;;;;;;;;;;;x
EVTOPTB_SOH_5520;Interesting news...;;;;;;;;;;;;;x
EVTTITLE_SOH_5523;The Mandate of Heaven;;;;;;;;;;;;;x
EVTDESC_SOH_5523;[From.GetTitledFirstName], the [From.GetSonDaughterCap] of Heaven, has inherited the Dragon Throne from [FromFromFromFrom.GetBestName], and has seen fit to revive the [From.PrimaryTitle.GetName] dynasty and its claim to possess the Mandate of Heaven.\n[From.GetBestName] has made the customary sacrifices to heaven and earth already, and [From.GetHerHis] faithful subjects have declared that all civilized foreigners and uncivilized barbarians should bow before the Dragon Throne. Whether [From.GetHerHis] dynasty will last for ten thousand years, or whether reviving it was a mistake, will be decided by history.;;;;;;;;;;;;;x
EVTOPTA_SOH_5523;Truly an auspicious day!;;;;;;;;;;;;;x
EVTOPTB_SOH_5523;Ten thousand years!;;;;;;;;;;;;;x
EVTOPTC_SOH_5523;The Mandate of Heaven belongs to me!;;;;;;;;;;;;;x
EVTOPTD_SOH_5523;Interesting times...;;;;;;;;;;;;;x
EVTOPTE_SOH_5523;This could affect me...;;;;;;;;;;;;;x
EVTOPTF_SOH_5523;I care not about distant Cathay!;;;;;;;;;;;;;x
EVTTITLE_SOH_5524;The Mandate of Heaven;;;;;;;;;;;;;x
EVTDESC_SOH_5524;Having inherited the Dragon Throne, it is clear that the Mandate of Heaven belongs to me, and I have ordered preparations to be made for the customary sacrifices to heaven and earth. All that remains is for me to decide on the name of my imperial dynasty.\nI am quite familiar with Chinese history, of course, and perhaps picking the name of a dynasty of old would be appealing, but I could also pick a different name to avoid the risk of anyone confusing my achievements and those of my successors for those of another dynasty.\nWhat will the name of my dynasty be?;;;;;;;;;;;;;x
EVTTITLE_SOH_5525;The Mandate of Heaven;;;;;;;;;;;;;x
EVTDESC_SOH_5525;[From.GetTitledFirstName], the [From.GetSonDaughterCap] of Heaven, has inherited the Dragon Throne, and has taken the opportunity to claim the Mandate of Heaven and to proclaim the birth of the [From.PrimaryTitle.GetName] dynasty.\nRumor has it [From.GetBestName]'s subjects are already claiming that the new dynasty will reign for ten thousand years and that all civilized foreigners and uncivilized barbarians should make sure to respect the will of the Dragon Throne. History will decide whether [From.GetBestName]'s dynasty actually lives up to expectations.;;;;;;;;;;;;;x
EVTOPTA_SOH_5525;Truly an auspicious day!;;;;;;;;;;;;;x
EVTOPTB_SOH_5525;Ten thousand years!;;;;;;;;;;;;;x
EVTOPTC_SOH_5525;The Mandate of Heaven belongs to me!;;;;;;;;;;;;;x
EVTOPTD_SOH_5525;Interesting times...;;;;;;;;;;;;;x
EVTOPTE_SOH_5525;This could affect me...;;;;;;;;;;;;;x
EVTOPTF_SOH_5525;I care not about distant Cathay!;;;;;;;;;;;;;x
EVTTITLE_SOH_5526;The Mandate of Heaven;;;;;;;;;;;;;x
EVTDESC_SOH_5526;I have inherited the Dragon Throne, and unlike [FromFromFrom.GetBestName] I know that Chinese customs are right and proper. As such, I have ordered the customary sacrifices to heaven and earth to be made, seeing as it is clear that I possess the Mandate of Heaven and that this is the start of a new Chinese Imperial dynasty.\nMy knowledge of Chinese history is extensive enough that I can think of several options for the name of my dynasty, and now I need to pick one of those names, whether one used by a previous dynasty or something completely different.\nWhat will the name of my dynasty be?;;;;;;;;;;;;;x
EVTTITLE_SOH_5527;The Mandate of Heaven;;;;;;;;;;;;;x
EVTDESC_SOH_5527;[From.GetTitledFirstName], the [From.GetSonDaughterCap] of Heaven, has inherited the Dragon Throne from [FromFromFromFrom.GetBestName]. Unlike the previous ruler, [From.GetTitledFirstName] has an interest in Chinese ways, and [From.GetSheHe] has seen fit to claim the Mandate of Heaven and to proclaim the start of the [From.PrimaryTitle.GetName] dynasty.\nHistory will determine whether [From.GetBestName] truly possessed the Mandate of Heaven, but at present [From.GetSheHe] seems to at least have convinced [From.GetHerHis] subjects, as they are claiming that the new dynasty will last for ten thousand years.;;;;;;;;;;;;;x
EVTOPTA_SOH_5527;Truly an auspicious day!;;;;;;;;;;;;;x
EVTOPTB_SOH_5527;Ten thousand years!;;;;;;;;;;;;;x
EVTOPTC_SOH_5527;The Mandate of Heaven belongs to me!;;;;;;;;;;;;;x
EVTOPTD_SOH_5527;Interesting times...;;;;;;;;;;;;;x
EVTOPTE_SOH_5527;This could affect me...;;;;;;;;;;;;;x
EVTOPTF_SOH_5527;I care not about distant Cathay!;;;;;;;;;;;;;x
EVTTITLE_SOH_5528;The Mandate of Heaven;;;;;;;;;;;;;x
EVTDESC_SOH_5528;I have inherited the Dragon Throne, and unlike [FromFromFrom.GetBestName] I know that Chinese customs are right and proper. As such, I have ordered the customary sacrifices to heaven and earth to be made, seeing as it is clear that I possess the Mandate of Heaven and that this is the start of a new Chinese Imperial dynasty.\nMy knowledge of Chinese history is extensive enough that I can think of several options for the name of my dynasty, and now I need to pick one of those names, whether one used by a previous dynasty or something completely different.\nWhat will the name of my dynasty be?;;;;;;;;;;;;;x
EVTTITLE_SOH_5529;The Mandate of Heaven;;;;;;;;;;;;;x
EVTDESC_SOH_5529;[From.GetTitledFirstName], the [From.GetSonDaughterCap] of Heaven, has inherited the Dragon Throne from [FromFromFromFrom.GetBestName]. Unlike the previous ruler, [From.GetTitledFirstName] has an interest in Chinese ways, and [From.GetSheHe] has seen fit to claim the Mandate of Heaven and to proclaim the start of the [From.PrimaryTitle.GetName] dynasty.\nHistory will determine whether [From.GetBestName] truly possessed the Mandate of Heaven, but at present [From.GetSheHe] seems to at least have convinced [From.GetHerHis] subjects, as they are claiming that the new dynasty will last for ten thousand years.;;;;;;;;;;;;;x
EVTOPTA_SOH_5529;Truly an auspicious day!;;;;;;;;;;;;;x
EVTOPTB_SOH_5529;Ten thousand years!;;;;;;;;;;;;;x
EVTOPTC_SOH_5529;The Mandate of Heaven belongs to me!;;;;;;;;;;;;;x
EVTOPTD_SOH_5529;Interesting times...;;;;;;;;;;;;;x
EVTOPTE_SOH_5529;This could affect me...;;;;;;;;;;;;;x
EVTOPTF_SOH_5529;I care not about distant Cathay!;;;;;;;;;;;;;x
EVTDESC_SOH_5530;I have inherited the Dragon Throne from [FromFromFrom.GetBestName], and it is clear that the Mandate of Heaven belongs to me. However, seeing as I already belonged to a Chinese Imperial dynasty, I now need to decide whether to continue this dynasty or to instead continue the previous dynasty.;;;;;;;;;;;;;x
EVTOPTA_SOH_5530;My dynasty is the true dynasty!;;;;;;;;;;;;;x
EVTOPTB_SOH_5530;Continuity would be good...;;;;;;;;;;;;;x
EVTTITLE_SOH_5531;The Mandate of Heaven;;;;;;;;;;;;;x
EVTDESC_SOH_5531;Though once claiming that the [From.GetOldChinaName] dynasty was the one and only true Chinese dynasty and that its claim to possess the Mandate of Heaven was only right and proper, it seems [From.GetTitledFirstName], the [From.GetSonDaughterCap] of Heaven has had a change of heart after inheriting the Dragon Throne.\n[From.GetTitledFirstName] has seen fit to proclaim the continuation of the [From.PrimaryTitle.GetName] dynasty, acknowledging that [From.GetHerHis] old pretensions were incorrect but that [From.GetSheHe] and [From.GetHerHis] successors still will reign for ten thousand years.;;;;;;;;;;;;;x
EVTOPTA_SOH_5531;Truly an auspicious day!;;;;;;;;;;;;;x
EVTOPTB_SOH_5531;Ten thousand years!;;;;;;;;;;;;;x
EVTOPTC_SOH_5531;The Mandate of Heaven belongs to me!;;;;;;;;;;;;;x
EVTOPTD_SOH_5531;Interesting times...;;;;;;;;;;;;;x
EVTOPTE_SOH_5531;This could affect me...;;;;;;;;;;;;;x
EVTOPTF_SOH_5531;I care not about distant Cathay!;;;;;;;;;;;;;x
EVTTITLE_SOH_5532;The Mandate of Heaven;;;;;;;;;;;;;x
EVTDESC_SOH_5532;Having inherited the Dragon Throne, [From.GetTitledFirstName] has seen fit to continue the [From.PrimaryTitle.GetName] dynasty instead of continuing the [From.GetOldChinaName] dynasty when in the position to claim that either dynasty possessed the Mandate of Heaven.\nHistory will decide whether this course of action was the right one, but at the moment [From.GetBestName]'s subjects all seem to be convinced that it was a wise course of action, as they are claiming that the [From.PrimaryTitle.GetName] dynasty will reign for ten thousand years.;;;;;;;;;;;;;x
EVTOPTA_SOH_5532;Truly an auspicious day!;;;;;;;;;;;;;x
EVTOPTB_SOH_5532;Ten thousand years!;;;;;;;;;;;;;x
EVTOPTC_SOH_5532;The Mandate of Heaven belongs to me!;;;;;;;;;;;;;x
EVTOPTD_SOH_5532;Interesting times...;;;;;;;;;;;;;x
EVTOPTE_SOH_5532;This could affect me...;;;;;;;;;;;;;x
EVTOPTF_SOH_5532;I care not about distant Cathay!;;;;;;;;;;;;;x
EVTDESC_SOH_5533;I have inherited the Dragon Throne from another Chinese Imperial dynasty, and it is clear that this means that my Chinese Imperial dynasty possesses the Mandate of Heaven.;;;;;;;;;;;;;x
EVTOPTA_SOH_5533;My dynasty endures!;;;;;;;;;;;;;x
EVTTITLE_SOH_5534;The Mandate of Heaven;;;;;;;;;;;;;x
EVTDESC_SOH_5534;[From.GetTitledFirstName], the [From.GetSonDaughterCap] of Heaven, has inherited the Dragon Throne from the [From.GetOldChinaName] dynasty despite belonging to the rival [From.PrimaryTitle.GetName] dynasty, and [From.GetHerHis] claim to possess the Mandate of Heaven is considered quite a bit stronger than it was.\nTo the surprise of nobody, [From.GetTitledFirstName] has seen fit to proclaim the continuation of the [From.PrimaryTitle.GetName] dynasty, and [From.GetHerHis] subjects are claiming that the dynasty will rule for ten thousand years.;;;;;;;;;;;;;x
EVTOPTA_SOH_5534;Truly an auspicious day!;;;;;;;;;;;;;x
EVTOPTB_SOH_5534;Ten thousand years!;;;;;;;;;;;;;x
EVTOPTC_SOH_5534;The Mandate of Heaven belongs to me!;;;;;;;;;;;;;x
EVTOPTD_SOH_5534;Interesting times...;;;;;;;;;;;;;x
EVTOPTE_SOH_5534;This could affect me...;;;;;;;;;;;;;x
EVTOPTF_SOH_5534;I care not about distant Cathay!;;;;;;;;;;;;;x
EVTDESC_SOH_5535;I have inherited the Dragon Throne, and unlike [FromFromFrom.GetBestName] I know that this means the Mandate of Heaven belongs to me. In the past, there have been those that have doubted my claim that it already did, but hopefully this will put an end to all such doubts.;;;;;;;;;;;;;x
EVTOPTA_SOH_5535;My dynasty endures!;;;;;;;;;;;;;x
EVTTITLE_SOH_5536;The Mandate of Heaven;;;;;;;;;;;;;x
