#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
KHAN;Khan;;;;;;;;;;;;;x
KHANUM;Khanum;;;;;;;;;;;;;x
#kingdom_of_tangut;Wangguo of;Wangguo de;Wangguo von;;Wangguo de;;;;;;;;;x
duchy_of_tangut;Gongguo of;Gongguo de;Gongguo von;;Gongguo de;;;;;;;;;x
county_of_tangut;Boguo of;Boguo de;Boguo von;;Boguo de;;;;;;;;;x
barony_of_tangut;Nanguo of;Nanguo de;Nanguo von;;Nanguo de;;;;;;;;;x
vice_royalty_empire_of_tangut;Wangziguo of;Wangziguo de;Wangziguo von;;Wangziguo de;;;;;;;;;x
vice_royalty_kingdom_of_tangut;Fanzhen of;Fanzhen de;Fanzhen von;;Fanzhen de;;;;;;;;;x
vice_royalty_duchy_of_tangut;Dao of;Dao de;Dao von;;Dao de;;;;;;;;;x
job_chancellor_tangut;Guan Shangshang;Guan Shangshang;Guan Shangshang;;Guan Shangshang;;;;;;;;;x
job_marshal_tangut;Duhu;Duhu;Duhu;;Duhu;;;;;;;;;x
job_treasurer_tangut;Guan Shang;Guan Shang;Guan Shang;;Guan Shang;;;;;;;;;x
job_spymaster_tangut;Guan Cong;Guan Cong;Guan Cong;;Guan Cong;;;;;;;;;x
job_spiritual_tangut;Guan Shi;Guan Shi;Guan Shi;;Guan Shi;;;;;;;;;x
