#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
# Sea zones
PROV2398;Nayup;;;;;;;;;;;;;x
PROV2399;Illongo;;;;;;;;;;;;;x
PROV2400;Buglas;;;;;;;;;;;;;x
PROV2401;Cebu;;;;;;;;;;;;;x
PROV2402;Eskaya;;;;;;;;;;;;;x
PROV2403;Hunonganan;;;;;;;;;;;;;x # Maynila
PROV2404;Leyte;;;;;;;;;;;;;x
PROV2405;Bagasumbol;;;;;;;;;;;;;x
PROV2406;Masbate;;;;;;;;;;;;;x
PROV2407;Mansalay;;;;;;;;;;;;;x
PROV2408;Mamburao;;;;;;;;;;;;;x
PROV2409;Guiuan;;;;;;;;;;;;;x
PROV2410;Samar;;;;;;;;;;;;;x
PROV2411;Borongan;;;;;;;;;;;;;x
PROV2412;Palapag;;;;;;;;;;;;;x
PROV2413;Sorsogon;;;;;;;;;;;;;x
PROV2414;Pili;;;;;;;;;;;;;x
PROV2415;Daet;;;;;;;;;;;;;x
PROV2416;Malunay;;;;;;;;;;;;;x # Should NOT be Mulanay; that's the post-colonial name!
PROV2417;Batangas;;;;;;;;;;;;;x
PROV2418;Tondo;;;;;;;;;;;;;x
PROV2419;Bataan;;;;;;;;;;;;;x
PROV2420;Pangasinan;;;;;;;;;;;;;x
PROV2421;Bayombong;;;;;;;;;;;;;x
PROV2422;Samtoy;;;;;;;;;;;;;x
PROV2423;Bolo;;;;;;;;;;;;;x
PROV2424;Apayao;;;;;;;;;;;;;x
PROV2425;Lallo;;;;;;;;;;;;;x
# Taiwan
PROV2426;Taitung;;;;;;;;;;;;;x # Taiwan
PROV2427;Tainan;;;;;;;;;;;;;x
PROV2428;Penghu;;;;;;;;;;;;;x
PROV2429;Changua;;;;;;;;;;;;;x
PROV2430;Hai'an;;;;;;;;;;;;;x
PROV2431;Taichung;;;;;;;;;;;;;x
PROV2432;Taipei;;;;;;;;;;;;;x
# Ryukyu
PROV2433;Yaeyama;;;;;;;;;;;;;x # Ryukyu
PROV2434;Miyako;;;;;;;;;;;;;x
PROV2435;Nanzan;;;;;;;;;;;;;x
PROV2436;Chuzan;;;;;;;;;;;;;x
PROV2437;Hokuzan;;;;;;;;;;;;;x
PROV2438;Amami;;;;;;;;;;;;;x
# Japan
PROV2439;Tane;;;;;;;;;;;;;x # Japan - Saikaido
PROV2440;Osumi;;;;;;;;;;;;;x
PROV2441;Satsuma;;;;;;;;;;;;;x
PROV2442;Hyuga;;;;;;;;;;;;;x
PROV2443;Higo;;;;;;;;;;;;;x
PROV2444;Goto;;;;;;;;;;;;;x
PROV2445;Hizen;;;;;;;;;;;;;x
PROV2446;Chikugo;;;;;;;;;;;;;x
PROV2447;Bungo;;;;;;;;;;;;;x
PROV2448;Buzen;;;;;;;;;;;;;x
PROV2449;Chikuzen;;;;;;;;;;;;;x
PROV2450;Iki;;;;;;;;;;;;;x
PROV2451;Tsushima;;;;;;;;;;;;;x
PROV2452;Hata;;;;;;;;;;;;;x # Japan - Nankaido
PROV2453;Tosa;;;;;;;;;;;;;x
PROV2454;Murotsu;;;;;;;;;;;;;x
PROV2455;Uwa;;;;;;;;;;;;;x
PROV2456;Iyo;;;;;;;;;;;;;x
PROV2457;Uma;;;;;;;;;;;;;x
PROV2458;Sanuki;;;;;;;;;;;;;x
PROV2459;Awa;;;;;;;;;;;;;x
PROV2460;Awaji;;;;;;;;;;;;;x
PROV2461;Kii;;;;;;;;;;;;;x
PROV2462;Kumano;;;;;;;;;;;;;x
PROV2463;Muro;;;;;;;;;;;;;x
PROV2464;Nagato;;;;;;;;;;;;;x # Japan - Sanyodo
PROV2465;Suo;;;;;;;;;;;;;x
PROV2466;Aki;;;;;;;;;;;;;x
PROV2467;Bingo;;;;;;;;;;;;;x
PROV2468;Bitchu;;;;;;;;;;;;;x
PROV2469;Bizen;;;;;;;;;;;;;x
PROV2470;Mimasaka;;;;;;;;;;;;;x
PROV2471;Harima;;;;;;;;;;;;;x
PROV2472;MISSING PROV;;;;;;;;;;;;;x
PROV2473;Iwami;;;;;;;;;;;;;x # Japan - Sanindo
PROV2474;Izumo;;;;;;;;;;;;;x
PROV2475;Oki;;;;;;;;;;;;;x
PROV2476;Hoki;;;;;;;;;;;;;x
PROV2477;Inaba;;;;;;;;;;;;;x
PROV2478;Tajima;;;;;;;;;;;;;x
PROV2479;Tango;;;;;;;;;;;;;x
PROV2480;Tamba;;;;;;;;;;;;;x
PROV2481;Settsu;;;;;;;;;;;;;x # Japan - Kinai
PROV2482;Izumi;;;;;;;;;;;;;x
PROV2483;Kawatchi;;;;;;;;;;;;;x
PROV2484;Yamato;;;;;;;;;;;;;x
PROV2485;Yamashiro;;;;;;;;;;;;;x
PROV2486;Shima;;;;;;;;;;;;;x # Japan - Tokaido
PROV2487;Ise;;;;;;;;;;;;;x
PROV2488;Iga;;;;;;;;;;;;;x
PROV2489;Owari;;;;;;;;;;;;;x
PROV2490;Mikawa;;;;;;;;;;;;;x
PROV2491;Totomi;;;;;;;;;;;;;x
PROV2492;Suruga;;;;;;;;;;;;;x
PROV2493;Kai;;;;;;;;;;;;;x
PROV2494;Izu;;;;;;;;;;;;;x
PROV2495;Sagami;;;;;;;;;;;;;x
PROV2496;Musashi;;;;;;;;;;;;;x
PROV2497;Bonshu;;;;;;;;;;;;;x
PROV2498;Kazusa;;;;;;;;;;;;;x
