EVTDESC_SOH_10907_A;I found a large number of dangerous herbs in the wild. I can already think of several uses for them.;;;;;;;;;;;;;x
EVTDESC_SOH_10907_B;I found a few dangerous herbs in the wild. I should put them to good use.;;;;;;;;;;;;;x
EVTDESC_SOH_10907_C;I did not find many dangerous herbs in the wild, and did not handle the ones I found very carefully.;;;;;;;;;;;;;x
EVTOPTA_SOH_10907;Excellent!;;;;;;;;;;;;;x
EVTOPTB_SOH_10907;An acceptable outcome!;;;;;;;;;;;;;x
EVTOPTC_SOH_10907;That did not go well...;;;;;;;;;;;;;x
EVTDESC_SOH_10908;I have arrived at the market, and will now need to find a merchant that has what I need.;;;;;;;;;;;;;x
EVTOPTA_SOH_10908;Hopefully that will not be too hard!;;;;;;;;;;;;;x
EVTDESC_SOH_10909_A;I found several merchants that had useful ingredients for sale at a reasonable price. I can already think of several uses for them.;;;;;;;;;;;;;x
EVTDESC_SOH_10909_B;I found a merchant that had useful ingredients for sale. I should put them to good use.;;;;;;;;;;;;;x
EVTDESC_SOH_10909_C;I had a hard time tracking down a merchant that had what I needed, and had to pay rather much to get anything at all.;;;;;;;;;;;;;x
EVTOPTA_SOH_10909;Excellent!;;;;;;;;;;;;;x
EVTOPTB_SOH_10909;An acceptable outcome!;;;;;;;;;;;;;x
EVTOPTC_SOH_10909;That did not go well...;;;;;;;;;;;;;x
EVTDESC_SOH_10910;I have made my way to the black market, and will now need to find a merchant that is the right kind of disreputable.;;;;;;;;;;;;;x
EVTOPTA_SOH_10910;Hopefully that will not be too hard!;;;;;;;;;;;;;x
EVTDESC_SOH_10911_A;I found several merchants that had useful ingredients for sale at a reasonable price. I can already think of several uses for them.;;;;;;;;;;;;;x
EVTDESC_SOH_10911_B;I found a merchant that had useful ingredients for sale. I should put them to good use.;;;;;;;;;;;;;x
EVTDESC_SOH_10911_C;I had a hard time tracking down a merchant that had what I needed, and had to pay rather much to get anything at all.;;;;;;;;;;;;;x
EVTOPTA_SOH_10911;Excellent!;;;;;;;;;;;;;x
EVTOPTB_SOH_10911;An acceptable outcome!;;;;;;;;;;;;;x
EVTOPTC_SOH_10911;That did not go well...;;;;;;;;;;;;;x
EVTDESC_SOH_10912;I have reached a good hunting spot, and now I need to catch some wild beasts. My skills are hopefully up to the task.;;;;;;;;;;;;;x
EVTOPTA_SOH_10912;Time to hunt!;;;;;;;;;;;;;x
EVTDESC_SOH_10913_A;I had little trouble catching several small beasts and easily harvested some ingredients from them. I can already think of several uses for them.;;;;;;;;;;;;;x
EVTDESC_SOH_10913_B;I managed to catch some small beasts after a while, and now have some new ingredients. I should put them to good use.;;;;;;;;;;;;;x
EVTDESC_SOH_10913_C;I almost did not catch anything, and did not get many ingredients from the hunting trip.;;;;;;;;;;;;;x
EVTOPTA_SOH_10913;Excellent!;;;;;;;;;;;;;x
EVTOPTB_SOH_10913;An acceptable outcome!;;;;;;;;;;;;;x
EVTOPTC_SOH_10913;That did not go well...;;;;;;;;;;;;;x
EVTDESC_SOH_10914;I have managed to figure out several less famous alchemists that might have ingredients to spare.;;;;;;;;;;;;;x
EVTOPTA_SOH_10914;Surely they will share!;;;;;;;;;;;;;x
EVTDESC_SOH_10915_A;The alchemists I spoke with were quite willing to share their ingredients in exchange for me putting in a few good words. I can already think of several uses for them.;;;;;;;;;;;;;x
EVTDESC_SOH_10915_B;The alchemists I spoke with agreed to share a few ingredients, though I had to put in a lot of good words on their behalf. I should put them to good use.;;;;;;;;;;;;;x
EVTDESC_SOH_10915_C;It was hard for me to convince the alchemists I spoke with to share any of their ingredients, even after putting in some good words on their behalf.;;;;;;;;;;;;;x
EVTOPTA_SOH_10915;Excellent!;;;;;;;;;;;;;x
EVTOPTB_SOH_10915;An acceptable outcome!;;;;;;;;;;;;;x
EVTOPTC_SOH_10915;That did not go well...;;;;;;;;;;;;;x
EVTDESC_SOH_10916;I have managed to figure out several less famous alchemists that might have ingredients to spare.;;;;;;;;;;;;;x
EVTOPTA_SOH_10916;Surely they will share!;;;;;;;;;;;;;x
EVTDESC_SOH_10917_A;The alchemists I spoke with were quite willing to share their ingredients in exchange for me putting in a few good words. I can already think of several uses for them.;;;;;;;;;;;;;x
EVTDESC_SOH_10917_B;The alchemists I spoke with agreed to share a few ingredients, though I had to put in a lot of good words on their behalf. I should put them to good use.;;;;;;;;;;;;;x
EVTDESC_SOH_10917_C;It was hard for me to convince the alchemists I spoke with to share any of their ingredients, even after putting in some good words on their behalf.;;;;;;;;;;;;;x
EVTOPTA_SOH_10917;Excellent!;;;;;;;;;;;;;x
EVTOPTB_SOH_10917;An acceptable outcome!;;;;;;;;;;;;;x
EVTOPTC_SOH_10917;That did not go well...;;;;;;;;;;;;;x
EVTDESC_SOH_10919;A truly useful alchemical laboratory can take both time and money to assemble, but without one I will surely have a hard time learning how to brew useful potions.;;;;;;;;;;;;;x
EVTOPTA_SOH_10919;I must build one in the name of science!;;;;;;;;;;;;;x
EVTOPTB_SOH_10919;I am not sure now is the time...;;;;;;;;;;;;;x
EVTDESC_SOH_10920;There are many different aspects that might be worth considering when constructing an alchemical laboratory. Perhaps I should strive for secrecy, or focus on usefulness, or make sure to build it in a sacred place.;;;;;;;;;;;;;x
EVTOPTA_SOH_10920;My secrets will be safe deep within the walls of [Root.Capital.Capital.GetName]!;;;;;;;;;;;;;x
EVTOPTB_SOH_10920;I will build an efficient and accessible laboratory for research!;;;;;;;;;;;;;x
EVTOPTC_SOH_10920;A sacred location will help unlock mystical secrets!;;;;;;;;;;;;;x
EVTDESC_SOH_10921;Now that I have selected the location for my alchemical laboratory I need to make a decision as to its extent and the overall quality of its contents.;;;;;;;;;;;;;x
EVTOPTA_SOH_10921;A modest setup will serve me well!;;;;;;;;;;;;;x
EVTOPTB_SOH_10921;I want something that's neither too large nor too small!;;;;;;;;;;;;;x
EVTOPTC_SOH_10921;Only a state of the art laboratory will do!;;;;;;;;;;;;;x
EVTOPTD_SOH_10921;I will create the greatest alchemical laboratory ever seen!;;;;;;;;;;;;;x
EVTDESC_SOH_10922;It is said that jade is invested with healing powers that can be transferred into substances prepared in vessels made from it. Perhaps I should invest in such containers...;;;;;;;;;;;;;x
EVTOPTA_SOH_10922;I think more modest vessels will do...;;;;;;;;;;;;;x
EVTOPTB_SOH_10922;Jade vessels are mandatory!;;;;;;;;;;;;;x
EVTDESC_SOH_10923;I have heard of certain books written by the alchemists of the past that might contain valuable insights. Perhaps I should acquire a few of them and add them to the library of my laboratory...;;;;;;;;;;;;;x
EVTOPTA_SOH_10923;I don't think I need them...;;;;;;;;;;;;;x
EVTOPTB_SOH_10923;I will get a few books!;;;;;;;;;;;;;x
EVTDESC_SOH_10924;There are certain tools that only can be found in distant lands that might be useful during my laboratory experiments. Perhaps I should dispatch some agents to acquire them...;;;;;;;;;;;;;x
EVTOPTA_SOH_10924;I can make do without them...;;;;;;;;;;;;;x
EVTOPTB_SOH_10924;I need those tools!;;;;;;;;;;;;;x
EVTDESC_SOH_10925;I have heard that some alchemists see fit to add holy wards to their laboratories to ward off evil spirits and the interference of sorcerers seeking to disrupt their experiments. Perhaps I should invest in such protection...;;;;;;;;;;;;;x
EVTOPTA_SOH_10925;I doubt they would help...;;;;;;;;;;;;;x
EVTOPTB_SOH_10925;I want such wards for my laboratory!;;;;;;;;;;;;;x
EVTDESC_SOH_10926;Some of those working on the constrution of my laboratory have expressed the opinion that it looks rather plain, even though I know that some of the things in it would impress any alchemist worthy of the name. Perhaps some impressive-looking decorations are necessary...;;;;;;;;;;;;;x
EVTOPTA_SOH_10926;I don't care to impress everyone...;;;;;;;;;;;;;x
EVTOPTB_SOH_10926;It wouldn't hurt!;;;;;;;;;;;;;x
EVTDESC_SOH_10927;Today I discovered that [discovered_lab.GetBestName] had followed some of the laborers working on my secret alchemical laboratory inside and that [discovered_lab.GetSheHe] had figured out what they were building. I doubt [discovered_lab.GetSheHe] will keep quiet...;;;;;;;;;;;;;x
EVTOPTA_SOH_10927;I suppose it doesn't need to be secret...;;;;;;;;;;;;;x
EVTOPTB_SOH_10927;[discovered_lab.GetSheHeCap] knows too much!;;;;;;;;;;;;;x
EVTDESC_SOH_10928;Disaster! One of the walls collapsed due to the laborers not being as careful as they should have been, and now my secret alchemical laboratory is anything but secret!;;;;;;;;;;;;;x
EVTOPTA_SOH_10928;I guess I won't have a secret lab after all...;;;;;;;;;;;;;x
EVTDESC_SOH_10929;While my secret alchemical laboratory is hidden from the world at large, the entrance to it might be a point of weakness. Perhaps I should make sure to conceal it...;;;;;;;;;;;;;x
EVTOPTA_SOH_10929;An unmarked and locked door will do just fine...;;;;;;;;;;;;;x
EVTOPTB_SOH_10929;I want a sliding bookcase or something!;;;;;;;;;;;;;x
EVTDESC_SOH_10930;As the work on my secret alchemical laboratory continues I find some of the constraints put on it fairly limiting. Perhaps it should be larger, even if it means that it will be less hidden...;;;;;;;;;;;;;x
EVTOPTA_SOH_10930;Secrecy is of utmost importance!;;;;;;;;;;;;;x
EVTOPTB_SOH_10930;Maybe secrecy isn't the only thing that matters...;;;;;;;;;;;;;x
EVTDESC_SOH_10931;I have been informed that while my alchemical laboratory is in a location of great spiritual significance its Feng Shui is rather lacking. This might be detrimental when it comes to making full use of the spiritual energy associated with its location...;;;;;;;;;;;;;x
EVTOPTA_SOH_10931;It matters not!;;;;;;;;;;;;;x
EVTOPTB_SOH_10931;Find someone to advise me on the matter!;;;;;;;;;;;;;x
EVTDESC_SOH_10932;Several rather important holy men and women have heard of my alchemical laboratory and have seen fit to visit the site where it is being constructed. They have only had good things to say about it.;;;;;;;;;;;;;x
EVTOPTA_SOH_10932;That's good to hear!;;;;;;;;;;;;;x
EVTDESC_SOH_10933;Some of the peasants in [Root.Capital.GetName] are concerned by the alchemical laboratory that I am constructing. It seems they think it might be used for nefarious purposes and that it will do more harm than good.;;;;;;;;;;;;;x
EVTOPTA_SOH_10933;I will attempt to assuage their fears...;;;;;;;;;;;;;x
EVTOPTB_SOH_10933;Shut up, peasant!;;;;;;;;;;;;;x
EVTDESC_SOH_10934;Some of the laborers managed to misplace a few of my ingredients when moving them to my new alchemical laboratory, and they have not been found despite an exhaustive search.;;;;;;;;;;;;;x
EVTOPTA_SOH_10934;That's unfortunate...;;;;;;;;;;;;;x
EVTDESC_SOH_10935;Today some of the laborers working on my new alchemical laboratory dropped a crate containing some rather fragile pieces of equipment, and they are beyond repair.;;;;;;;;;;;;;x
EVTOPTA_SOH_10935;They will need to be replaced...;;;;;;;;;;;;;x
EVTDESC_SOH_10937;It is certainly not impressive to look at, and some of the equipment inside is not of very high quality, but my alchemical laboratory is finally ready.;;;;;;;;;;;;;x
EVTOPTA_SOH_10937;It will have to do...;;;;;;;;;;;;;x
EVTDESC_SOH_10938;My new alchemical laboratory is finally ready. I have seen some that are more impressive, and some that are rather less so.;;;;;;;;;;;;;x
EVTOPTA_SOH_10938;I think it will do nicely...;;;;;;;;;;;;;x
EVTDESC_SOH_10939;Today the work on my alchemical laboratory was completed. It is quite a bit more impressive than most I have seen.;;;;;;;;;;;;;x
EVTOPTA_SOH_10939;This will work quite well!;;;;;;;;;;;;;x
EVTTITLE_SOH_10940;The Ambition of a [Root.GetTitle];;;;;;;;;;;;;x
EVTDESC_SOH_10940;;After months of hard work and a considerable amount of money spent, my new alchemical laboratory is the envy of anyone who wishes to learn all that can be learned within the field. This laboratory will allow me to perform any experiment that has so far been documented and is a testament to my great ambitions in the field.;;;;;;;;;;;;;x
EVTOPTA_SOH_10940;Money well spent!;;;;;;;;;;;;;x
EVTTITLE_SOH_10941;The Grand Laboratory;;;;;;;;;;;;;x
EVTDESC_SOH_10941;With no expenses spared and under my constant supervision an alchemical laboratory unmatched by any previously constructed has been erected to realize the dream of a perfect alchemical working environment. Many of the contraptions have been conceived and drawn by me personally, and the knowledge needed to replicate them might be priceless.\n\nThe laboratory now stands ready to allow me to uncover how any ingredient conceivable can be used in alchemical potions, whether to heal or to harm.;;;;;;;;;;;;;x
EVTOPTA_SOH_10941;I will achieve great things here!;;;;;;;;;;;;;x
EVTDESC_SOH_10942;I am considering a short excursion to sell some potions to the common people. This might both help me earn money and help me gain some further valuable insights into some of the ingredients in my possession.;;;;;;;;;;;;;x
EVTOPTA_SOH_10942;It'll be a good use of my skills!;;;;;;;;;;;;;x
EVTOPTB_SOH_10942;Maybe later...;;;;;;;;;;;;;x
EVTDESC_SOH_10943;I need to decide where I will be selling my potions. Selling them closer to home might be safer in some ways, but I could perhaps also head elsewhere if I want to try my luck.;;;;;;;;;;;;;x
EVTOPTA_SOH_10943;[sell_potions_province_1.GetName] is the right choice!;;;;;;;;;;;;;x
EVTOPTB_SOH_10943;I will head to [sell_potions_province_1.GetName]!;;;;;;;;;;;;;x
EVTOPTC_SOH_10943;Actually, [sell_potions_province_1.GetName] might be best!;;;;;;;;;;;;;x
EVTDESC_SOH_10944;There are several options as to what I might try to sell to the people of [sell_potions_province.GetName]. My fellow alchemists would probably expect me to try for healing potions, or maybe aphrodisiacs, but perhaps that is not what I want to do...;;;;;;;;;;;;;x
EVTOPTA_SOH_10944;I will only sell beneficial potions!;;;;;;;;;;;;;x
EVTOPTB_SOH_10944;I think some harmless placebos would do the most good...;;;;;;;;;;;;;x
EVTOPTC_SOH_10944;I intend to earn money, no matter what it takes!;;;;;;;;;;;;;x
EVTOPTD_SOH_10944;The locals will rue this day!;;;;;;;;;;;;;x
EVTDESC_SOH_10945;I have set up a small market stand in one of the markets in [sell_potions_province.GetName], and have started preparing my potions. Now I only need to hope that the locals actually purchase something, and that it works the way I hope it will...;;;;;;;;;;;;;x
EVTOPTA_SOH_10945;I've got what you need!;;;;;;;;;;;;;x
EVTDESC_SOH_10947;The locals are quite eager to buy my potions, and as far as I can tell they are satisfied with the results. I doubt they will have a major impact on the health of the population, but I made good money and they appreciated my presence.;;;;;;;;;;;;;x
EVTOPTA_SOH_10947;A good outcome, I think!;;;;;;;;;;;;;x
EVTDESC_SOH_10948;It seems the locals in [sell_potions_province.GetName] are suffering from a variety of ailments. Most of them are familiar to me, and I have little trouble figuring out just what kind of potions to sell them.;;;;;;;;;;;;;x
EVTOPTA_SOH_10948;That worked out quite well!;;;;;;;;;;;;;x
EVTDESC_SOH_10949;While alchemical potions can help with a number of ailments, there are limits even for a skilled alchemist. Unfortunately for me, some of the locals seem to be in the market for potions that would grow back missing limbs, that would restore their body to its prime, or that would do a number of other impossible things.;;;;;;;;;;;;;x
EVTOPTA_SOH_10949;I am sorry, but I can't help with that!;;;;;;;;;;;;;x
EVTDESC_SOH_10950;The locals in [sell_potions_province.GetName] seem to be suffering from a variety of ailments, and I do my best to help them with my potions. Unfortunately, while a few get better it seems most are beyond the ability of my potions to help.;;;;;;;;;;;;;x
EVTOPTA_SOH_10950;Unfortunate, that...;;;;;;;;;;;;;x
EVTDESC_SOH_10951;I sell a number of potions to help the locals of [sell_potions_province.GetName] with their varied ailments, but in the end it seems my potions do more harm than good even when consumed exactly as specified.;;;;;;;;;;;;;x
EVTOPTA_SOH_10951;Perhaps the dosage was wrong?;;;;;;;;;;;;;x
EVTDESC_SOH_10952;To my delight, many of the people in [sell_potions_province.GetName] apparently are in the market for aphrodisiacs. I do not really know if they simply wish to make a distracted spouse pay more attention to them or if they seek to entice someone that normally would refuse to spend time with them, but it matters little.;;;;;;;;;;;;;x
EVTOPTA_SOH_10952;This has gone well!;;;;;;;;;;;;;x
EVTDESC_SOH_10953;As I am having a meal after long day of selling aphrodisiacs a young [aphrodisiac_buyer.GetManWoman] makes [aphrodisiac_buyer.GetHerHis] way over to me and strikes up a conversation. I vaguely recognize [aphrodisiac_buyer.GetHerHim] as one of my customers, but something seems different now, and [aphrodisiac_buyer.GetSheHe] suggests maybe we should retire somewhere more private.;;;;;;;;;;;;;x
EVTOPTA_SOH_10953;What a wonderful idea!;;;;;;;;;;;;;x
EVTOPTB_SOH_10953;I don't think so...;;;;;;;;;;;;;x
EVTDESC_SOH_10954;It seems the aphrodisiacs I have been selling to the people of [sell_potions_province.GetName] have been very effective. Unfortunately, it seems some of the locals are less than pleased over this development, seeing as there has been an increase of cheating spouses and unchaste sons and daughters since my arrival.;;;;;;;;;;;;;x
EVTOPTA_SOH_10954;It's not my fault your [Root.GetHusbandWifeOpp] is unfaithful!;;;;;;;;;;;;;x
EVTOPTB_SOH_10954;I should take my leave...;;;;;;;;;;;;;x
EVTDESC_SOH_10955;Some of the locals in [sell_potions_province.GetName] seem rather upset with me. Apparently the aphrodisiacs they bought were not as effective as they expected them to be. The fact that the complainers all appear to be ugly, rude, or both is unlikely to be a coincidence...;;;;;;;;;;;;;x
EVTOPTA_SOH_10955;Terms and conditions apply, as per the disclaimer!;;;;;;;;;;;;;x
EVTOPTB_SOH_10955;I should take my leave...;;;;;;;;;;;;;x
EVTDESC_SOH_10956;As I was packing up my stand after a profitable day in [sell_potions_province.GetName] a [Root.GetManWoman] approached me and asked to speak to me in private. It seems [Root.GetSheHe] is a local healer and that [Root.GetSheHe] approves of what I have been doing.;;;;;;;;;;;;;x
EVTOPTA_SOH_10956;Thank you for your kind words!;;;;;;;;;;;;;x
EVTDESC_SOH_10957;The potions I have been selling to the locals in [sell_potions_province.GetName] have not been able to cure all of the locals' ailments, but some of them have been effective, and I have made a decent profit.;;;;;;;;;;;;;x
EVTOPTA_SOH_10957;I suppose that's a decent outcome...;;;;;;;;;;;;;x
EVTDESC_SOH_10958;Despite me focusing on selling placebos it seems the overall health of the locals in [sell_potions_province.GetName] has increased following my arrival, in many cases following a purchase from me.;;;;;;;;;;;;;x
EVTOPTA_SOH_10958;Better than I expected!;;;;;;;;;;;;;x
EVTDESC_SOH_10959;The harmless placebos I have been selling have, unsurprisingly, not been terribly effective. The locals mostly seem satisfied, but a few of them have been heard grumbling about their purchases not living up to expectations.;;;;;;;;;;;;;x
EVTOPTA_SOH_10959;The potion... needs more time?;;;;;;;;;;;;;x
EVTDESC_SOH_10960;It seems some of the potions I have been selling have been doing more harm than good. I thought I was selling harmless placebos, but whether due to me messing up the dosage or the locals not following my instructions they certainly do not seem harmless...;;;;;;;;;;;;;x
EVTOPTA_SOH_10960;How unexpected!;;;;;;;;;;;;;x
EVTOPTB_SOH_10960;I should take my leave...;;;;;;;;;;;;;x
EVTDESC_SOH_10961;The locals in [sell_potions_province.GetName] have been most eager to buy potions from me, and I have had little trouble creating something seemingly interesting from a handful of actual alchemical ingredients diluted with a large quantity of water and coloured by a pinch of petals.;;;;;;;;;;;;;x
EVTOPTA_SOH_10961;I should sell a few more and then leave...;;;;;;;;;;;;;x
EVTDESC_SOH_10962;There has not been as much interest in the potions I have prepared as I had expected, but a few of the locals have bought some, and so far they do not seem dissatisfied. Still, I should not overstay my welcome...;;;;;;;;;;;;;x
EVTOPTA_SOH_10962;I guess that's that...;;;;;;;;;;;;;x
EVTDESC_SOH_10963;It seems the potions I have prepared have not lived up to the locals' expectations, which probably is unsurprising when they are not exactly proper potions. So far, there is just grumbling, but I might need to leave before they realize that I might not have been completely honest about what I have been selling...;;;;;;;;;;;;;x
EVTOPTA_SOH_10963;Maybe you need another one?;;;;;;;;;;;;;x
EVTOPTB_SOH_10963;I should take my leave...;;;;;;;;;;;;;x
EVTDESC_SOH_10964;Today a local healer approached me while I was selling my potions in [sell_potions_province.GetName]. The [Root.GetManWoman] asked me some questions about the potions, and was apparently not pleased with the answers, seeing as [Root.GetSheHe] loudly proclaimed that I was up to something before [Root.GetSheHe] left.;;;;;;;;;;;;;x
EVTOPTA_SOH_10964;I assure you this is a legitimate operation!;;;;;;;;;;;;;x
EVTOPTB_SOH_10964;I should take my leave...;;;;;;;;;;;;;x
EVTDESC_SOH_10965;It seems my potions have been ineffective. The locals in [sell_potions_province.GetName] have not become ill due to them, at least not for the most part, but they do not seem entirely happy with my continued presence.;;;;;;;;;;;;;x
EVTOPTA_SOH_10965;At least I am making some money...;;;;;;;;;;;;;x
EVTOPTB_SOH_10965;I should take my leave...;;;;;;;;;;;;;x
EVTDESC_SOH_10966;As the days pass more and more of the locals arrive to buy potions from me. Curious about this, I inquire about the matter, and it turns out that nearly everyone knows someone that got better thanks to one of my potions. That was very much not what I inteded.;;;;;;;;;;;;;x
EVTOPTA_SOH_10966;I must have gotten the dosage wrong...;;;;;;;;;;;;;x
EVTDESC_SOH_10967;I make fairly good money selling my potions in [sell_potions_province.GetName], but other than that things do not seem to be going the way I expected them to go. The locals have not gotten much healthier, but they certainly have not started to become unwell either.;;;;;;;;;;;;;x
EVTOPTA_SOH_10967;I expected... something...;;;;;;;;;;;;;x
EVTDESC_SOH_10968;As the days go by I start hearing rumours that the people of [sell_potions_province.GetName] are falling ill with a number of unknown ailments. They do not seem to have caught on that most of those that have fallen ill have done so after buying something from me, as the line in front of my stall keeps growing.;;;;;;;;;;;;;x
EVTOPTA_SOH_10968;Fools! I will destroy you all!;;;;;;;;;;;;;x
EVTDESC_SOH_10969;The locals in [sell_potions_province.GetName] seem to be falling ill with a number of ailments. Unfortunately, if the rumours I have been hearing are true, some of them seem to suspect that my potions are behind it. I might be overstaying my welcome here...;;;;;;;;;;;;;x
EVTOPTA_SOH_10969;I will sell a few more, then leave...;;;;;;;;;;;;;x
EVTOPTB_SOH_10969;I should take my leave...;;;;;;;;;;;;;x
EVTDESC_SOH_10970;Today a local healer came to the market while I was selling my potions. [Root.GetSheHeCap] pushed [Root.GetHerHis] way through the crowd, coming face to face with me, and then angrily proclaimed that I was trying to poison the locals. [Root.GetSheHeCap] promised to return with proof before long.;;;;;;;;;;;;;x
EVTOPTA_SOH_10970;You can't prove anything!;;;;;;;;;;;;;x
EVTOPTB_SOH_10970;I should take my leave...;;;;;;;;;;;;;x
EVTDESC_SOH_10971;I have just received word that [From.GetBestName] is selling potions in [sell_potions_province.GetName]. It is certainly true that an alchemist's potions might be very helpful, should the alchemist be both skilled and honest, but an unskilled alchemist or one that seeks to do harm might be a danger to the populace...;;;;;;;;;;;;;x
EVTOPTA_SOH_10971;I trust [From.GetHerHim]!;;;;;;;;;;;;;x
EVTOPTB_SOH_10971;I will have my guards take a quick look...;;;;;;;;;;;;;x
EVTOPTC_SOH_10971;Guards! Search the whole market stall!;;;;;;;;;;;;;x
EVTDESC_SOH_10972;Some of [From.GetBestName]'s guards arrived at the market as I was selling my potions and asked a few questions. They seemed satisfied with the answers I gave them, and the locals did not mind, which probably is a good thing.;;;;;;;;;;;;;x
EVTOPTA_SOH_10972;Back to business...;;;;;;;;;;;;;x
EVTOPTB_SOH_10972;That could have ended poorly...;;;;;;;;;;;;;x
EVTDESC_SOH_10973;My guards have returned with word that [From.GetBestName]'s business seems quite legitimate, and that the locals certainly do not seem to be concerned by [From.GetHerHis] presence.;;;;;;;;;;;;;x
EVTOPTA_SOH_10973;I see...;;;;;;;;;;;;;x
EVTDESC_SOH_10974;Some of [From.GetBestName]'s guards showed up as I was selling potions and demanded answers to a number of questions about my potions. My answers seemed to satisfy them, but the locals seem to have been scared off...;;;;;;;;;;;;;x
EVTOPTA_SOH_10974;And things were going so well...;;;;;;;;;;;;;x
EVTOPTB_SOH_10974;Not good, but I suppose it could have been worse...;;;;;;;;;;;;;x
EVTDESC_SOH_10975;My guards have returned, informing me that while [From.GetBestName]'s business semms legitimate the locals seem to have reconsidered buying any potions following their arrival at the marketplace.;;;;;;;;;;;;;x
EVTOPTA_SOH_10975;Perhaps for the best...;;;;;;;;;;;;;x
EVTDESC_SOH_10976;Some of [From.GetBestName]'s guards arrived in the marketplace and demanded that I let them search my market stall. They spent quite some time at it, but eventually they seemed satisfied that there was nothing suspicious to be found.;;;;;;;;;;;;;x
EVTOPTA_SOH_10976;Back to business...;;;;;;;;;;;;;x
EVTOPTB_SOH_10976;That could have ended poorly...;;;;;;;;;;;;;x
EVTDESC_SOH_10977;My guards have returned with word that there is nothing suspicious to be found in [From.GetBestName]'s market stall. They claim that their search was most thorough.;;;;;;;;;;;;;x
EVTOPTA_SOH_10977;I see...;;;;;;;;;;;;;x
EVTDESC_SOH_10978;Some of [From.GetBestName]'s guards arrived in the marketplace and demanded that I let them search my market stall. It did not take long before one of them held up one of my potions, claiming it looked suspicious.;;;;;;;;;;;;;x
EVTOPTA_SOH_10978;I assure you that's harmless!;;;;;;;;;;;;;x
EVTOPTB_SOH_10978;That's not... actually, it's harmless!;;;;;;;;;;;;;x
EVTDESC_SOH_10979;My guards have returned, bringing with them one of [From.GetBestName]'s potions. They claim that something is not right with it, especially as [From.GetBestName] was quick to argue that it was completely harmless.;;;;;;;;;;;;;x
EVTOPTA_SOH_10979;I will give [From.GetHerHim] the benefit of the doubt...;;;;;;;;;;;;;x
EVTOPTB_SOH_10979;Arrest [From.GetHerHim] at once!;;;;;;;;;;;;;x
EVTDESC_SOH_10980;Some of [From.GetBestName]'s guards arrived in the marketplace and demanded that I let them search my market stall. Despite me having anticipated such a thing happening and having taken steps to hide certain things, the guards still found more than enough evidence that I might be up to no good.;;;;;;;;;;;;;x
EVTOPTA_SOH_10980;I don't know how that got there!;;;;;;;;;;;;;x
EVTDESC_SOH_10981;My guards have returned, bringing with them several items. The labels seem somewhat suspect, and apparently [From.GetBestName] was protesting that someone else must have put them in [From.GetHerHis] market stall.;;;;;;;;;;;;;x
EVTOPTA_SOH_10981;It might be nothing...;;;;;;;;;;;;;x
EVTOPTB_SOH_10981;Arrest [From.GetHerHim] at once!;;;;;;;;;;;;;x
EVTDESC_SOH_10982;The guards have returned, with the crowds dispersing ahead of them. It is not at all surprising when their commander demands that I surrender myself into their custody.;;;;;;;;;;;;;x
EVTOPTA_SOH_10982;I will come quietly...;;;;;;;;;;;;;x
EVTOPTB_SOH_10982;How about some gold...?;;;;;;;;;;;;;x
