#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
# Also contains minor expansion
### HolyFury.csv
EVTDSC_RIP_21000_MARRIED_NO_LOVE;With age comes wisdom, they say. "Or at least, it may change the questions we ask", you mutter to yourself. You have had trouble sleeping lately - more often than not, while the rest of your court is sound asleep, you find yourself staring at the ceiling. You are getting older, each day closer to leaving this plane of existence. It is folly to fear such things, of course, yet you cannot keep these feelings at bay. Didn't you use to dream of... more? What about you and [Root.Spouse.GetTitledFirstName]? What happened to love?\n\nYou sit up straight in your bed. This is ridiculous. You are the ruler! You have people ready to serve your any whim! Perhaps your councillors have ideas? If nothing else, it might ease your trouble sleeping.;Il paraît qu'avec l'âge vient la sagesse. « Ou du moins, nous ne nous posons plus les mêmes questions », vous murmurez-vous. Vous avez eu du mal à dormir dernièrement, et alors que le reste de la Cour est profondément endormi, vous êtes là à fixer le plafond. Vous vieillissez, et chaque jour qui passe vous rapproche du moment de quitter ce lieu d'existence. C'est bête d'avoir de telles craintes, et pourtant vous n'arrêtez pas d'y penser. Ne rêviez-vous pas de quelque chose d'autre ? Qu'en est-il de votre amour pour [Root.Spouse.Get_le_TitledFirstName] ? \n\nVous vous redressez dans votre lit. C'est ridicule. Vous régnez et avez même des gens prêts à servir le moindre de vos caprices ! Vos conseillers auraient-ils une solution ? Cela pourrait au moins soulager vos problèmes de sommeil.;Mit dem Alter kommt Weisheit, so heißt es. Oder wenigstens ändern sich die Fragen, die man stellt, murmelt Ihr. In letzter Zeit habt Ihr Probleme mit dem Einschlafen und häufig liegt Ihr bis tief in die Nacht wach. Ihr werdet älter und jeder Tag bringt Euch dem Abschied aus Eurer derzeitigen Existenzebene näher. Auch wenn es Unfug ist, diesen Ängsten nachzuhängen, seid Ihr machtlos gegen diese Gefühle. Habt Ihr nicht immer von ... mehr geträumt? Was ist mit Euren Gefühlen für [Root.Spouse.GetTitledFirstName]?\n\nDann kommt Euch ein Gedanke. Es ist absurd! Seid Ihr denn nicht der Herrscher? Haben vielleicht Eure Berater eine Idee? Wenigstens Eure Schlafstörungen könnten sie doch beheben.;;Dicen que con la edad llega la sabiduría. «O al menos, cambian las preguntas que hacemos», murmuras. Últimamente tienes problemas para dormir, más veces de las que no, mientras el resto de tu corte duerme, te encuentras mirando al techo. Te estás haciendo viejo, cada día tienes más cerca abandonar este plano de la existencia. Por supuesto, es absurdo temer estas cosas, pero no puedes evitar pensar en ello. ¿No soñabas con… más? ¿Qué hay de [Root.Spouse.GetFirstName] y tú? ¿Qué ha pasado con el amor?\n\nTe sientas en la cama. Esto es ridículo. ¡Eres [Root.GetElLa] gobernante! ¡Tienes gente dispuesta a realizar cualquier capricho! ¿Tendrán tus consejeros alguna idea? Por lo menos, puede que te ayude a conciliar el sueño.;;;;;;;;;x
EVTDSC_RIP_21000_FALLBACK;With age comes wisdom, they say. "Or at least, it may change the questions we ask", you mutter to yourself. You have had trouble sleeping lately - more often than not, while the rest of your court is sound asleep, you find yourself staring at the ceiling. You are getting older, each day closer to leaving this plane of existence. It is folly to fear such things, of course, yet you cannot keep these feelings at bay. Didn't you use to dream of grander things? What about you carving your own path? What happened to your ambitions?\n\nYou sit up straight in your bed. This is ridiculous. You are the ruler! You have people ready to serve your any whim! Perhaps your councillors have ideas? If nothing else, it might ease your trouble sleeping.;Il paraît qu'avec l'âge vient la sagesse. « Ou du moins, nous ne nous posons plus les mêmes questions », vous murmurez-vous. Vous avez eu du mal à dormir dernièrement, et alors que le reste de la Cour est profondément endormi, vous êtes là à fixer le plafond. Vous vieillissez, et chaque jour qui passe vous rapproche du moment de quitter ce lieu d'existence. C'est bête d'avoir de telles craintes, et pourtant vous n'arrêtez pas d'y penser. Ne rêviez-vous pas de choses plus prestigieuses ? Et si vous affrontiez votre destin ? Qu'est-il arrivé à vos ambitions ? \n\nVous vous redressez dans votre lit. C'est ridicule. Vous régnez et avez même des gens prêts à servir le moindre de vos caprices ! Vos conseillers auraient-ils une solution ? Cela pourrait au moins soulager vos problèmes de sommeil.;Mit dem Alter kommt Weisheit, so heißt es. Oder wenigstens ändern sich dann die Fragen, die man stellt, murmelt Ihr. In letzter Zeit habt Ihr Probleme mit dem Einschlafen und häufig liegt Ihr bis tief in die Nacht wach in Eurer Kammer. Ihr werdet älter und jeder Tag bringt Euch dem Abschied aus Eurer derzeitigen Existenzebene näher. Auch wenn es Unfug ist, diesen Ängsten nachzuhängen, seid Ihr machtlos gegen diese Gefühle. Habt Ihr nicht immer von Größerem geträumt? Wo sind Eure Träume und Pläne geblieben?\n\nDann kommt Euch ein Gedanke. Es ist absurd! Seid Ihr denn nicht der Herrscher? Haben vielleicht Eure Berater eine Idee? Wenigstens Eure Schlafstörungen könnten sie doch beheben.;;Dicen que con la edad llega la sabiduría. «O al menos, cambian las preguntas que hacemos», murmuras. Últimamente tienes problemas para dormir, más veces de las que no, mientras el resto de tu corte duerme, te encuentras mirando al techo. Te estás haciendo viejo, cada día tienes más cerca abandonar este plano de la existencia. Por supuesto, es absurdo temer estas cosas, pero no puedes evitar pensar en ello. ¿No soñabas con cosas mayores? ¿Qué pasó con abrir tu propio camino? ¿Qué ha pasado con tus ambiciones?\n\nTe sientas en la cama. Esto es ridículo. ¡Eres [Root.GetElLa] gobernante! ¡Tienes gente dispuesta a realizar cualquier capricho! ¿Tendrán tus consejeros alguna idea? Por lo menos, puede que te ayude a conciliar el sueño.;;;;;;;;;x
EVTDSC_RIP_21001;Your council convenes and the faces of your advisors speak of confusion. "Why are we here, my [Root.GetLordLady]?" It comes with a hint of concern. You sit down and the suspense is almost tangible, as you leave the question hanging in the air. Finally you speak and without disclosing much of your current nightly restlessness, you convey the message eloquently enough... \n\n"I want to discuss the concept of life and death. And... I want to look into everlasting life." They nod, slowly. "So what do you think?" \n\nThe spirit rises in the room as your councillors start to talk, some hesitantly, some gesturing wildly. They all have ideas.;Votre Conseil se réunit et l'embarras se lit sur les visages de ses membres. « Pourquoi sommes-nous ici, M[Root.GetOnA][Root.GetLordLady] ? », est demandé avec un soupçon d'inquiétude. Vous vous asseyez sans donner de réponse et l'attente devient tangible. Finalement, vous parlez sans trop en divulguer sur vos agitations nocturnes, et réussissez néanmoins à faire passer le message...\n\n« Je veux discuter du concept de la vie et de la mort. Et... je veux étudier le sujet de la vie éternelle ». Ils hochent lentement la tête. « Alors, qu'en pensez-vous ? », ajoutez-vous. \n\nVos conseillers se mettent à parler, certains avec hésitation, d'autres en faisant de grands gestes. Ils ont tous des idées.;Euer Rat ist zusammengekommen und aus den Gesichtern der Ratsmitglieder spricht Ratlosigkeit. "Warum sind wir hier, [Root.GetLordLady]?", fragen sie mit einem Anflug von Sorge. Wortlos setzt Ihr Euch und die Spannung ist beinahe greifbar, während die Frage im Raum schwebt. Schließlich ergreift Ihr das Wort und es gelingt Euch, unter Auslassung Eurer Schlaflosigkeit, Euer Anliegen ausreichend eloquent vorzutragen ... \n\n"Ich möchte über die Prinzipien von Leben und Tod sprechen, und über Möglichkeiten zur Erforschung des ewigen Lebens." Die Zuhörer nicken, vorsichtig. "Ich höre. Hat jemand Vorschläge?"\n\nDann, als die Ratsmitglieder zu sprechen beginnen, ist der Raum von Stimmen und Inspiration erfüllt. Denn jeder von ihnen hat eine Idee.;;Tu consejo convoca y las caras de tus consejeros expresan confusión. ¿Por qué estamos aquí, mi [Root.GetLordLady]?» Llega con una pizca de preocupación. Te sientas y la intriga es casi tangible, al dejar la cuestión en el aire. Finalmente hablas y sin revelar mucho de tus presentes inquietudes nocturnas, transmites el mensaje con bastante elocuencia…\n\n«Quiero discutir el concepto de vida y muerte. Y… Quiero considerar la vida eterna». Asienten lentamente. «¿Qué pensáis?» \n\nLos ánimos se calientan en la sala cuando tus consejeros comienzan a hablar, algunos vacilantes, algunos gesticulando violentamente. Todos tienen ideas.;;;;;;;;;x
EVTDSC_RIP_21011;When you check up on [Root.job_spiritual.GetTitledFirstName] to inquire about the search, you find [From.GetHerHim] slumped over [From.GetHerHis] books, sound asleep. You clear your throat loudly and [From.GetSheHe] sits up straight, drowsy eyes darting panickedly around the room, before suppressing a yawn. \n\n"Sorry, [Root.GetMasterMistress], I must've dozed off. Truth be told, I am starting to give up... To make it through all these scriptures, I think I need an assistant. Or ten." [From.GetSheHeCap] rolls [From.GetHerHis] eyes, then looks down, abashedly. "I'm sorry, my [Root.GetLordLady], I'll make do, of course.";Alors que vous venez vous renseigner sur les recherches [Root.job_spiritual.Get_du_TitledFirstName], vous [From.GetLeLa] trouvez affaissé[From.Get_E] sur ses livres, profondément endormi[From.Get_E]. Vous toussez bruyamment et [From.GetIlElle] se redresse, regarde rapidement avec des yeux somnolents ce qui l'environne et retient un bâillement. \n\n« Désolé[From.Get_E], [Root.GetMasterMistress], j'ai dû m'assoupir. À vrai dire, je suis sur le point d'abandonner... Pour étudier tous ces textes, je pense que j'aurais besoin d'un assistant... Même de dix ». [From.GetIlElleCap] baisse les yeux et a l'air confus[From.Get_E]. « Excusez-moi, M[Root.GetOnA][Root.GetLordLady], je vais me débrouiller pour y parvenir ».;Als Ihr [Root.job_spiritual.GetTitledFirstName] aufsucht, um Euch nach dem Stand der Suche zu erkundigen, findet Ihr [From.GetHerHim] schlafend über den Büchern. Ihr räuspert Euch geräuschvoll und [From.GetSheHe] schreckt hoch, überrascht und verschlafen.\n\n"Entschuldigt, [Root.GetMasterMistress], ich muss eingeschlafen sein. Um ehrlich zu sein, stehe ich kurz davor aufzugeben ... Wenn ich mich durch all diese Schriftstücke arbeiten soll, brauche ich einen Gehilfen ... oder besser zehn." [From.GetSheHeCap] rollt die Augen und wendet beschämt den Blick ab. "Entschuldigt, [Root.GetLordLady], ich werde es schaffen, natürlich.";;Cuando visitabas a [Root.job_spiritual.GetTitledFirstName] para saber cómo va la búsqueda, [From.GetRleRla] encuentras desplomad[From.GetOA] sobre sus libros, parecía dormir. Te aclaras sonoramente la garganta y se sienta derech[From.GetOA], sus ojos adormilados recorren la habitación presa del pánico, antes de reprimir un bostezo.\n\n«Perdón, [Root.GetMasterMistress], me habré quedado dormid[Root.GetOA]. A decir verdad, estoy empezando a rendirme… para revisar todos estos escritos, creo que necesito un ayudante. O diez». [From.GetElEllaCap] pone los ojos en blanco y baja la mirada, avergonzad[From.GetOA]. «Lo siento, mi [Root.GetLordLady], me las apañaré, por supuesto».;;;;;;;;;x
EVTDESC_GBC_73;My councillor [GBC_nice_councillor.GetFirstName] raised an eyebrow at me during a meeting today. "I've noticed your kins[GBC_new_friend.GetManWoman] [GBC_new_friend.GetFirstName] has been visiting you more often, my [Root.GetLordLady]. I wasn't aware you two were close?";Un conseiller, [GBC_nice_councillor.GetFirstName], me fixa durant la réunion aujourd'hui. « M[Root.GetOnA] [Root.GetLordLady], j'ai remarqué que votre parent[GBC_new_friend.Get_E], [GBC_new_friend.GetFirstName], vous rend visite plus souvent. Je ne savais pas que vous étiez si proches », me dit-[GBC_nice_councillor.GetIlElle].;Ratsmitglied [GBC_nice_councillor.GetFirstName] hob bei der heutigen Besprechung verwundert die Brauen. "Ich stelle fest, dass [GBC_new_friend.GetEuerEure] neue[GBC_new_friend.GetrMale] [GBC_new_friend.GetManWoman] [GBC_new_friend.GetFirstName] Euch in letzter Zeit häufiger besucht. Ich wusste gar nicht, dass ihr euch so gut kennt?";;Mi consejero, [GBC_nice_councillor.GetFirstName] se sorprende durante la reunión de hoy. «He notado que [GBC_new_friend.GetFirstName], vuestr[GBC_new_friend.GetOA] familiar os visita a menudo, mi [Root.GetLordLady]. No sabía que fuerais tan íntimo»;;;;;;;;;x
EVTDESC_WOL_11311;My liege, [From.GetTitledFirstName], is offering to teach me the proper use of Light Foot in battle...;M[From.GetOnA] [From.GetLordLady] lige, [From.Get_le_TitledFirstName], me propose de m'enseigner l'usage approprié de l'infanterie légère sur le champ de bataille...;Mein Lehnsherr [From.GetTitledFirstName] bietet mir an, den korrekten Einsatz Leichter Infanterie im Kampf zu erlernen ...;;Mi señor[From.GetXA], [From.GetTitledFirstName], se ofrece a enseñarme el uso adecuado de la Infantería ligera en la batalla…;;;;;;;;;x
EVTDESC_WOL_11312;My liege, [From.GetTitledFirstName], is offering to teach me the proper use of Heavy Foot in battle...;M[From.GetOnA] [From.GetLordLady] lige, [From.Get_le_TitledFirstName], me propose de m'enseigner l'usage approprié de l'infanterie lourde...;Mein Lehnsherr [From.GetTitledFirstName] bietet mir an, den korrekten Einsatz Schwerer Infanterie im Kampf zu erlernen ...;;Mi señor[From.GetXA], [From.GetTitledFirstName], se ofrece a enseñarme el uso correcto de la infantería pesada en la batalla…;;;;;;;;;x
EVTDESC_WOL_11313;My liege, [From.GetTitledFirstName], is offering to teach me all [From.GetSubjectPronoun] knows about Cavalry Tactics...;M[From.GetOnA] [From.GetLordLady] lige, [From.Get_le_TitledFirstName], me propose de m'enseigner les tactiques de cavalerie...;Mein Lehnsherr [From.GetTitledFirstName] bietet mir an, mir alles Wissen zu Kavallerie-Taktiken beizubringen ...;;Mi señor[From.GetXA], [From.GetTitledFirstName], se ofrece a enseñarme todo lo que [From.GetSubjectPronoun] sabe sobre Tácticas de Caballería…;;;;;;;;;x
EVTDESC_WOL_11314;My liege, [From.GetTitledFirstName], is offering to teach me how to inspire the troops...;M[From.GetOnA] [From.GetLordLady] lige, [From.Get_le_TitledFirstName], me propose de m'enseigner comment inspirer les troupes...;Mein Lehnsherr [From.GetTitledFirstName] möchte mich darin unterweisen, wie man die Truppen anspornt ...;;Mi señor[From.GetXA], [From.GetTitledFirstName], se ofrece a enseñarme cómo inspirar a las tropas…;;;;;;;;;x
EVTDESC_WOL_11315;My liege, [From.GetTitledFirstName], is offering to teach me how to be a trickster in battle...;M[From.GetOnA] [From.GetLordLady] lige, [From.Get_le_TitledFirstName], me propose de m'enseigner comment être imprévisible sur le champ de bataille.;Mein Lehnsherr [From.GetTitledFirstName] möchte mich darin unterweisen, hinterlistig im Kampf zu agieren ...;;Mi señor[From.GetXA], [From.GetTitledFirstName], se ofrece a enseñarme cómo ser un Tramposo en la batalla…;;;;;;;;;x
EVTDESC_WOL_11316;My liege, [From.GetTitledFirstName], is offering to teach me how to move armies rapidly...;M[From.GetOnA] [From.GetLordLady] lige, [From.Get_le_TitledFirstName], me propose de m'enseigner comment déplacer rapidement ses armées...;Mein Lehnsherr [From.GetTitledFirstName] möchte mich darin unterweisen, wie man Armeen schnell manövriert ...;;Mi señor[From.GetXA], [From.GetTitledFirstName], se ofrece a enseñarme cómo mover ejércitos con rapidez…;;;;;;;;;x
EVTDESC_WOL_11317;My liege, [From.GetTitledFirstName], is offering to teach me the secrets of defensive battle...;M[From.GetOnA] [From.GetLordLady] lige, [From.Get_le_TitledFirstName], me propose de m'enseigner les tactiques de défense...;Mein Lehnsherr [From.GetTitledFirstName] bietet mir an, die Geheimnisse der Verteidigung zu erlernen ...;;Mi señor[From.GetXA], [From.GetTitledFirstName], se ofrece a enseñarme los secretos de la batalla defensiva…;;;;;;;;;x
EVTDESC_WOL_11318;My liege, [From.GetTitledFirstName], is offering to teach me how to properly lead the Center in battle...;M[From.GetOnA] [From.GetLordLady] lige, [From.Get_le_TitledFirstName], me propose de m'enseigner comment mener le centre sur le champ de bataille...;Mein Lehnsherr [From.GetTitledFirstName] möchte mich darin unterweisen, wie man das Zentrum im Kampf korrekt führt ...;;Mi señor[From.GetXA], [From.GetTitledFirstName], se ofrece a enseñarme cómo dirigir adecuadamente el Centro en la batalla…;;;;;;;;;x
EVTDESC_WOL_11319;My liege, [From.GetTitledFirstName], is offering to teach me how to properly lead a Flank in battle...;M[From.GetOnA] [From.GetLordLady] lige, [From.Get_le_TitledFirstName], me propose de m'enseigner comment mener un flanc sur le champ de bataille...;Mein Lehnsherr [From.GetTitledFirstName] möchte mich darin unterweisen, wie man eine Flanke im Kampf korrekt führt ...;;Mi señor[From.GetXA], [From.GetTitledFirstName], se ofrece a enseñarme cómo dirigir adecuadamente un Flanco en la batalla…;;;;;;;;;x
EVTDESC_WOL_11320;My liege, [From.GetTitledFirstName], is offering to teach me the secrets of furious aggression in battle...;M[From.GetOnA] [From.GetLordLady] lige, [From.Get_le_TitledFirstName], me propose de m'enseigner comment mener une violente offensive sur le champ de bataille...;Mein Lehnsherr [From.GetTitledFirstName] bietet mir an, die Geheimnisse der aggressiven Kriegsführung zu erlernen ...;;Mi señor[From.GetXA], [From.GetTitledFirstName], se ofrece a enseñarme los secretos del ataque furioso en la batalla…;;;;;;;;;x
EVTDESC_WOL_11321;My liege, [From.GetTitledFirstName], is offering to teach me the secrets of Siege warfare...;M[From.GetOnA] [From.GetLordLady] lige, [From.Get_le_TitledFirstName], me propose de m'enseigner comment réaliser un siège efficace...;Mein Lehnsherr [From.GetTitledFirstName] bietet mir an, die Geheimnisse der Belagerungskriege zu erlernen ...;;Mi señor[From.GetXA], [From.GetTitledFirstName], se ofrece a enseñarme los secretos de la guerra de asedio…;;;;;;;;;x
EVTDESC_WOL_11322;My liege, [From.GetTitledFirstName], is offering to teach me how to make my troops unyielding...;M[From.GetOnA] [From.GetLordLady] lige, [From.Get_le_TitledFirstName], me propose de m'enseigner comment rendre mes troupes inflexibles...;Mein Lehnsherr [From.GetTitledFirstName] möchte mich darin unterweisen, wie meine Truppen unnachgiebig werden ...;;Mi señor[From.GetXA], [From.GetTitledFirstName], se ofrece a enseñarme cómo hacer que mis tropas sean implacables…;;;;;;;;;x
EVTDESC_WOL_11323;My liege, [From.GetTitledFirstName], is offering to teach me how to exploit Choke Points in battle...;M[From.GetOnA] [From.GetLordLady] lige, [From.Get_le_TitledFirstName], me propose de m'enseigner comment bien exploiter un goulot d'étranglement...;Mein Lehnsherr [From.GetTitledFirstName] möchte mich darin unterweisen, wie Engpässe im Kampf zum Vorteil genutzt werden ...;;Mi señor[From.GetXA], [From.GetTitledFirstName], se ofrece a enseñarme cómo explotar los cuellos de botella en el combate…;;;;;;;;;x
EVTDESC_WOL_11324;My liege, [From.GetTitledFirstName], is offering to teach me how to best fight in Open terrain...;M[From.GetOnA] [From.GetLordLady] lige, [From.Get_le_TitledFirstName], me propose de m'enseigner comment mieux combattre en terrain ouvert...;Mein Lehnsherr [From.GetTitledFirstName] möchte mich darin unterweisen, wie man im offenen Gelände am besten kämpft ...;;Mi señor[From.GetXA], [From.GetTitledFirstName], se ofrece a enseñarme cómo luchar mejor en terreno abierto…;;;;;;;;;x
EVTDESC_WOL_11325;My liege, [From.GetTitledFirstName], is offering to teach me how to best fight in Rough terrain...;M[From.GetOnA] [From.GetLordLady] lige, [From.Get_le_TitledFirstName], me propose de m'enseigner comment mieux combattre en terrain escarpé...;Mein Lehnsherr [From.GetTitledFirstName] möchte mich darin unterweisen, wie man in unwegsamem Gelände am besten kämpft ...;;Mi señor[From.GetXA], [From.GetTitledFirstName], se ofrece a enseñarme cómo luchar mejor en terreno Agreste…;;;;;;;;;x
EVTDESC_WOL_11326;My liege, [From.GetTitledFirstName], is offering to teach me how to best fight in Mountainous terrain...;M[From.GetOnA] [From.GetLordLady] lige, [From.Get_le_TitledFirstName], me propose de m'enseigner comment mieux combattre en terrain montagneux...;Mein Lehnsherr [From.GetTitledFirstName] möchte mich darin unterweisen, wie man in gebirgigem Gelände am besten kämpft ...;;Mi señor[From.GetXA], [From.GetTitledFirstName] ofrece a enseñarme cómo luchar mejor en terreno Montañoso…;;;;;;;;;x
EVTDESC_WOL_11327;My liege, [From.GetTitledFirstName], is offering to teach me the secrets of Desert warfare...;M[From.GetOnA] [From.GetLordLady] lige, [From.Get_le_TitledFirstName], me propose de m'enseigner les secrets de la guerre en terrain désertique...;Mein Lehnsherr [From.GetTitledFirstName] möchte mich darin unterweisen, wie man in Wüstengebieten am besten kämpft ...;;Mi señor[From.GetXA], [From.GetTitledFirstName], se ofrece a enseñarme los secretos de la guerra en el Desierto…;;;;;;;;;x
EVTDESC_WOL_11328;My liege, [From.GetTitledFirstName], is offering to teach me how to smite the Heretic and the Infidel in battle!;M[From.GetOnA] [From.GetLordLady] lige, [From.Get_le_TitledFirstName], me propose de m'enseigner comment châtier les hérétiques et les infidèles sur le champ de bataille !;Mein Lehnsherr [From.GetTitledFirstName] möchte mich darin unterweisen, wie man Ketzer und Ungläubige am besten bekämpft!;;¡Mi señor[From.GetXA], [From.GetTitledFirstName], se ofrece a enseñarme cómo aniquilar al hereje e infiel en la batalla!;;;;;;;;;x
EVTDESC_WOL_11329;My liege, [From.GetTitledFirstName], is offering to teach me the secrets of General Winter...;M[From.GetOnA] [From.GetLordLady] lige, [From.Get_le_TitledFirstName], me propose de m'enseigner comment mener des troupes en période hivernale...;Mein Lehnsherr [From.GetTitledFirstName] möchte mich die Geheimnisse des Winters lehren ...;;Mi señor[From.GetXA], [From.GetTitledFirstName], se ofrece a enseñarme los secretos del Invierno General…;;;;;;;;;x
EVTDESC_WOL_11330;My liege, [From.GetTitledFirstName], is offering to teach me the proper use of War Elephants...;M[From.GetOnA] [From.GetLordLady] lige, [From.Get_le_TitledFirstName], me propose de m'enseigner l'usage approprié des éléphants de guerre...;Mein Lehnsherr [From.GetTitledFirstName] bietet mir an, den korrekten Einsatz von Kriegselefanten im Kampf zu erlernen ...;;Mi señor[From.GetXA], [From.GetTitledFirstName], se ofrece a enseñarme el uso adecuado de los Elefantes de guerra…;;;;;;;;;x
EVTDESC_WOL_11331;My liege, [From.GetTitledFirstName], is offering to teach me how to best fight in the Jungle...;M[From.GetOnA] [From.GetLordLady] lige, [From.Get_le_TitledFirstName], me propose de m'enseigner comment mieux combattre dans la jungle...;Mein Lehnsherr [From.GetTitledFirstName] möchte mich darin unterweisen, wie man im Dschungel am besten kämpft ...;;Mi señor[From.GetXA], [From.GetTitledFirstName], se ofrece a enseñarme cómo luchar mejor en la Selva…;;;;;;;;;x
EVTDESC_RIP_30044;To my vassal, [Root.GetTitledFirstName].\n\nI am willing to compensate you fairly in return for your institution of Gavelkind law. Your wisdom serves your people well.\n\nYour liege, [From.GetTitledFirstName];À mon vassal [Root.GetTitledFirstName].\n\nJ'accepte de vous dédommager pour l'institution d'une succession par partage salique. Votre sagesse sert utilement votre peuple.\n\nVotre [From.GetLordLady] lige, [From.GetTitledFirstName];An meinen Vasallen [Root.GetTitledFirstName].\n\nIch bin gewillt, Euch als Gegenleistung für die Einführung der Erbteilung angemessen zu entlohnen. Eure Weisheit gereicht Eurem Volk zum Vorteil.\n\nHochachtungsvoll [From.GetTitledFirstName];;A mi vasall[Root.GetOA], [Root.GetTitledFirstName].\n\nEstoy dispuest[From.GetOA] a compensarte con justicia a cambio de que instituyas la ley Equitativa. Tu sabiduría sirve bien a tu gente.\n\nTu señor[From.GetXA], [From.GetTitledFirstName];;;;;;;;;x
EVTDESC_RIP_30045;To my vassal, [Root.GetTitledFirstName].\n\nYour wish for monetary compensation in return for Gavelkind law is understandable. However, I cannot afford the sum you requested.\n\nYour liege, [From.GetTitledFirstName];À mon vassal [Root.GetTitledFirstName].\n\nVotre souhait d'une compensation sonnante et trébuchante en échange d'une succession par partage salique est compréhensible. Cependant, je ne peux pas me le permettre.\n\nVotre [From.GetLordLady] lige, [From.GetTitledFirstName];An meinen Vasallen [Root.GetTitledFirstName],\n\nEuer Wunsch einer monetären Kompensation für die Einführung der Erbteilung ist verständlich. Allerdings kann ich mir Eure geforderte Summe nicht leisten.\n\nHochachtungsvoll [From.GetTitledFirstName];;A mi vasall[Root.GetOA], [Root.GetTitledFirstName].\n\nTu deseo de una compensación monetaria a cambio de la ley Equitativa es comprensible. Sin embargo, no me puedo permitir la suma que solicitas.\n\nTu señor[From.GetXA], [From.GetTitledFirstName];;;;;;;;;x
EVTDESC_RIP_30049;To my vassal, [Root.GetTitledFirstName].\n\nI do understand your reluctance to change to Gavelkind succession. However, I will not be indebted to you. With some disappointment.\n\nYour liege, [From.GetTitledFirstName];À mon vassal [Root.GetTitledFirstName].\n\nJe comprends votre réticence à adopter la succession par partage salique. Cependant, je ne veux pas vous devoir de faveur. Avec une certaine déception.\n\nVotre [From.GetLordLady] lige, [From.GetTitledFirstName];An meinen Vasallen [Root.GetTitledFirstName],\n\nich verstehe Euer Zögern, die Erbteilung einzuführen. Doch ich werde nicht in Eurer Schuld stehen. Ich verbleibe enttäuscht\n\n[From.GetTitledFirstName];;A mi vasall[Root.GetOA], [Root.GetTitledFirstName].\n\nComprendo tu resistencia a cambiar la sucesión Equitativa. Sin embargo, no quedaré en deuda contigo y sí algo decepcionad[From.GetOA].\n\nTu señor[From.GetXA], [From.GetTitledFirstName];;;;;;;;;x
EVTDESC_RIP_30050;To my loyal vassal, [Root.GetTitledFirstName].\n\nI am calling in that favor you owe me. I need you to change succession law to Gavelkind. Trust me, it is for the best...\n\nYour liege, [From.GetTitledFirstName];À mon loyal vassal [Root.GetTitledFirstName].\n\nJe fais appel à la faveur que vous me devez. J'ai besoin que vous adoptiez la succession par partage salique. Croyez-moi, c'est pour le mieux...\n\nVotre [From.GetLordLady] lige, [From.GetTitledFirstName];An meinen getreuen Vasallen [Root.GetTitledFirstName],\n\nIhr schuldet mir einen Gefallen, den ich hiermit einfordere. Ihr müsst Euer Nachfolgegesetz auf Erbteilung ändern. Vertraut mir, dies ist zum Besten ...\n\n[From.GetTitledFirstName];;A mi vasall[Root.GetOA], [Root.GetTitledFirstName].\n\nTe pido ese favor que me debes. Necesito que cambies la ley de sucesión a la Equitativa. Confía en mí, es lo mejor…\n\nTu señor[From.GetXA], [From.GetTitledFirstName];;;;;;;;;x
EVTDESC_RIP_12001;Your liege, [Root.Liege.GetBestName], has decided to seclude [Root.Liege.GetHerselfHimself] and [Root.Liege.GetHerHis] court from the outside world in order to avoid the ongoing epidemic. The gates of [gates_closed_target.GetName] have been shut and any landed councillors have been sent back to their homes.;Votre [Root.Liege.GetLordLady] lige, [Root.Liege.Get_only_le_Title][Root.Liege.GetBestName], a décidé de vivre en réclusion, [Root.Liege.GetLuiElle] et sa Cour, afin d'éviter l'épidémie. Les portes de [gates_closed_target.GetName] ont été scellées et les conseillers possédant des terres ont été renvoyés chez eux.;Euer Lehnsherr [Root.Liege.GetBestName] hat beschlossen, sich mit [Root.Liege.GetHerHis]em Hof von der Außenwelt zurückzuziehen, um sich vor der derzeitigen Epidemie zu schützen. Die Tore von [gates_closed_target.GetName] wurden geschlossen, und alle Ratsmitglieder wurden nach Hause geschickt.;;Tu señor, [Root.Liege.GetBestName], ha decidido recluirse junto con su corte del mundo exterior para evitar la epidemia creciente. Las puertas de [gates_closed_target.GetName] se han cerrado y todos los consejeros con tierras han sido enviados a sus hogares.;;;;;;;x
### v2_10.csv
EVTDESC_RoI_2111;The hunting party moves through the [Root.GetJungleOrForest]. You are hoping luck will find you a tiger to kill. Suddenly, there is a movement in the underbrush... and a large tiger springs out, roaring fiercely! It attacks the hunting party, but soldiers immediately move to attack it and they manage to kill it with their spears.;Votre groupe de chasseurs marche dans la jungle. Vous espérez avoir la chance de tomber sur un tigre à tuer. Soudain, un mouvement dans les fourrés... Et un grand tigre bondit en poussant un rugissement féroce ! Il attaque le groupe de chasseurs, mais les soldats se mettent rapidement en position et parviennent à le tuer de leurs lances.;Die Jagdgemeinschaft bewegt sich durch den Dschungel. Ihr hofft, dass Ihr einen Tiger findet. Plötzlich gibt es Bewegung im Unterholz und ein großer Tiger springt hervor, grimmig brüllend. Schon will er die Gruppe angreifen, doch die Soldaten schaffen es sofort, ihn mit Speeren zu töten.;;La partida de caza se mueve por la selva. Esperas que la suerte te procure un tigre para matar. De repente, hay un movimiento en la maleza... un gran tigre salta, ¡rugiendo ferozmente! Ataca a la partida de caza, pero los soldados inmediatamente se mueven para atacar y se las arreglan para matarlo con sus lanzas.;;;;;;;;x
