EVTDESC_SOH_612;[From.GetBestName] courteously greets me and my companions as we arrive at [From.GetHerHis] Chuseok, telling me that [From.GetSheHe] is glad I could make it and that [From.GetSheHe] hopes that the journey was pleasant.;;;;;;;;;;;;;x
EVTOPTA_SOH_612;I hope this will be fun!;;;;;;;;;;;;;x
EVTDESC_SOH_614;The food at [From.GetBestName]'s Chuseok is certainly plentiful. It seems [From.GetSheHe] has spared no expense when it comes to ensuring that [From.GetHerHis] guests both will have enough to eat and that they will find something they personally like.;;;;;;;;;;;;;x
EVTOPTA_SOH_614;Approve publicly;;;;;;;;;;;;;x
EVTOPTB_SOH_614;Disapprove publicly;;;;;;;;;;;;;x
EVTOPTC_SOH_614;Say nothing;;;;;;;;;;;;;x
EVTDESC_SOH_615;The food at [From.GetBestName]'s Chuseok is perhaps less generous than you would have expected it to be, but there is probably enough of it to ensure that none of the guests will go hungry even if not everyone will get what they prefer.;;;;;;;;;;;;;x
EVTOPTA_SOH_615;Approve publicly;;;;;;;;;;;;;x
EVTOPTB_SOH_615;Disapprove publicly;;;;;;;;;;;;;x
EVTOPTC_SOH_615;Say nothing;;;;;;;;;;;;;x
EVTDESC_SOH_616;Though there probably is enough food at [From.GetBestName]'s Chuseok to ensure that most of the guests will be satisfied, the food is not particularly impressive, and the quantity certainly is not what you think everyone had expected.;;;;;;;;;;;;;x
EVTOPTA_SOH_616;Approve publicly;;;;;;;;;;;;;x
EVTOPTB_SOH_616;Disapprove publicly;;;;;;;;;;;;;x
EVTOPTC_SOH_616;Say nothing;;;;;;;;;;;;;x
EVTDESC_SOH_617;It seems [From.GetBestName] approved of the quantity and quality of the food being provided for various meals at the Chuseok, as [From.GetSheHe] made sure to compliment both me and the cooks.;;;;;;;;;;;;;x
EVTOPTA_SOH_617;That's great!;;;;;;;;;;;;;x
EVTDESC_SOH_618;It seems [From.GetBestName] did not approve of the quantity or quality of the food being provided for various meals at the Chuseok, as [From.GetSheHe] made sure to complain to both me and the cooks.;;;;;;;;;;;;;x
EVTOPTA_SOH_618;Oh, shut up!;;;;;;;;;;;;;x
EVTDESC_SOH_619;No Chuseok would be complete without a juldarigi contest, and my Chuseok does of course feature one. However, before the final preparations for it can be made I need to decide whether to rig the contest - as often happens - so that the feminine side wins and the harvest is bountiful.;;;;;;;;;;;;;x
EVTOPTA_SOH_619;Let's rig it!;;;;;;;;;;;;;x
EVTOPTB_SOH_619;We will not rig the contest!;;;;;;;;;;;;;x
EVTDESC_SOH_620;As you and the other guests are taking position near the huge rice-straw ropes to be used in the juldarigi contest at [From.GetBestName]'s Chuseok it becomes clear that the [Root.GetMaleFemale] side has too many people, and you are asked to join the other team despite clearly being a [Root.GetManWoman].;;;;;;;;;;;;;x
EVTOPTA_SOH_620;I don't mind!;;;;;;;;;;;;;x
EVTOPTB_SOH_620;This is not what I wanted!;;;;;;;;;;;;;x
EVTDESC_SOH_621;As it is best for the two teams taking part in the juldarigi to be balanced it is sometimes necessary for people to not be on their preferred team. However, [From.GetBestName] did not take being asked to join the other team well, and is making a huge scene.;;;;;;;;;;;;;x
EVTOPTA_SOH_621;Of course [From.GetSheHe] would complain...;;;;;;;;;;;;;x
EVTDESC_SOH_622;The way the two ropes used for the juldarigi connect to one another is somewhat suggestive, and several of the contestants make comments filled with innuendo. Maybe I should join in, to show that I am not prudish?;;;;;;;;;;;;;x
EVTOPTA_SOH_622;I'll stay out of it...;;;;;;;;;;;;;x
EVTOPTB_SOH_622;I'll join in!;;;;;;;;;;;;;x
EVTDESC_SOH_623;The way the two ropes used for the juldarigi connect to one another is somewhat suggestive, and several of the contestants make comments filled with innuendo, with [From.GetBestName] in particular making no secret of what [From.GetSheHe] thinks it looks like.;;;;;;;;;;;;;x
EVTOPTA_SOH_623;That was very crude!;;;;;;;;;;;;;x
EVTOPTB_SOH_623;[From.GetSheHeCap] sure knows what to say!;;;;;;;;;;;;;x
EVTDESC_SOH_625;With the teams in place, the juldarigi can begin. On my signal, the teams give a great cheer and begin. It takes just one pull to decide the contest, with the western - female - team winning, which means a bountiful harvest.;;;;;;;;;;;;;x
EVTOPTA_SOH_625;That's great!;;;;;;;;;;;;;x
EVTDESC_SOH_626;With the teams in place, the juldarigi can begin. On [From.GetBestName]'s signal, the teams give a great cheer and begin. It takes just one pull to decide the contest, with the western - female - team winning, which means a bountiful harvest.;;;;;;;;;;;;;x
EVTOPTA_SOH_626;That's great!;;;;;;;;;;;;;x
EVTDESC_SOH_627;With the teams in place, the juldarigi can begin. On my signal, the teams give a great cheer and begin. It takes just one pull to decide the contest, with the eastern - male - team winning, which does not bove well for the harvest.;;;;;;;;;;;;;x
EVTOPTA_SOH_627;I see...;;;;;;;;;;;;;x
EVTDESC_SOH_628;With the teams in place, the juldarigi can begin. On [From.GetBestName]'s signal, the teams give a great cheer and begin. It takes just one pull to decide the contest, with the eastern - male - team winning, which does not bove well for the harvest.;;;;;;;;;;;;;x
EVTOPTA_SOH_628;I see...;;;;;;;;;;;;;x
EVTDESC_SOH_629;As the juldarigi ends and people start heading back inside I can't help but remember the lewd comments made by [FromFrom.GetBestName]. Perhaps [FromFrom.GetSheHe] made them to indicate that [FromFrom.GetSheHe] is looking for some more intimate entertainment? If so, maybe I should approach [FromFrom.GetHerHim]?;;;;;;;;;;;;;x
EVTOPTA_SOH_629;It's worth a try...;;;;;;;;;;;;;x
EVTOPTB_SOH_629;I think not!;;;;;;;;;;;;;x
EVTDESC_SOH_630;It seems [From.GetBestName] paid particular attention to the lewd comments I made as the juldarigi was about to begin, as [From.GetSheHe] has approached me to suggest that perhaps the two of us should find someplace private to engage in activities inspired by those comments.;;;;;;;;;;;;;x
EVTOPTA_SOH_630;Oh, I'd like that!;;;;;;;;;;;;;x
EVTOPTB_SOH_630;You and me? Never!;;;;;;;;;;;;;x
EVTDESC_SOH_631;[From.GetBestName] did not appreciate my suggestion and told me to get away from [From.GetHerHim]. Perhaps [From.GetSheHe] was hoping that someone else would approach [From.GetHerHim], or perhaps [From.GetSheHe] never meant for anything to happen at all...;;;;;;;;;;;;;x
EVTOPTA_SOH_631;I suppose that's that...;;;;;;;;;;;;;x
EVTDESC_SOH_632;[From.GetBestName] was quite receptive to my suggestion, and it was not terribly difficult for us to find somewhere private to get to know one another far more intimarely than we previously did. Some time later, [From.GetSheHe] asks me if I think we should do it again.;;;;;;;;;;;;;x
EVTOPTA_SOH_632;We should do this again!;;;;;;;;;;;;;x
EVTOPTB_SOH_632;This was just a one-time thing...;;;;;;;;;;;;;x
EVTDESC_SOH_633;It did not take me and [From.GetBestName] long to find somewhere private to get to know one another quite a bit more intimately, and when we parted ways [From.GetSheHe] made it clear that [From.GetSheHe] looks forward to another similar opportunity in the future.;;;;;;;;;;;;;x
EVTOPTA_SOH_633;That's great!;;;;;;;;;;;;;x
EVTDESC_SOH_634;It did not take me and [From.GetBestName] long to find somewhere private to get to know one another quite a bit more intimately. However, when we finally parted ways [From.GetSheHe] made it clear that however fun it was it would not become a regular thing.;;;;;;;;;;;;;x
EVTOPTA_SOH_634;That might be for the best...;;;;;;;;;;;;;x
EVTDESC_SOH_635;During [From.GetBestName]'s Chuseok I have been spending quite a bit of time in the company of [chuseok_friend.GetBestName], a very fascinating [chuseok_friend.GetManWoman]. [chuseok_friend.GetSheHeCap] seems to have appreciated my company too, so maybe we can become friends?;;;;;;;;;;;;;x
EVTOPTA_SOH_635;I'm sure we can be friends!;;;;;;;;;;;;;x
EVTOPTB_SOH_635;I have enough friends...;;;;;;;;;;;;;x
EVTDESC_SOH_636;I have been enjoying my time at [FromFrom.GetBestName]'s Chuseok quite a bit, and many of the guests have been quite fascinating. One of them, [From.GetBestName], seems to have appreciated my company quite a bit, as [From.GetSheHe] has suggested that maybe this is the beginning of a new friendship.;;;;;;;;;;;;;x
EVTOPTA_SOH_636;We should be friends!;;;;;;;;;;;;;x
EVTOPTB_SOH_636;I have enough friends...;;;;;;;;;;;;;x
EVTDESC_SOH_637;[From.GetBestName] seems to be as appreciative of my company as I am of [From.GetHerHis], and [From.GetSheHe] was quite open to the idea of becoming friends.;;;;;;;;;;;;;x
EVTOPTA_SOH_637;That's great!;;;;;;;;;;;;;x
EVTDESC_SOH_638;Though [From.GetBestName] remained courteous when we spoke it quickly became clear that [From.GetSheHe] is not particularly interested in the idea of becoming friends.;;;;;;;;;;;;;x
EVTOPTA_SOH_638;I see...;;;;;;;;;;;;;x
EVTDESC_SOH_639;Though several of the guests at [From.GetBestName]'s Chuseok have been quite courteous, [chuseok_rival.GetBestName] is anything but, and [chuseok_rival.GetSheHe] has said some things to me that I am not sure if I should take personally or not.;;;;;;;;;;;;;x
EVTOPTA_SOH_639;This is unforgiveable!;;;;;;;;;;;;;x
EVTOPTB_SOH_639;I'm sure it was a misunderstanding...;;;;;;;;;;;;;x
EVTDESC_SOH_640;Though most of the guests at the Chuseok have been pleasant to interact with, [From.GetBestName] has not been one such individual. [From.GetSheHeCap] has been critical of everything I have said, and has gone as far as to claim that I am now [From.GetHerHis] mortal enemy due to my supposed insults.;;;;;;;;;;;;;x
EVTOPTA_SOH_640;I hate you too!;;;;;;;;;;;;;x
EVTDESC_SOH_641;As the harvest and the Chuseok celebration are closely linked it is unsurprising that some of the people taking part in the celebrations are discussing the former. Maybe I should see what I can learn, and see if I can share my knowledge about the matter?;;;;;;;;;;;;;x
EVTOPTA_SOH_641;I will take part in this discussion!;;;;;;;;;;;;;x
EVTOPTB_SOH_641;I should stay out of it...;;;;;;;;;;;;;x
EVTDESC_SOH_642;The discussion about how to get the most out of the harvest goes well, and though my ideas perhaps are not as imaginative as some ideas brought forward by others I still manage to impress several people with my insights.;;;;;;;;;;;;;x
EVTOPTA_SOH_642;That's great!;;;;;;;;;;;;;x
EVTDESC_SOH_643;The discussion about the harvest touches upon several other matters of governance, and thanks to some comments made by the others taking part in the discussion I find myself getting a better understanding of matters of governance as as a result, as I now see several things that should have been obvious before.;;;;;;;;;;;;;x
EVTOPTA_SOH_643;That was productive!;;;;;;;;;;;;;x
EVTDESC_SOH_644;Though some of the guests not taking part in the harvest discussion express surprise about the fact that I and the others are willing to discuss such matters during the Chuseok I find myself more and more convinced that it was a good idea, and that I should not let myself get distracted from work by a mere celebration.;;;;;;;;;;;;;x
EVTOPTA_SOH_644;Hard work pays off!;;;;;;;;;;;;;x
EVTDESC_SOH_645;I am unsure whether I really learned anything from the discussion I had regarding the harvest, though at least I am fairly certain I did not make a complete fool of myself.;;;;;;;;;;;;;x
EVTOPTA_SOH_645;Well, it could have been worse...;;;;;;;;;;;;;x
EVTDESC_SOH_646;I thought that I would be able to impress people with my knowledge by joining the harvest discussion, but it seems I overestimated either my knowledge or my ability to convey it as the people I talked to seem thoroughly unimpressed.;;;;;;;;;;;;;x
EVTOPTA_SOH_646;That's bad...;;;;;;;;;;;;;x
EVTDESC_SOH_647;I join the others discussing the harvest, ready to present my ideas regarding how it might be improved. Sadly, it seems the others are unconvinced enough by how I introduce my topic that they dismiss my point entirely.;;;;;;;;;;;;;x
EVTOPTA_SOH_647;You all refuse to listen!;;;;;;;;;;;;;x
EVTDESC_SOH_648;I eagerly join the conversation about the harvest, talking to all the participants quite a bit, but it seems my approach to the conversation is not to everyone's liking as it ends fairly quickly without me having learned anything useful.;;;;;;;;;;;;;x
EVTOPTA_SOH_648;Maybe I talked too much...;;;;;;;;;;;;;x
EVTDESC_SOH_649;The Chuseok celebration is of course closely tied to the Korean Peninsula, which has been an area where several religions have had a significant presence. During the celebration, I have considered the merits of the Muist faith and whether it is superior to the [Root.Religion.GetName].;;;;;;;;;;;;;x
EVTOPTA_SOH_649;I will become a Muist!;;;;;;;;;;;;;x
EVTOPTB_SOH_649;I will become a secret Muist!;;;;;;;;;;;;;x
EVTOPTC_SOH_649;I will not abandon my faith!;;;;;;;;;;;;;x
EVTDESC_SOH_650;The Chuseok celebration is of course closely tied to the Korean Peninsula, which has been an area where several religions have had a significant presence. During the celebration, I have considered the merits of the Reformed Muist faith and whether it is superior to the [Root.Religion.GetName].;;;;;;;;;;;;;x
EVTOPTA_SOH_650;I will become a Reformed Muist!;;;;;;;;;;;;;x
EVTOPTB_SOH_650;I will become a secret Reformed Muist!;;;;;;;;;;;;;x
EVTOPTC_SOH_650;I will not abandon my faith!;;;;;;;;;;;;;x
EVTDESC_SOH_651;The Chuseok celebration is of course closely tied to the Korean Peninsula, which has been an area where several religions have had a significant presence. During the celebration, I have considered the merits of the Buddhist faith and whether it is superior to the [Root.Religion.GetName].;;;;;;;;;;;;;x
EVTOPTA_SOH_651;I will become a Buddhist!;;;;;;;;;;;;;x
EVTOPTB_SOH_651;I will become a secret Buddhist!;;;;;;;;;;;;;x
EVTOPTC_SOH_651;I will not abandon my faith!;;;;;;;;;;;;;x
EVTDESC_SOH_652;The Chuseok celebration is of course closely tied to the Korean Peninsula, which has been an area where several religions have had a significant presence. During the celebration, I have considered the merits of the Confucian faith and whether it is superior to the [Root.Religion.GetName].;;;;;;;;;;;;;x
EVTOPTA_SOH_652;I will become a Confucian!;;;;;;;;;;;;;x
EVTOPTB_SOH_652;I will become a secret Confucian!;;;;;;;;;;;;;x
EVTOPTC_SOH_652;I will not abandon my faith!;;;;;;;;;;;;;x
EVTDESC_SOH_653;The Chuseok celebration is of course closely tied to the Korean Peninsula, which has been an area where several religions have had a significant presence. During the celebration, I have considered the merits of the Taoist faith and whether it is superior to the [Root.Religion.GetName].;;;;;;;;;;;;;x
EVTOPTA_SOH_653;I will become a Taoist!;;;;;;;;;;;;;x
EVTOPTB_SOH_653;I will become a secret Taoist!;;;;;;;;;;;;;x
EVTOPTC_SOH_653;I will not abandon my faith!;;;;;;;;;;;;;x
EVTDESC_SOH_655;My decision to make sure that there would be planty of songpyeon at the Chuseok seems to have been to everyone's liking. It was perhaps a bit expensive, but the guests are most definitely appreciative.;;;;;;;;;;;;;x
EVTOPTA_SOH_655;I made the right decision!;;;;;;;;;;;;;x
EVTDESC_SOH_656;[From.GetBestName] clearly understands just how important it is to serve songpyeon at the Chuseok, as [From.GetSheHe] clearly has spent quite a bit of money to ensure that there would be more than enough for each of [From.GetHerHis] guests.;;;;;;;;;;;;;x
EVTOPTA_SOH_656;I certainly approve!;;;;;;;;;;;;;x
EVTDESC_SOH_657;My decision to not invest heavily in songpyeon seems to have been a reasonable one. Doubtlessly, there are a few guests that would have preferred more, but as best I can tell everyone is reasonably pleased.;;;;;;;;;;;;;x
EVTOPTA_SOH_657;Nobody seems unhappy, at least...;;;;;;;;;;;;;x
EVTDESC_SOH_658;My decision not to serve songpyeon at the Chuseok does not seem to have been appreciated at all. I saved some money, but several of my guests have complained loudly since they learned that there would be no songpyeon.;;;;;;;;;;;;;x
EVTOPTA_SOH_658;I made the wrong decision...;;;;;;;;;;;;;x
EVTDESC_SOH_659;[From.GetBestName] does not seem to understand that songpyeon are an important part of the Chuseok, as [From.GetSheHe] apparently has decided to not have any prepared. This is certainly not what I would have expected.;;;;;;;;;;;;;x
EVTOPTA_SOH_659;I expected better!!;;;;;;;;;;;;;x
EVTDESC_SOH_660;As I am exploring [From.GetBestName]'s palace during the Chuseok I come across another child doing likewise, and the two of us decide to explore together. Though I can tell that they are of low birth based on their clothing, their company is quite enjoyable, and they are fairly attractive as well.;;;;;;;;;;;;;x
EVTOPTA_SOH_660;I'll give them a kiss!;;;;;;;;;;;;;x
EVTOPTB_SOH_660;I have no interest in kissing them!;;;;;;;;;;;;;x
EVTDESC_SOH_661;It seems my companion liked the kiss as they quickly kiss me back, and though we continue on our way through the palace soon enough we end up stopping to kiss several more times before we have to part ways.;;;;;;;;;;;;;x
EVTOPTA_SOH_661;That was fun!;;;;;;;;;;;;;x
EVTDESC_SOH_662;One of my servants have let me know that [From.GetBestName] was seen walking around in the company of the child of another servant. The servant that told me this suggests that the two children might have been kissing, and I need to decide how to handle the matter.;;;;;;;;;;;;;x
EVTOPTA_SOH_662;Pay the child's family to move away;;;;;;;;;;;;;x
EVTOPTB_SOH_662;Arrange an "accident" for the child;;;;;;;;;;;;;x
EVTOPTC_SOH_662;Ignore the matter;;;;;;;;;;;;;x
EVTDESC_SOH_663;Though I feared that [From.GetBestName] would have learned that I and [chuseok_kisser.GetBestName] were kissing and would have taken action it seems that I did not need to worry, and I now have a new and rather close friend.;;;;;;;;;;;;;x
EVTOPTA_SOH_663;That's great!;;;;;;;;;;;;;x
EVTDESC_SOH_665;I and [chuseok_kisser.GetBestName] have been quite close since we first met, and every now and then we have found ourselves kissing one another. Maybe there is more to it than the two of us being particularly close friends?;;;;;;;;;;;;;x
EVTOPTA_SOH_665;I will approach [chuseok_kisser.GetHerHim]!;;;;;;;;;;;;;x
EVTOPTB_SOH_665;I've outgrown any such attraction...;;;;;;;;;;;;;x
EVTDESC_SOH_666;I have been close to [From.GetBestName] ever since we met, and there has been at least some attraction between us since then as we have found ourselves kissing every now and then. Today [From.GetBestName] suggested that we perhaps should take things further than just kissing.;;;;;;;;;;;;;x
EVTOPTA_SOH_666;I thought you'd never ask!;;;;;;;;;;;;;x
EVTOPTB_SOH_666;I'm sorry, but I don't feel that way...;;;;;;;;;;;;;x
EVTDESC_SOH_667;[From.GetBestName] was quite receptive to my suggestion that the two of us should do more than just kiss one another, and as we both knew of several secluded locations it was easy to slip away from the eyes of the court.;;;;;;;;;;;;;x
EVTOPTA_SOH_667;This day turned out very well!;;;;;;;;;;;;;x
EVTDESC_SOH_668;Though I had expected [From.GetBestName] to be receptive to the idea of doing more than just kissing it seems that [From.GetSheHe] did not think that was a good idea. [From.GetSheHeCap] did however say that [From.GetSheHe] hopes we still can be friends.;;;;;;;;;;;;;x
EVTOPTA_SOH_668;Of course we can still be friends!;;;;;;;;;;;;;x
EVTOPTB_SOH_668;I am done with you!;;;;;;;;;;;;;x
EVTDESC_SOH_669;I had initially feared that rejecting [From.GetBestName]'s advances might ruin our friendship, but [From.GetSheHe] seems to have handled being rejected gracefully enough and does not seem to be holding it against me.;;;;;;;;;;;;;x
EVTOPTA_SOH_669;That's good!;;;;;;;;;;;;;x
EVTDESC_SOH_670;I had thought that turning down [From.GetBestName] gently would let the two of us remain friends, but it seems [From.GetSheHe] is unaccustomed to not getting what [From.GetSheHe] wants as [From.GetSheHe] told me that [From.GetSheHe] no longer wishes to associate with me.;;;;;;;;;;;;;x
EVTOPTA_SOH_670;I don't know what I expected...;;;;;;;;;;;;;x
EVTDESC_SOH_671;The other child and I keep on exploring the palace for a while, and though I still think that they are somewhat attractive I keep my distance from them. After all, there might be rumours if I did something, and that might be bad.;;;;;;;;;;;;;x
EVTOPTA_SOH_671;I can wait until marriage...;;;;;;;;;;;;;x
EVTDESC_SOH_672;As I'm heading back to my quarters during a lull in the Chuseok I am approached by a rather attractive servant in the hallway. They tell me they are there to help me with anything I might require, and I wonder if I perhaps should give them a kiss.;;;;;;;;;;;;;x
EVTOPTA_SOH_672;I'll give them a kiss!;;;;;;;;;;;;;x
EVTOPTB_SOH_672;I'll keep my distance...;;;;;;;;;;;;;x
EVTDESC_SOH_673;The attractive servant seems to appreciate my kiss, but though I perhaps could have taken things further I feel that it is important for me to get back to the other guests sooner rather than later.;;;;;;;;;;;;;x
EVTOPTA_SOH_673;Maybe I'll see them later?;;;;;;;;;;;;;x
EVTDESC_SOH_674;The attractive servant, [chuseok_kisser.GetBestName], clearly appreciates the kiss, and [chuseok_kisser.GetSheHe] asks if I wish for [chuseok_kisser.GetHerHim] to join me in my bed.;;;;;;;;;;;;;x
EVTOPTA_SOH_674;Yes, and I'd like you to join my court!;;;;;;;;;;;;;x
EVTOPTB_SOH_674;Yes, but only this once...;;;;;;;;;;;;;x
EVTOPTC_SOH_674;It would be a bad idea...;;;;;;;;;;;;;x
EVTDESC_SOH_675;Though the servant is rather attractive, it would be anything but sensible to give them a kiss, and I inform them that I do not particularly require their services at the moment. As I return to the other guests, I become convinced that I made the right decision.;;;;;;;;;;;;;x
EVTOPTA_SOH_675;It would have been a mistake...;;;;;;;;;;;;;x
EVTDESC_SOH_676;There are several interesting people at the Chuseok. One of them, [chuseok_tumble_2.GetBestName], is particularly noteworthy, and I feel that the way they behave around me perhaps is indicative of them wanting to get to know me rather more intimately. Perhaps I should ask them?;;;;;;;;;;;;;x
EVTOPTA_SOH_676;I will approach them!;;;;;;;;;;;;;x
EVTOPTB_SOH_676;I don't think so...;;;;;;;;;;;;;x
EVTDESC_SOH_677;I have been having a good time at the Chuseok, meeting all kinds of interesting people. One of them, [From.GetBestName], seems quite taken with me, and [From.GetSheHe] discreetly approaches me to inquire if I wish to spend some time with [From.GetHerHim] somewhere more private.;;;;;;;;;;;;;x
EVTOPTA_SOH_677;That's just what I wanted!;;;;;;;;;;;;;x
EVTOPTB_SOH_677;I don't think so...;;;;;;;;;;;;;x
EVTDESC_SOH_678;It seems I misinterpreted what [From.GetBestName] wanted as [From.GetSheHe] has informed me that [From.GetSheHe] has no interest in going off somewhere more private with me.;;;;;;;;;;;;;x
EVTOPTA_SOH_678;Oh, well...;;;;;;;;;;;;;x
EVTDESC_SOH_679;It is not particularly hard for me and [From.GetBestName] to slip away from the other guests and find somewhere we can get to know one another more intimately. As we are getting dressed again [From.GetSheHe] asks me if we should try to meet again later.;;;;;;;;;;;;;x
EVTOPTA_SOH_679;We should do this again!;;;;;;;;;;;;;x
EVTOPTB_SOH_679;It's best to not do it again...;;;;;;;;;;;;;x
EVTDESC_SOH_680;It was not particularly difficult for me and [From.GetBestName] to find somewhere private to get to know each other much more intimately. As we are getting dressed again [From.GetSheHe] makes it clear that [From.GetSheHe] is looking forward to another similar opportunity.;;;;;;;;;;;;;x
EVTOPTA_SOH_680;That sounds great!;;;;;;;;;;;;;x
EVTDESC_SOH_681;It was not particularly difficult for me and [From.GetBestName] to find somewhere private to get to know each other much more intimately. Though you have an enjoyable time [From.GetSheHe] makes it clear that [From.GetSheHe] does not want to make a habit out of it.;;;;;;;;;;;;;x
EVTOPTA_SOH_681;Maybe that's for the best...;;;;;;;;;;;;;x
EVTDESC_SOH_682;As part of the Chuseok festivities [From.GetBestName] has seen fit to set aside some time for ssireum wrestling. A number of wrestlers have been brought in from nearby, but [From.GetBestName] has indicated theat [From.GetHerHis] guests could join in if they wanted to. The question is, do I want to do so?;;;;;;;;;;;;;x
EVTOPTA_SOH_682;I want to wrestle [chuseok_ssireum_opponent_1.GetBestName]!;;;;;;;;;;;;;x
EVTOPTB_SOH_682;[chuseok_ssireum_opponent_2.GetBestName] seems like a good opponent!;;;;;;;;;;;;;x
EVTOPTC_SOH_682;I challenge you, [chuseok_ssireum_opponent_3.GetBestName]!;;;;;;;;;;;;;x
EVTOPTD_SOH_682;I'd rather just watch...;;;;;;;;;;;;;x
EVTDESC_SOH_683;As I and the other guests at [FromFrom.GetBestName]'s Chuseok are about to watch some ssireum wrestling [From.GetBestName] surprises me by walking up to me and challenging me. It'd certainly be possible to refuse, even if some people might not approve of the refusal.;;;;;;;;;;;;;x
EVTOPTA_SOH_683;Challenge... accepted!;;;;;;;;;;;;;x
EVTOPTB_SOH_683;I'd rather just watch...;;;;;;;;;;;;;x
EVTDESC_SOH_684;I would have thought that [From.GetBestName] would have been willing to wrestle me, but apparently [From.GetSheHe] did not like that suggestion, claiming that [From.GetSheHe] would rather watch the other contestants than participate.;;;;;;;;;;;;;x
EVTOPTA_SOH_684;Is [From.GetSheHe] a coward, perhaps?;;;;;;;;;;;;;x
EVTDESC_SOH_685;[From.GetBestName] accepts my suggestion that the two of us should wrestle one another, and as best I can tell [From.GetSheHe] is fairly eager to get underway. We should be able to get the first bout, if we move quickly enough.;;;;;;;;;;;;;x
EVTOPTA_SOH_685;Let's speak to [FromFromFrom.GetBestName]!;;;;;;;;;;;;;x
EVTDESC_SOH_686;As the ssireum wrestling at the Chuseok is about to begin I am approached by [From.GetBestName] and [FromFrom.GetBestName], who tell me that they would like to wrestle one another and would prefer to get the first bout. This is a bit surprising, perhaps, but there is little reason to refuse.;;;;;;;;;;;;;x
EVTOPTA_SOH_686;I'll allow it!;;;;;;;;;;;;;x
EVTDESC_SOH_687;As the ssireum wrestling at the Chuseok is about to begin [From.GetBestName] suddenly announces that there will be a special bout to begin with, involving [FromFrom.GetBestName] and [FromFromFrom.GetBestName].;;;;;;;;;;;;;x
