EVTOPTA_SOH_5139;I must release [discovered_prisoner.GetHerHim]!;;;;;;;;;;;;;x
EVTOPTB_SOH_5139;I have better things to do...;;;;;;;;;;;;;x
EVTDESC_SOH_5140;The guards that usually are nearby have disappeared to investigate the sound of fighting. They do not return, and the reason for this is obvious as soon as I discover that [From.GetBestName] has come to rescue me from captivity.;;;;;;;;;;;;;x
EVTOPTA_SOH_5140;My thanks!;;;;;;;;;;;;;x
EVTOPTB_SOH_5140;[From.GetSheHeCap] truly loves me!;;;;;;;;;;;;;x
EVTDESC_SOH_5141;[From.GetBestName] is clearly very happy to be rescued by me, and [From.GetSheHe] suggest that we should leave the fighting to my trusted commanders for the time being so that [From.GetSheHe] can thank me properly somewhere out of sight.;;;;;;;;;;;;;x
EVTOPTA_SOH_5141;I suppose we could find somewhere private...;;;;;;;;;;;;;x
EVTDESC_SOH_5142;A messenger comes running, bringing word that [discovered_prisoner.GetBestName] apparently has escaped from captivity during the fighting in the palace. The circumstances surrounding this will probably never come to light, considering the ongoing chaos.;;;;;;;;;;;;;x
EVTOPTA_SOH_5142;Did [discovered_prisoner.GetSheHe] escape on [discovered_prisoner.GetHerHis] own?;;;;;;;;;;;;;x
EVTDESC_SOH_5143;I have been informed by one of my soldiers that the location of [discovered_prisoner.GetBestName] has been determined and that nearly all of [discovered_prisoner.GetHerHis] guards have been drawn away due to the ongoing fighting. It would be easy for me to free [discovered_prisoner.GetHerHim], if I so desire.;;;;;;;;;;;;;x
EVTOPTA_SOH_5143;I must release [discovered_prisoner.GetHerHim]!;;;;;;;;;;;;;x
EVTOPTB_SOH_5143;I need to focus on the fighting...;;;;;;;;;;;;;x
EVTDESC_SOH_5144;I am normally surrounded by quite a few guards loyal to the [From.Liege.GetSonDaughterCap] of Heaven, but they have been drawn away by the ongoing fighting. To my great surprise and pleasure, this has made it possible for [From.GetBestName] to free me from captivity.;;;;;;;;;;;;;x
EVTOPTA_SOH_5144;My thanks!;;;;;;;;;;;;;x
EVTDESC_SOH_5145;A messenger comes running and informs me that [discovered_prisoner.GetBestName] is nowhere to be found. [discovered_prisoner.GetSheHeCap] seems to have managed to slip away in the chaos of the fighting, and just how that happened will probably never be determined.;;;;;;;;;;;;;x
EVTOPTA_SOH_5145;Did someone help [discovered_prisoner.GetHerHim], perhaps?;;;;;;;;;;;;;x
EVTDESC_SOH_5146;Fighting side by side with [commander_friend.GetBestName] against our common foes in the [Root.Liege.GetSonDaughterCap] of Heaven's palace has been a bonding experience. I find that I can trust [commander_friend.GetHerHim] to do whatever it takes to see this through, and I feel that I have made a friend for life.;;;;;;;;;;;;;x
EVTOPTA_SOH_5146;Together we are unstoppable!;;;;;;;;;;;;;x
EVTDESC_SOH_5147;Fighting side by side with [From.GetBestName] against our common foes in the [From.Liege.GetSonDaughterCap] of Heaven's palace has been a bonding experience. [From.GetSheHeCap] seems determined to do whatever it takes to see this through for the good of the realm, and I feel that I have made a friend for life.;;;;;;;;;;;;;x
EVTOPTA_SOH_5147;Together we are unstoppable!;;;;;;;;;;;;;x
EVTDESC_SOH_5148;With the [Root.Liege.GetSonDaughterCap] of Heaven's forces fighting alongside mine, it is only natural that I have had to work together with some of [Root.Liege.GetHerHis] commanders. One of them, [commander_friend.GetBestName], has been quite helpful and quite courteous, and I feel that I have made a friend for life.;;;;;;;;;;;;;x
EVTOPTA_SOH_5148;Together we are unstoppable!;;;;;;;;;;;;;x
EVTDESC_SOH_5149;The fighting goes on at the [Root.Liege.GetSonDaughterCap] of Heaven's palace, and it is going quite well at present. However, I discover more and more of [Root.Liege.GetHerHis] forces amassing nearby, seemingly waiting for something. I consider the matter in the back of my head for a while before arriving at the only logical answer.;;;;;;;;;;;;;x
EVTOPTA_SOH_5149;It's a trap!;;;;;;;;;;;;;x
EVTDESC_SOH_5150;A messenger comes running, breaking protocol and interrupting an ongoing meeting, and for a very understandable reason. Apparently [From.GetBestName] has discovered my gathering forces and has realized that I am planning to turn against [From.GetHerHim], and [From.GetSheHe] has taken the opportunity to strike first.;;;;;;;;;;;;;x
EVTOPTA_SOH_5150;Why did I not plan for this?;;;;;;;;;;;;;x
EVTDESC_SOH_5151;The fighting at my palace continues. At present, the forces of various powerful individuals at my court seem to be prevailing, though it is possible things will change as the fighting continues.;;;;;;;;;;;;;x
EVTOPTA_SOH_5151;I see...;;;;;;;;;;;;;x
EVTOPTB_SOH_5151;Good! Good!;;;;;;;;;;;;;x
EVTOPTC_SOH_5151;Not as planned...;;;;;;;;;;;;;x
EVTOPTD_SOH_5151;Time for me to enter the fight!;;;;;;;;;;;;;x
EVTDESC_SOH_5153;Things are not going so well in the fighting at the [Root.Liege.GetSonDaughterCap] of Heaven's palace at present, and my forces are clearly losing on several fronts while the forces of certain powerful individuals at court are gaining ground.;;;;;;;;;;;;;x
EVTOPTA_SOH_5153;This is merely a temporary setback!;;;;;;;;;;;;;x
EVTDESC_SOH_5154;The fighting at the palace of the [From.Liege.GetSonDaughterCap] of Heaven's palace is not going well at the moment, and it might be time to consider whether removing [From.GetBestName] from the picture and arranging a surrender would be a wise course of action.;;;;;;;;;;;;;x
EVTOPTA_SOH_5154;It's time to save my own skin...;;;;;;;;;;;;;x
EVTOPTB_SOH_5154;I will not betray my liege!;;;;;;;;;;;;;x
EVTDESC_SOH_5156;In the middle of the fighting at [Root.Liege.GetBestName]'s palace [traitor_vassal.GetBestName] approaches me with [traitor_vassal.GetHerHis] weapon drawn.\n"We have clearly lost," [traitor_vassal.GetSheHe] says. "I think presenting your head to our foes would greatly please them.";;;;;;;;;;;;;x
EVTOPTA_SOH_5156;It's treason, then!;;;;;;;;;;;;;x
EVTDESC_SOH_5157;[traitor_vassal.GetBestName] fights well, but not well enough, and I gain the upper hand as my more loyal forces keep [traitor_vassal.GetHerHis] forces from interfering. Before long, I land the killing blow on my traitorous vassal.;;;;;;;;;;;;;x
EVTOPTA_SOH_5157;Thus, always, to traitors!;;;;;;;;;;;;;x
EVTDESC_SOH_5158;I fight as well as I can against [From.GetBestName], but my best is not good enough, and soldiers loyal to [From.GetBestName] keep my own soldiers from coming to my rescue. Before long, I am overcome, and [From.GetBestName] lands a fatal blow.;;;;;;;;;;;;;x
EVTOPTA_SOH_5158;Not like this!;;;;;;;;;;;;;x
EVTDESC_SOH_5159;My forces keep the forces of [traitor_vassal.GetBestName] at bay as I fight [traitor_vassal.GetHerHim], but though I fight as well as I possibly can I cannot prevail. Before long, I take a fatal wound, and [From.GetBestName] moves in to finish me.;;;;;;;;;;;;;x
EVTOPTA_SOH_5159;This cannot be!;;;;;;;;;;;;;x
EVTDESC_SOH_5160;[From.GetBestName] puts up a good fight, but [From.GetSheHe] is no match for me, and before long I land a killing blow. Understanding just how perilous our situation is, [From.GetBestName]'s former commanders turn to me for instructions, and I quickly dispatch a messenger to our foes.;;;;;;;;;;;;;x
EVTOPTA_SOH_5160;We surrender!;;;;;;;;;;;;;x
EVTDESC_SOH_5161;I have just received word that [traitor_vassal.GetBestName], realizing that [vassal_assisting.GetBestName]'s forces could not prevail, has seen fit to kill [traitor_vassal.GetHerHis] former liege to present [vassal_assisting.GetHerHis] head to those powerful individuals at court that [vassal_assisting.GetBestName] sought to eliminate.;;;;;;;;;;;;;x
EVTOPTA_SOH_5161;How unexpected!;;;;;;;;;;;;;x
EVTOPTB_SOH_5161;But that means...;;;;;;;;;;;;;x
EVTDESC_SOH_5162;The small detachment of troops I am in command of in the fighting at the [From.Liege.GetSonDaughterCap] of Heaven's palace has been struggling for some time, and though we have tried to regroup with forces loyal to [From.GetBestName] we are cut off. My soldiers fight valiantly, but we are overcome, and our foes show no mercy.;;;;;;;;;;;;;x
EVTOPTA_SOH_5162;Not like this!;;;;;;;;;;;;;x
EVTDESC_SOH_5163;I have just learned that a detachment of troops commanded by [From.GetBestName] has been surrounded and destroyed by forces loyal to various powerful elements at the court of the [Root.Liege.GetSonDaughterCap] of Heaven. Not even [From.GetBestName] was spared.;;;;;;;;;;;;;x
EVTOPTA_SOH_5163;Not good!;;;;;;;;;;;;;x
EVTDESC_SOH_5164;Though I have done my best to stay away from the frontlines at the [Root.Liege.GetSonDaughterCap] of Heaven's palace the highly irregular battlefield has made it possible for some of my enemies to attack from unexpected directions several times. One such surprise attack got quite close to me, and though I survived I was badly injured.;;;;;;;;;;;;;x
EVTOPTA_SOH_5164;Curses!;;;;;;;;;;;;;x
EVTDESC_SOH_5165;I am doing my best to avoid the chaotic fighting at court, moving quickly from one safe location to another. As I walk past a group of courtiers going the other way I feel a sharp pain in my side, and as I touch it my hand comes away wet with blood.;;;;;;;;;;;;;x
EVTOPTA_SOH_5165;Who...?;;;;;;;;;;;;;x
EVTDESC_SOH_5166;As the fighting continues at the palace of [Root.Liege.GetBestName] one of my soldiers brings me unwelcome news. It seems that not only are we losing on several fronts, but [From.GetBestName] has been found dead ine one of the hallways, bearing a wound that seems to have been inflicted with a knife or dagger rather than the weapon of a soldier.;;;;;;;;;;;;;x
EVTOPTA_SOH_5166;Who did this?;;;;;;;;;;;;;x
EVTDESC_SOH_5167;The fighting at the [Root.Liege.GetSonDaughterCap]'s palace continues, and it is not going well. Even worse, [Root.Liege.GetBestName]'s forces seem to be amassing nearby, clearly waiting for something. I am quite sure I know what is going on.;;;;;;;;;;;;;x
EVTOPTA_SOH_5167;It's a trap!;;;;;;;;;;;;;x
EVTDESC_SOH_5168;A messenger comes running, breaking protocol and interrupting an ongoing meeting, and for a very understandable reason. Apparently [From.GetBestName] has discovered my gathering forces and has realized that I am planning to turn against [From.GetHerHim], and [From.GetSheHe] has taken the opportunity to strike first.;;;;;;;;;;;;;x
EVTOPTA_SOH_5168;Why did I not plan for this?;;;;;;;;;;;;;x
EVTDESC_SOH_5169;[vassal_assisting.GetBestName] and the powerful individuals [vassal_assisting.GetSheHe] has been fighting are all too preoccupied with each other to notice my forces getting into position before I give the signal, and they are caught unawares by my initial attack.;;;;;;;;;;;;;x
EVTOPTA_SOH_5169;Fools! I will destroy you all!;;;;;;;;;;;;;x
EVTDESC_SOH_5170;As I continue the fight against the forces of various powerful individuals at the court of the [Root.Liege.GetSonDaughterCap] of Heaven a messenger comes running, bringing word that the forces of [Root.Liege.GetBestName] have joined the fight, and that they seem equally inclined to destroy my forces and those of my foes.;;;;;;;;;;;;;x
EVTOPTA_SOH_5170;It's a trap!;;;;;;;;;;;;;x
EVTDESC_SOH_5171;The fighting at my palace is going quite well. My forces are advancing on several fronts, and the forces of [vassal_assisting.GetBestName] and those of several powerful individuals at court are falling back before them while still fighting against each other.;;;;;;;;;;;;;x
EVTOPTA_SOH_5171;None can stand against the Dragon!;;;;;;;;;;;;;x
EVTDESC_SOH_5173;The fighting at the palace of the [Root.Liege.GetSonDaughterCap] of Heaven is not going well, and [Root.Liege.GetBestName]'s forces seem to be gaining the upper hand at the moment. Worse, my other foes are still fighting as hard against me as they previously did.;;;;;;;;;;;;;x
EVTOPTA_SOH_5173;We must keep fighting!;;;;;;;;;;;;;x
EVTDESC_SOH_5174;The [From.Liege.GetSonDaughterCap] of Heaven's forces seem to be gaining the upper hand in the fighting at [From.Liege.GetHerHis] palace. If I were to kill [From.GetBestName] and turn over [From.GetHerHis] head, I might be greatly rewarded... or I would at least increase my chances of surviving.;;;;;;;;;;;;;x
EVTOPTA_SOH_5174;I need to save my own skin...;;;;;;;;;;;;;x
EVTOPTB_SOH_5174;I will not betray my liege!;;;;;;;;;;;;;x
EVTDESC_SOH_5176;As my forces struggle against those of the [Root.Liege.GetSonDaughterCap] of Heaven [From.GetBestName] readies [From.GetHerHis] weapon and heads towards me.\n"You have lost," [From.GetSheHe] says. "Presenting your head to the [Root.Liege.GetSonDaughterCap] of Heaven should result in a nice reward!";;;;;;;;;;;;;x 
EVTOPTA_SOH_5176;It's treason, then!;;;;;;;;;;;;;x
EVTDESC_SOH_5177;I engage [traitor_vassal.GetBestName] while my forces keep [traitor_vassal].GetHerHim] forces from interfering. [traitor_vassal.GetBestName] puts up a good fight, but is unable to prevail, and I manage to inflict a killing wound easily enough.;;;;;;;;;;;;;x
EVTOPTA_SOH_5177;Thus, always, to traitors!;;;;;;;;;;;;;x
EVTDESC_SOH_5178;I engage [From.GetBestName], fighting as well as I possibly can. Unfortunately, this is not nearly good enough, and though my forces attempt to come to my rescue they are unable to do so. Before long, I have taken a fatal wound.;;;;;;;;;;;;;x
EVTOPTA_SOH_5178;Not like this!;;;;;;;;;;;;;x
EVTDESC_SOH_5179;My forces keep [traitor_vassal.GetBestName]'s forces at bay as we fight, but even so the fight goes against me. I soon take a fatal wound, and [traitor_vassal.GetBestName] moves in to finish me.;;;;;;;;;;;;;x
EVTOPTA_SOH_5179;This cannot be!;;;;;;;;;;;;;x
EVTDESC_SOH_5180;[From.GetBestName] puts up a good fight, but [From.GetSheHe] is no match for me, and I land a killing blow quickly enough. Seeing the way the wind is blowing, [From.GetHerHis] forces look to me for orders, and I give the only sensible orders anyone could give in my position.;;;;;;;;;;;;;x
EVTOPTA_SOH_5180;We surrender!;;;;;;;;;;;;;x
EVTDESC_SOH_5181;A messenger comes running, informing me that [From.GetBestName] has seen fit to kill [vassal_assisting.GetBestName] and surrender to my forces, clearly realizing that the fight had been lost. Of course, I will have to spare [From.GetBestName] now.;;;;;;;;;;;;;x
EVTOPTA_SOH_5181;I suppose I can work with this...;;;;;;;;;;;;;x
EVTDESC_SOH_5182;As the fighting continues the forces of the [From.Liege.GetSonDaughterCap] of Heaven manage to surround me and a small number of my soldiers. Knowing that we cannot escape them, the enemy commander offers us the chance to surrender.;;;;;;;;;;;;;x
EVTOPTA_SOH_5182;I will never yield to the likes of you!;;;;;;;;;;;;;x
