EVTOPTAB_SOH_1017;I should try to make [From.GetHerHim] more shy!;;;;;;;;;;;;;;x
EVTOPTAC_SOH_1017;Actually, I can't think of a good lesson...;;;;;;;;;;;;;;x
EVTDESC_SOH_1018;After spending some time getting to know me better [From.GetBestName] has finally decided what kind of spiritual guidance [From.GetSheHe] can give me, and [From.GetSheHe] has informed me that the lessons will be on the topic of chastity.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1018;Very well!;;;;;;;;;;;;;;x
EVTDESC_SOH_1020;My teacher [From.GetBestName] is giving me spiritual guidance on the topic of chastity, and [From.GetHerHis] words have made me consider whether I actually can make any progress while I have a lover. Maybe I should break up with [breakup_target.GetBestName]?;;;;;;;;;;;;;;x
EVTOPTA_SOH_1020;I have to end things...;;;;;;;;;;;;;;x
EVTOPTB_SOH_1020;Surely that is not necessary...;;;;;;;;;;;;;;x
EVTDESC_SOH_1021;Today I received word that [From.GetBestName] no longer wishes to be my lover. I knew [From.GetSheHe] was getting spiritual guidance concerned with chastity, but I had not really considered what this could mean for me before today, and now it is too late to change things.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1021;[FromFrom.GetBestName] must be behind this...;;;;;;;;;;;;;;x
EVTDESC_SOH_1022;My student, [From.GetBestName], approached me today to inform me that [From.GetSheHe] has taken certain steps to live a chaster life. [From.GetSheHeCap] was unwilling to provide any details, but as best I can tell [From.GetSheHe] was sincere.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1022;I think we are making some progress here!;;;;;;;;;;;;;;x
EVTDESC_SOH_1023;Though I have been giving [From.GetBestName] lessons on the subject of chastity for a while now and I think [From.GetSheHe] has made some progress, [From.GetSheHe] approached me today to inform me that [From.GetSheHe] is having some doubts and that certain things I have said really do not appeal to [From.GetHerHim].;;;;;;;;;;;;;;x
EVTOPTA_SOH_1023;The lessons obviously need to continue...;;;;;;;;;;;;;;x
EVTDESC_SOH_1024;As [From.GetBestName] continues to give me spiritual guidance related to chastity I find myself wondering if I actually am going to find the lessons appealing at any point. I am not particularly chaste, and maybe I should not try to change myself?;;;;;;;;;;;;;;x
EVTOPTA_SOH_1024;It would be a change for the better!;;;;;;;;;;;;;;x
EVTOPTB_SOH_1024;Actually, I don't want to change!;;;;;;;;;;;;;;x
EVTDESC_SOH_1025;I have been having some difficulty teaching [From.GetBestName] how to be more chaste, but at long last I can see some signs of progress. It will probably still be a while before [From.GetSheHe] has reached the point where it is prudent to end the lessons, however.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1025;I knew [From.GetSheHe] could do it!;;;;;;;;;;;;;;x
EVTDESC_SOH_1026;Though I have been doing my best to teach [From.GetBestName] how to be more chaste, [From.GetSheHe] is not really making any progress. As best I can tell, [From.GetSheHe] is trying [From.GetHerHis] best, but considering [From.GetSheHe] definitely is not known for [From.GetHerHis] chastity that might not be enough.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1026;At least [From.GetSheHe] is trying...;;;;;;;;;;;;;;x
EVTDESC_SOH_1027;Today [From.GetBestName] approached me to inform me that [From.GetSheHe] no longer is interested in receiving spiritual guidance from me, claiming that [From.GetSheHe] is content to remain the way [From.GetSheHe] is regardless of whether the Hwarang would approve.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1027;If that's what you want...;;;;;;;;;;;;;;x
EVTDESC_SOH_1028;Though [From.GetBestName] has provided several arguments as to why chastity would be a good thing, I find myself wondering whether living a chaster life actually would be detrimental as it would make it less likely for my bloodline to continue.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1028;Maybe chastity would be a mistake?;;;;;;;;;;;;;;x
EVTDESC_SOH_1029;[From.GetBestName] has been getting spiritual guidance from me for a while now, and I have done my best to convince [From.GetHerHim] that chastity would be to [From.GetHerHis] advantage. However, it seems [From.GetBestName] thinks that it might endanger [From.GetHerHis] bloodline.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1029;You're overthinking this!;;;;;;;;;;;;;;x
EVTDESC_SOH_1030;I approached [From.GetBestName] with my doubts about chastity due to it potentially endangering my bloodline. It seems this is not an uncommon fear, as [From.GetSheHe] had arguments ready to convince me, and I have been told that [From.Religion.GetHighGodName] will ensure my legacy bloodline.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1030;That's fair!;;;;;;;;;;;;;;x
EVTDESC_SOH_1031;I approached [From.GetBestName] with my doubts about chastity due to it potentially endangering my bloodline. Though [From.GetSheHe] had arguments ready, those arguments were unconvincing, and I still wonder whether this is all a big mistake.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1031;Maybe I'll see the point in the future?;;;;;;;;;;;;;;x
EVTOPTB_SOH_1031;I think it is best to end these lessons...;;;;;;;;;;;;;;x
EVTDESC_SOH_1032;Though I did my best to convince [From.GetBestName] about the value of chastity it seems I did not succeed. [From.GetSheHeCap] has informed me that [From.GetSheHe] no longer thinks that spiritual guidance from me is to [From.GetHerHis] advantage, and that it is time for our lessons to end.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1032;If that's what you want...;;;;;;;;;;;;;;x
EVTDESC_SOH_1033;[From.GetBestName] keeps giving me spiritual guidance, but no matter how many lessons we have it really does not seem to be having any effect. I do my best to pay attention and to reflect on what I am being taught, but there has to be a problem somewhere as we are not making any progress.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1033;I must be doing something wrong...;;;;;;;;;;;;;;x
EVTOPTB_SOH_1033;[From.GetTitledName] is the problem!;;;;;;;;;;;;;;x
EVTDESC_SOH_1034;[From.GetBestName] confronted me today, telling me that [From.GetSheHe] thinks that the spiritual guidance I am providing is insufficient as [From.GetSheHe] really does not feel we are making any progress. [From.GetSheHeCap] asks that I consider what I can do better.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1034;I will try to improve!;;;;;;;;;;;;;;x
EVTOPTB_SOH_1034;I am not the problem here!;;;;;;;;;;;;;;x
EVTOPTC_SOH_1034;I just can't do this!;;;;;;;;;;;;;;x
EVTDESC_SOH_1035;[From.GetBestName] listened to what I had to say regarding our lessons not seeming to have an effect and informed me that [From.GetSheHe] will see what [From.GetSheHe] can do to improve, stating that [From.GetSheHe] is sorry [From.GetSheHe] has not been a better teacher.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1035;I guess that's good enough...;;;;;;;;;;;;;;x
EVTOPTB_SOH_1035;This has gone on long enough!;;;;;;;;;;;;;;x
EVTDESC_SOH_1036;I approached [From.GetBestName] and brought up the matter of [From.GetHerHis] lessons really not having an effect and that I thought that [From.GetSheHe] should do better. Apparently, [From.GetSheHe] disagrees that [From.GetSheHe] is the problem, and suggests that I should consider what I am doing wrong instead.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1036;I suppose I could be at fault...;;;;;;;;;;;;;;x
EVTOPTB_SOH_1036;I've had enough of this!;;;;;;;;;;;;;;x
EVTDESC_SOH_1037;I had expected [From.GetBestName] to either make excuses or tell me [From.GetSheHe] would work harder to provide me with useful spiritual guidance, but instead [From.GetSheHe] informed me that [From.GetSheHe] agrees that this is going nowhere and that it is time for our lessons to end.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1037;I see...;;;;;;;;;;;;;;x
EVTDESC_SOH_1038;It seems my response to [From.GetBestName] was not what [From.GetSheHe] wanted, as [From.GetSheHe] has informed me that [From.GetSheHe] thinks that it is best for our lessons to end even though they have not had the desired effect.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1038;I see...;;;;;;;;;;;;;;x
EVTDESC_SOH_1039;I have been receiving spiritual guidance from [From.GetBestName] for a while now, but I am starting to have second thoughts about the matter. I can see some value in the lessons I am being given at times, but at other times I feel it would be a mistake to continue.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1039;I want to keep at it!;;;;;;;;;;;;;;x
EVTOPTB_SOH_1039;It is time to end this...;;;;;;;;;;;;;;x
EVTDESC_SOH_1040;It seems [From.GetBestName] has grown tired of the spiritual guidance I have been providing as [From.GetSheHe] has informed me that [From.GetSheHe] thinks it best for the lessons to end as they simply do not appeal to [From.GetHerHim] any longer.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1040;If that's what you want...;;;;;;;;;;;;;;x
EVTDESC_SOH_1041;Though I do my best to be mindful of the lessons I have received from [From.GetBestName] at all times, it is sometimes hard to rememver just why chastity was such a good idea. I just came across a very attractive servant, [tempting_servant.GetBestName], who seems really into me, and maybe I should have some fun?;;;;;;;;;;;;;;x
EVTOPTA_SOH_1041;I'll give [tempting_servant.GetHerHim] a good tumble!;;;;;;;;;;;;;;x
EVTOPTB_SOH_1041;[tempting_servant.GetSheHeCap] does not interest me!;;;;;;;;;;;;;;x
EVTDESC_SOH_1042;[From.GetBestName] has informed me that [From.GetSheHe] recently experienced a setback when it comes to [From.GetHerHis] ongoing attempt to become a chaster person. [From.GetSheHeCap] was unwilling to provide any specifics, and I am not sure I want them.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1042;I don't need to know...;;;;;;;;;;;;;;x
EVTDESC_SOH_1043;The spiritual guidance I have been receiving from [From.GetBestName] has really paid off. I now see what [From.GetSheHe] has been trying to teach me all along, and looking back it is hard to believe I could ever have wanted to live a different way.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1043;I'll be chaste from now on!;;;;;;;;;;;;;;x
EVTOPTB_SOH_1043;I'll be both chaste and celibate!;;;;;;;;;;;;;;x
EVTDESC_SOH_1044;The spiritual guidance I have been proving [From.GetBestName] has really paid off. [From.GetSheHeCap] has without a doubt become a chaste person, and no further lessons are necessary.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1044;[From.GetSheHeCap] was a good student!;;;;;;;;;;;;;;x
EVTDESC_SOH_1045;The spiritual guidance I have been proving [From.GetBestName] has really paid off. [From.GetSheHeCap] has without a doubt become a chaste person, and [From.GetSheHe] has even gone as far as to inform me that [From.GetSheHe] will become celibate. No further lessons are necessary.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1045;[From.GetSheHeCap] was a good student!;;;;;;;;;;;;;;x
EVTDESC_SOH_1047;The spiritual guidance I am giving to [From.GetBestName] does not seem to be having much of an effect. Though I suppose that not everyone might change their ways quickly, I sometimes wonder whether it is pointless to continue.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1047;I should keep at it...;;;;;;;;;;;;;;x
EVTOPTB_SOH_1047;This is pointless...;;;;;;;;;;;;;;x
EVTDESC_SOH_1048;Today [From.GetBestName] informed me that [From.GetSheHe] thinks it would be best for [From.GetHerHim] to stop giving me spiritual guidance even though I have not changed my ways as much as initially planned. Apparently, [From.GetSheHe] thinks we are just wasting our time.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1048;I see...;;;;;;;;;;;;;;x
EVTDESC_SOH_1050;After spending some time getting to know me better [From.GetBestName] has finally decided what kind of spiritual guidance [From.GetSheHe] can give me, and [From.GetSheHe] has informed me that the lessons will be on the topic of temperance.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1050;Very well!;;;;;;;;;;;;;;x
EVTDESC_SOH_1052;As [From.GetBestName] continues to give me spiritual guidance related to temperance I find myself wondering if I actually am going to find the lessons appealing at any point. I am not particularly temperate, and maybe I should not try to change myself?;;;;;;;;;;;;;;x
EVTOPTA_SOH_1052;It would be a change for the better!;;;;;;;;;;;;;;x
EVTOPTB_SOH_1052;Actually, I don't want to change!;;;;;;;;;;;;;;x
EVTDESC_SOH_1053;I have been having some difficulty teaching [From.GetBestName] how to be more temperate, but at long last I can see some signs of progress. It will probably still be a while before [From.GetSheHe] has reached the point where it is prudent to end the lessons, however.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1053;I knew [From.GetSheHe] could do it!;;;;;;;;;;;;;;x
EVTDESC_SOH_1054;I have been having some difficulty teaching [From.GetBestName] how to be more temperate, but at long last I can see some signs of progress. It will probably still be a while before [From.GetSheHe] has reached the point where it is prudent to end the lessons, however.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1054;I knew [From.GetSheHe] could do it!;;;;;;;;;;;;;;x
EVTDESC_SOH_1055;Though I have been doing my best to teach [From.GetBestName] how to be more temperate, [From.GetSheHe] is not really making any progress. As best I can tell, [From.GetSheHe] is trying [From.GetHerHis] best, but considering [From.GetSheHe] definitely is not known for [From.GetHerHis] temperance that might not be enough.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1055;At least [From.GetSheHe] is trying...;;;;;;;;;;;;;;x
EVTDESC_SOH_1056;Today [From.GetBestName] approached me to inform me that [From.GetSheHe] no longer is interested in receiving spiritual guidance from me, claiming that [From.GetSheHe] is content to remain the way [From.GetSheHe] is regardless of whether the Hwarang would approve.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1056;If that's what you want...;;;;;;;;;;;;;;x
EVTDESC_SOH_1057;[From.GetBestName] keeps giving me spiritual guidance, but no matter how many lessons we have it really does not seem to be having any effect. I do my best to pay attention and to reflect on what I am being taught, but there has to be a problem somewhere as we are not making any progress.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1057;I must be doing something wrong...;;;;;;;;;;;;;;x
EVTOPTB_SOH_1057;[From.GetTitledName] is the problem!;;;;;;;;;;;;;;x
EVTDESC_SOH_1058;[From.GetBestName] confronted me today, telling me that [From.GetSheHe] thinks that the spiritual guidance I am providing is insufficient as [From.GetSheHe] really does not feel we are making any progress. [From.GetSheHeCap] asks that I consider what I can do better.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1058;I will try to improve!;;;;;;;;;;;;;;x
EVTOPTB_SOH_1058;I am not the problem here!;;;;;;;;;;;;;;x
EVTOPTC_SOH_1058;I just can't do this!;;;;;;;;;;;;;;x
EVTDESC_SOH_1059;[From.GetBestName] listened to what I had to say regarding our lessons not seeming to have an effect and informed me that [From.GetSheHe] will see what [From.GetSheHe] can do to improve, stating that [From.GetSheHe] is sorry [From.GetSheHe] has not been a better teacher.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1059;I guess that's good enough...;;;;;;;;;;;;;;x
EVTOPTB_SOH_1059;This has gone on long enough!;;;;;;;;;;;;;;x
EVTDESC_SOH_1060;I approached [From.GetBestName] and brought up the matter of [From.GetHerHis] lessons really not having an effect and that I thought that [From.GetSheHe] should do better. Apparently, [From.GetSheHe] disagrees that [From.GetSheHe] is the problem, and suggests that I should consider what I am doing wrong instead.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1060;I suppose I could be at fault...;;;;;;;;;;;;;;x
EVTOPTB_SOH_1060;I've had enough of this!;;;;;;;;;;;;;;x
EVTDESC_SOH_1061;I had expected [From.GetBestName] to either make excuses or tell me [From.GetSheHe] would work harder to provide me with useful spiritual guidance, but instead [From.GetSheHe] informed me that [From.GetSheHe] agrees that this is going nowhere and that it is time for our lessons to end.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1061;I see...;;;;;;;;;;;;;;x
EVTDESC_SOH_1062;It seems my response to [From.GetBestName] was not what [From.GetSheHe] wanted, as [From.GetSheHe] has informed me that [From.GetSheHe] thinks that it is best for our lessons to end even though they have not had the desired effect.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1062;I see...;;;;;;;;;;;;;;x
EVTDESC_SOH_1063;I have been receiving spiritual guidance from [From.GetBestName] for a while now, but I am starting to have second thoughts about the matter. I can see some value in the lessons I am being given at times, but at other times I feel it would be a mistake to continue.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1063;I want to keep at it!;;;;;;;;;;;;;;x
EVTOPTB_SOH_1063;It is time to end this...;;;;;;;;;;;;;;x
EVTDESC_SOH_1064;It seems [From.GetBestName] has grown tired of the spiritual guidance I have been providing as [From.GetSheHe] has informed me that [From.GetSheHe] thinks it best for the lessons to end as they simply do not appeal to [From.GetHerHim] any longer.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1064;If that's what you want...;;;;;;;;;;;;;;x
EVTDESC_SOH_1065;The spiritual guidance I have been receiving from [From.GetBestName] has really paid off. I now see what [From.GetSheHe] has been trying to teach me all along, and looking back it is hard to believe I could ever have wanted to live a different way.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1065;I'll be temperate from now on!;;;;;;;;;;;;;;x
EVTDESC_SOH_1066;The spiritual guidance I have been proving [From.GetBestName] has really paid off. [From.GetSheHeCap] has without a doubt become temperate, and no further lessons are necessary.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1066;[From.GetSheHeCap] was a good student!;;;;;;;;;;;;;;x
EVTDESC_SOH_1068;The spiritual guidance I am giving to [From.GetBestName] does not seem to be having much of an effect. Though I suppose that not everyone might change their ways quickly, I sometimes wonder whether it is pointless to continue.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1068;I should keep at it...;;;;;;;;;;;;;;x
EVTOPTB_SOH_1068;This is pointless...;;;;;;;;;;;;;;x
EVTDESC_SOH_1069;Today [From.GetBestName] informed me that [From.GetSheHe] thinks it would be best for [From.GetHerHim] to stop giving me spiritual guidance even though I have not changed my ways as much as initially planned. Apparently, [From.GetSheHe] thinks we are just wasting our time.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1069;I see...;;;;;;;;;;;;;;x
EVTDESC_SOH_1071;After spending some time getting to know me better [From.GetBestName] has finally decided what kind of spiritual guidance [From.GetSheHe] can give me, and [From.GetSheHe] has informed me that the lessons will be on the topic of charity.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1071;Very well!;;;;;;;;;;;;;;x
EVTDESC_SOH_1073;As [From.GetBestName] continues to give me spiritual guidance related to temperance I find myself wondering if I actually am going to find the lessons appealing at any point. I am not particularly charitable, and maybe I should not try to change myself?;;;;;;;;;;;;;;x
EVTOPTA_SOH_1073;It would be a change for the better!;;;;;;;;;;;;;;x
EVTOPTB_SOH_1073;Actually, I don't want to change!;;;;;;;;;;;;;;x
EVTDESC_SOH_1074;I have been having some difficulty teaching [From.GetBestName] how to be more charitable, but at long last I can see some signs of progress. It will probably still be a while before [From.GetSheHe] has reached the point where it is prudent to end the lessons, however.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1074;I knew [From.GetSheHe] could do it!;;;;;;;;;;;;;;x
EVTDESC_SOH_1075;Though I have been doing my best to teach [From.GetBestName] how to be more charitable, [From.GetSheHe] is not really making any progress. As best I can tell, [From.GetSheHe] is trying [From.GetHerHis] best, but considering [From.GetSheHe] definitely is not known for [From.GetHerHis] charity that might not be enough.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1075;At least [From.GetSheHe] is trying...;;;;;;;;;;;;;;x
EVTDESC_SOH_1076;Today [From.GetBestName] approached me to inform me that [From.GetSheHe] no longer is interested in receiving spiritual guidance from me, claiming that [From.GetSheHe] is content to remain the way [From.GetSheHe] is regardless of whether the Hwarang would approve.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1076;If that's what you want...;;;;;;;;;;;;;;x
EVTDESC_SOH_1078;I have been giving [From.GetBestName] spiritual guidance related to charity for a while now, and it is important that [From.GetSheHe] learns to willingly part with money. Lately, I have been considering whether I should encourage [From.GetHerHim] to give money to charity.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1078;It would be good for [From.GetHerHim]!.;;;;;;;;;;;;;;x
EVTOPTB_SOH_1078;It would be a bad idea...;;;;;;;;;;;;;;x
EVTDESC_SOH_1079;[From.GetBestName] gave me another lesson on the subject of charity today, and among [From.GetHerHis] ideas as to how I could be more charitable was the suggestion that I could donate some of my money to a local shrine, which [From.GetBestName] really thinks the Hwarang would approve of.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1079;I suppose that's reasonable...;;;;;;;;;;;;;;x
