EVTDESC_SOH_1810;I have spent several days meditating on how to better myself, questioning why I have struggled with being chaste in the past. Initially I did not expect much, but as I kept meditating I discovered things about myself I did not know before, and I have definitely made significant progress.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1810;That went well!;;;;;;;;;;;;;;x
EVTDESC_SOH_1811;I have spent several days meditating on how to better myself, and though I do not feel I have made any significant progress I feel that it has been a worthwhile experience, and possibly something that might help me in the right direction in the future.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1811;That wasn't so bad...;;;;;;;;;;;;;;x
EVTDESC_SOH_1812;I have spent several days meditating on how to better myself, and though I do not feel I have made any significant progress I feel that it has been a worthwhile experience, and possibly something that might help me in the right direction in the future.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1812;That wasn't so bad...;;;;;;;;;;;;;;x
EVTDESC_SOH_1813;I have spent several days meditating on how to better myself, but though it certainly could have been worse I also feel I have not made any progress whatsoever, and it is possible the whole thing was a waste of my time.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1813;I expected more...;;;;;;;;;;;;;;x
EVTDESC_SOH_1814;I have spent several days meditating on how to better myself, but as I kept meditating I started questioning why I am trying to change myself and whether I am simply trying to please others at the expense of being true to myself.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1814;Is this a mistake?;;;;;;;;;;;;;;x
EVTDESC_SOH_1815;I have spent several days meditating on how to better myself, but as I kept meditating I started questioning why I am trying to change myself and whether I am simply trying to please others at the expense of being true to myself.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1815;Is this a mistake?;;;;;;;;;;;;;;x
EVTDESC_SOH_1816;[From.GetBestName], a friend and a fellow member of the Hwarang, has asked me for some tips on how to be more chaste, as [From.GetSheHe] wishes to improve in that regard to be a better person and a better member of the Hwarang.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1816;I will give [From.GetHerHim] some useful tips;;;;;;;;;;;;;;x
EVTDESC_SOH_1817;[From.GetBestName] gave me quite a few tips regarding how I could think to be more chaste, and it did not take me long to figure out how they were applicable for me in particular. I have definitely made some noticeable progress.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1817;That was helpful!;;;;;;;;;;;;;;x
EVTDESC_SOH_1818;I got quite a few tips from [From.GetBestName], but so far I have not managed to figure out just how they might be applicable for me. Maybe some of them will not be useful in the end, but others could certainly be.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1818;It was certainly not bad advice...;;;;;;;;;;;;;;x
EVTDESC_SOH_1819;I got quite a few tips from [From.GetBestName], but so far I have not managed to figure out just how they might be applicable for me. Maybe some of them will not be useful in the end, but others could certainly be.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1819;It was certainly not bad advice...;;;;;;;;;;;;;;x
EVTDESC_SOH_1820;One of the advantages of being a member of the Hwarang is that there are always someone around to ask for assistance, and as such it was not too much trouble for me to find someone that could help me.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1820;Together, we can achieve anything!;;;;;;;;;;;;;;x
EVTDESC_SOH_1821;I visited a temple as planned to seek assitance from the people there, and I got some advice that certainly will help me be more chaste. Moreover, I felt as if the people at the temple really appreciated my visit and my attempt to better myself.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1821;Time well spent!;;;;;;;;;;;;;;x
EVTDESC_SOH_1822;I visited a temple as planned for some help with my self-reflection. I felt very welcome there, and though the visit did not really result in any progress it did not feel as if it was a waste of time.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1822;I got a few good tips, at least...;;;;;;;;;;;;;;x
EVTDESC_SOH_1823;I visited a temple as planned for some help with my self-reflection. I felt very welcome there, and though the visit did not really result in any progress it did not feel as if it was a waste of time.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1823;I got a few good tips, at least...;;;;;;;;;;;;;;x
EVTDESC_SOH_1824;My visit to a temple for help with my self-reflection was very uneventful. None of those there had any useful tips to give me, and though I did not feel unwelcome I feel as if it was not time well spent.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1824;That didn't help...;;;;;;;;;;;;;;x
EVTDESC_SOH_1825;I felt most unwelcome when I visited a temple for some help with my self-reflection. None of those there could offer me any useful tips, and some of them even seemed to be displeased to see me.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1825;I expected so much more!;;;;;;;;;;;;;;x
EVTDESC_SOH_1827;I have been attempting to become more chaste for a while now, but I have not succeeded in reaching my goal yet. It is possible I am wasting my time, but also possible I can succeed if I keep on trying.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1827;I will keep trying!;;;;;;;;;;;;;;x
EVTOPTB_SOH_1827;This is going nowhere...;;;;;;;;;;;;;;x
EVTDESC_SOH_1828;My attempt to become chaste has been successful. Without doubt, the Hwarang will approve of this, and I am convinced it is a change for the better.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1828;I have reached my goal!;;;;;;;;;;;;;;x
EVTDESC_SOH_1829;I am trying to become temperate to be a better member of the Hwarang, and though it might take me several tries to improve in that regard I need to figure out how I want to approach the matter for the time being.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1829;I will meditate on the matter!;;;;;;;;;;;;;;x
EVTOPTB_SOH_1829;I will speak to [hwarang_self_reflection_help.GetBestName]!;;;;;;;;;;;;;;x
EVTOPTC_SOH_1829;I will request help from the Hwarang!;;;;;;;;;;;;;;x
EVTOPTD_SOH_1829;I will visit a temple for assistance!;;;;;;;;;;;;;;x
EVTDESC_SOH_1830;I have spent several days meditating on how to better myself, questioning why I have struggled with being temperate in the past. Initially I did not expect much, but as I kept meditating I discovered things about myself I did not know before, and I have definitely made significant progress.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1830;That went well!;;;;;;;;;;;;;;x
EVTDESC_SOH_1831;I have spent several days meditating on how to better myself, and though I do not feel I have made any significant progress I feel that it has been a worthwhile experience, and possibly something that might help me in the right direction in the future.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1831;That wasn't so bad...;;;;;;;;;;;;;;x
EVTDESC_SOH_1832;I have spent several days meditating on how to better myself, and though I do not feel I have made any significant progress I feel that it has been a worthwhile experience, and possibly something that might help me in the right direction in the future.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1832;That wasn't so bad...;;;;;;;;;;;;;;x
EVTDESC_SOH_1833;I have spent several days meditating on how to better myself, but though it certainly could have been worse I also feel I have not made any progress whatsoever, and it is possible the whole thing was a waste of my time.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1833;I expected more...;;;;;;;;;;;;;;x
EVTDESC_SOH_1834;I have spent several days meditating on how to better myself, but as I kept meditating I started questioning why I am trying to change myself and whether I am simply trying to please others at the expense of being true to myself.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1834;Is this a mistake?;;;;;;;;;;;;;;x
EVTDESC_SOH_1835;I have spent several days meditating on how to better myself, but as I kept meditating I started questioning why I am trying to change myself and whether I am simply trying to please others at the expense of being true to myself.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1835;Is this a mistake?;;;;;;;;;;;;;;x
EVTDESC_SOH_1836;[From.GetBestName], a friend and a fellow member of the Hwarang, has asked me for some tips on how to be more temperate, as [From.GetSheHe] wishes to improve in that regard to be a better person and a better member of the Hwarang.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1836;I will give [From.GetHerHim] some useful tips;;;;;;;;;;;;;;x
EVTDESC_SOH_1837;[From.GetBestName] gave me quite a few tips regarding how I could think to be more temperate, and it did not take me long to figure out how they were applicable for me in particular. I have definitely made some noticeable progress.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1837;That was helpful!;;;;;;;;;;;;;;x
EVTDESC_SOH_1838;I got quite a few tips from [From.GetBestName], but so far I have not managed to figure out just how they might be applicable for me. Maybe some of them will not be useful in the end, but others could certainly be.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1838;It was certainly not bad advice...;;;;;;;;;;;;;;x
EVTDESC_SOH_1839;I got quite a few tips from [From.GetBestName], but so far I have not managed to figure out just how they might be applicable for me. Maybe some of them will not be useful in the end, but others could certainly be.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1839;It was certainly not bad advice...;;;;;;;;;;;;;;x
EVTDESC_SOH_1840;One of the advantages of being a member of the Hwarang is that there are always someone around to ask for assistance, and as such it was not too much trouble for me to find someone that could help me.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1840;Together, we can achieve anything!;;;;;;;;;;;;;;x
EVTDESC_SOH_1841;I visited a temple as planned to seek assitance from the people there, and I got some advice that certainly will help me be more temperate. Moreover, I felt as if the people at the temple really appreciated my visit and my attempt to better myself.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1841;Time well spent!;;;;;;;;;;;;;;x
EVTDESC_SOH_1842;I visited a temple as planned for some help with my self-reflection. I felt very welcome there, and though the visit did not really result in any progress it did not feel as if it was a waste of time.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1842;I got a few good tips, at least...;;;;;;;;;;;;;;x
EVTDESC_SOH_1843;I visited a temple as planned for some help with my self-reflection. I felt very welcome there, and though the visit did not really result in any progress it did not feel as if it was a waste of time.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1843;I got a few good tips, at least...;;;;;;;;;;;;;;x
EVTDESC_SOH_1844;My visit to a temple for help with my self-reflection was very uneventful. None of those there had any useful tips to give me, and though I did not feel unwelcome I feel as if it was not time well spent.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1844;That didn't help...;;;;;;;;;;;;;;x
EVTDESC_SOH_1845;I felt most unwelcome when I visited a temple for some help with my self-reflection. None of those there could offer me any useful tips, and some of them even seemed to be displeased to see me.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1845;I expected so much more!;;;;;;;;;;;;;;x
EVTDESC_SOH_1847;I have been attempting to become more temperate for a while now, but I have not succeeded in reaching my goal yet. It is possible I am wasting my time, but also possible I can succeed if I keep on trying.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1847;I will keep trying!;;;;;;;;;;;;;;x
EVTOPTB_SOH_1847;This is going nowhere...;;;;;;;;;;;;;;x
EVTDESC_SOH_1848;My attempt to become temperate has been successful. Without doubt, the Hwarang will approve of this, and I am convinced it is a change for the better.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1848;I have reached my goal!;;;;;;;;;;;;;;x
EVTDESC_SOH_1849;I am trying to become charitable to be a better member of the Hwarang, and though it might take me several tries to improve in that regard I need to figure out how I want to approach the matter for the time being.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1849;I will meditate on the matter!;;;;;;;;;;;;;;x
EVTOPTB_SOH_1849;I will speak to [hwarang_self_reflection_help.GetBestName]!;;;;;;;;;;;;;;x
EVTOPTC_SOH_1849;I will request help from the Hwarang!;;;;;;;;;;;;;;x
EVTOPTD_SOH_1849;I will visit a temple for assistance!;;;;;;;;;;;;;;x
EVTDESC_SOH_1850;I have spent several days meditating on how to better myself, questioning why I have struggled with being charitable in the past. Initially I did not expect much, but as I kept meditating I discovered things about myself I did not know before, and I have definitely made significant progress.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1850;That went well!;;;;;;;;;;;;;;x
EVTDESC_SOH_1851;I have spent several days meditating on how to better myself, and though I do not feel I have made any significant progress I feel that it has been a worthwhile experience, and possibly something that might help me in the right direction in the future.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1851;That wasn't so bad...;;;;;;;;;;;;;;x
EVTDESC_SOH_1852;I have spent several days meditating on how to better myself, and though I do not feel I have made any significant progress I feel that it has been a worthwhile experience, and possibly something that might help me in the right direction in the future.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1852;That wasn't so bad...;;;;;;;;;;;;;;x
EVTDESC_SOH_1853;I have spent several days meditating on how to better myself, but though it certainly could have been worse I also feel I have not made any progress whatsoever, and it is possible the whole thing was a waste of my time.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1853;I expected more...;;;;;;;;;;;;;;x
EVTDESC_SOH_1854;I have spent several days meditating on how to better myself, but as I kept meditating I started questioning why I am trying to change myself and whether I am simply trying to please others at the expense of being true to myself.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1854;Is this a mistake?;;;;;;;;;;;;;;x
EVTDESC_SOH_1855;I have spent several days meditating on how to better myself, but as I kept meditating I started questioning why I am trying to change myself and whether I am simply trying to please others at the expense of being true to myself.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1855;Is this a mistake?;;;;;;;;;;;;;;x
EVTDESC_SOH_1856;[From.GetBestName], a friend and a fellow member of the Hwarang, has asked me for some tips on how to be more charitable, as [From.GetSheHe] wishes to improve in that regard to be a better person and a better member of the Hwarang.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1856;I will give [From.GetHerHim] some useful tips;;;;;;;;;;;;;;x
EVTDESC_SOH_1857;[From.GetBestName] gave me quite a few tips regarding how I could think to be more charitable, and it did not take me long to figure out how they were applicable for me in particular. I have definitely made some noticeable progress.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1857;That was helpful!;;;;;;;;;;;;;;x
EVTDESC_SOH_1858;I got quite a few tips from [From.GetBestName], but so far I have not managed to figure out just how they might be applicable for me. Maybe some of them will not be useful in the end, but others could certainly be.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1858;It was certainly not bad advice...;;;;;;;;;;;;;;x
EVTDESC_SOH_1859;I got quite a few tips from [From.GetBestName], but so far I have not managed to figure out just how they might be applicable for me. Maybe some of them will not be useful in the end, but others could certainly be.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1859;It was certainly not bad advice...;;;;;;;;;;;;;;x
EVTDESC_SOH_1860;One of the advantages of being a member of the Hwarang is that there are always someone around to ask for assistance, and as such it was not too much trouble for me to find someone that could help me.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1860;Together, we can achieve anything!;;;;;;;;;;;;;;x
EVTDESC_SOH_1861;I visited a temple as planned to seek assitance from the people there, and I got some advice that certainly will help me be more charitable. Moreover, I felt as if the people at the temple really appreciated my visit and my attempt to better myself.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1861;Time well spent!;;;;;;;;;;;;;;x
EVTDESC_SOH_1862;I visited a temple as planned for some help with my self-reflection. I felt very welcome there, and though the visit did not really result in any progress it did not feel as if it was a waste of time.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1862;I got a few good tips, at least...;;;;;;;;;;;;;;x
EVTDESC_SOH_1863;I visited a temple as planned for some help with my self-reflection. I felt very welcome there, and though the visit did not really result in any progress it did not feel as if it was a waste of time.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1863;I got a few good tips, at least...;;;;;;;;;;;;;;x
EVTDESC_SOH_1864;My visit to a temple for help with my self-reflection was very uneventful. None of those there had any useful tips to give me, and though I did not feel unwelcome I feel as if it was not time well spent.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1864;That didn't help...;;;;;;;;;;;;;;x
EVTDESC_SOH_1865;I felt most unwelcome when I visited a temple for some help with my self-reflection. None of those there could offer me any useful tips, and some of them even seemed to be displeased to see me.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1865;I expected so much more!;;;;;;;;;;;;;;x
EVTDESC_SOH_1867;I have been attempting to become more charitable for a while now, but I have not succeeded in reaching my goal yet. It is possible I am wasting my time, but also possible I can succeed if I keep on trying.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1867;I will keep trying!;;;;;;;;;;;;;;x
EVTOPTB_SOH_1867;This is going nowhere...;;;;;;;;;;;;;;x
EVTDESC_SOH_1868;My attempt to become charitable has been successful. Without doubt, the Hwarang will approve of this, and I am convinced it is a change for the better.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1868;I have reached my goal!;;;;;;;;;;;;;;x
EVTDESC_SOH_1869;I am trying to become diligent to be a better member of the Hwarang, and though it might take me several tries to improve in that regard I need to figure out how I want to approach the matter for the time being.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1869;I will meditate on the matter!;;;;;;;;;;;;;;x
EVTOPTB_SOH_1869;I will speak to [hwarang_self_reflection_help.GetBestName]!;;;;;;;;;;;;;;x
EVTOPTC_SOH_1869;I will request help from the Hwarang!;;;;;;;;;;;;;;x
EVTOPTD_SOH_1869;I will visit a temple for assistance!;;;;;;;;;;;;;;x
EVTDESC_SOH_1870;I have spent several days meditating on how to better myself, questioning why I have struggled with being diligent in the past. Initially I did not expect much, but as I kept meditating I discovered things about myself I did not know before, and I have definitely made significant progress.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1870;That went well!;;;;;;;;;;;;;;x
EVTDESC_SOH_1871;I have spent several days meditating on how to better myself, and though I do not feel I have made any significant progress I feel that it has been a worthwhile experience, and possibly something that might help me in the right direction in the future.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1871;That wasn't so bad...;;;;;;;;;;;;;;x
EVTDESC_SOH_1872;I have spent several days meditating on how to better myself, and though I do not feel I have made any significant progress I feel that it has been a worthwhile experience, and possibly something that might help me in the right direction in the future.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1872;That wasn't so bad...;;;;;;;;;;;;;;x
EVTDESC_SOH_1873;I have spent several days meditating on how to better myself, but though it certainly could have been worse I also feel I have not made any progress whatsoever, and it is possible the whole thing was a waste of my time.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1873;I expected more...;;;;;;;;;;;;;;x
EVTDESC_SOH_1874;I have spent several days meditating on how to better myself, but as I kept meditating I started questioning why I am trying to change myself and whether I am simply trying to please others at the expense of being true to myself.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1874;Is this a mistake?;;;;;;;;;;;;;;x
EVTDESC_SOH_1875;I have spent several days meditating on how to better myself, but as I kept meditating I started questioning why I am trying to change myself and whether I am simply trying to please others at the expense of being true to myself.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1875;Is this a mistake?;;;;;;;;;;;;;;x
EVTDESC_SOH_1876;[From.GetBestName], a friend and a fellow member of the Hwarang, has asked me for some tips on how to be more diligent, as [From.GetSheHe] wishes to improve in that regard to be a better person and a better member of the Hwarang.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1876;I will give [From.GetHerHim] some useful tips;;;;;;;;;;;;;;x
EVTDESC_SOH_1877;[From.GetBestName] gave me quite a few tips regarding how I could think to be more diligent, and it did not take me long to figure out how they were applicable for me in particular. I have definitely made some noticeable progress.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1877;That was helpful!;;;;;;;;;;;;;;x
EVTDESC_SOH_1878;I got quite a few tips from [From.GetBestName], but so far I have not managed to figure out just how they might be applicable for me. Maybe some of them will not be useful in the end, but others could certainly be.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1878;It was certainly not bad advice...;;;;;;;;;;;;;;x
EVTDESC_SOH_1879;I got quite a few tips from [From.GetBestName], but so far I have not managed to figure out just how they might be applicable for me. Maybe some of them will not be useful in the end, but others could certainly be.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1879;It was certainly not bad advice...;;;;;;;;;;;;;;x
EVTDESC_SOH_1880;One of the advantages of being a member of the Hwarang is that there are always someone around to ask for assistance, and as such it was not too much trouble for me to find someone that could help me.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1880;Together, we can achieve anything!;;;;;;;;;;;;;;x
EVTDESC_SOH_1881;I visited a temple as planned to seek assitance from the people there, and I got some advice that certainly will help me be more diligent. Moreover, I felt as if the people at the temple really appreciated my visit and my attempt to better myself.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1881;Time well spent!;;;;;;;;;;;;;;x
EVTDESC_SOH_1882;I visited a temple as planned for some help with my self-reflection. I felt very welcome there, and though the visit did not really result in any progress it did not feel as if it was a waste of time.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1882;I got a few good tips, at least...;;;;;;;;;;;;;;x
EVTDESC_SOH_1883;I visited a temple as planned for some help with my self-reflection. I felt very welcome there, and though the visit did not really result in any progress it did not feel as if it was a waste of time.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1883;I got a few good tips, at least...;;;;;;;;;;;;;;x
EVTDESC_SOH_1884;My visit to a temple for help with my self-reflection was very uneventful. None of those there had any useful tips to give me, and though I did not feel unwelcome I feel as if it was not time well spent.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1884;That didn't help...;;;;;;;;;;;;;;x
EVTDESC_SOH_1885;I felt most unwelcome when I visited a temple for some help with my self-reflection. None of those there could offer me any useful tips, and some of them even seemed to be displeased to see me.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1885;I expected so much more!;;;;;;;;;;;;;;x
EVTDESC_SOH_1887;I have been attempting to become more diligent for a while now, but I have not succeeded in reaching my goal yet. It is possible I am wasting my time, but also possible I can succeed if I keep on trying.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1887;I will keep trying!;;;;;;;;;;;;;;x
EVTOPTB_SOH_1887;This is going nowhere...;;;;;;;;;;;;;;x
EVTDESC_SOH_1888;My attempt to become diligent has been successful. Without doubt, the Hwarang will approve of this, and I am convinced it is a change for the better.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1888;I have reached my goal!;;;;;;;;;;;;;;x
EVTDESC_SOH_1889;I am trying to become patient to be a better member of the Hwarang, and though it might take me several tries to improve in that regard I need to figure out how I want to approach the matter for the time being.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1889;I will meditate on the matter!;;;;;;;;;;;;;;x
EVTOPTB_SOH_1889;I will speak to [hwarang_self_reflection_help.GetBestName]!;;;;;;;;;;;;;;x
EVTOPTC_SOH_1889;I will request help from the Hwarang!;;;;;;;;;;;;;;x
EVTOPTD_SOH_1889;I will visit a temple for assistance!;;;;;;;;;;;;;;x
EVTDESC_SOH_1890;I have spent several days meditating on how to better myself, questioning why I have struggled with being patient in the past. Initially I did not expect much, but as I kept meditating I discovered things about myself I did not know before, and I have definitely made significant progress.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1890;That went well!;;;;;;;;;;;;;;x
EVTDESC_SOH_1891;I have spent several days meditating on how to better myself, and though I do not feel I have made any significant progress I feel that it has been a worthwhile experience, and possibly something that might help me in the right direction in the future.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1891;That wasn't so bad...;;;;;;;;;;;;;;x
EVTDESC_SOH_1892;I have spent several days meditating on how to better myself, and though I do not feel I have made any significant progress I feel that it has been a worthwhile experience, and possibly something that might help me in the right direction in the future.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1892;That wasn't so bad...;;;;;;;;;;;;;;x
EVTDESC_SOH_1893;I have spent several days meditating on how to better myself, but though it certainly could have been worse I also feel I have not made any progress whatsoever, and it is possible the whole thing was a waste of my time.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1893;I expected more...;;;;;;;;;;;;;;x
EVTDESC_SOH_1894;I have spent several days meditating on how to better myself, but as I kept meditating I started questioning why I am trying to change myself and whether I am simply trying to please others at the expense of being true to myself.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1894;Is this a mistake?;;;;;;;;;;;;;;x
EVTDESC_SOH_1895;I have spent several days meditating on how to better myself, but as I kept meditating I started questioning why I am trying to change myself and whether I am simply trying to please others at the expense of being true to myself.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1895;Is this a mistake?;;;;;;;;;;;;;;x
EVTDESC_SOH_1896;[From.GetBestName], a friend and a fellow member of the Hwarang, has asked me for some tips on how to be more patient, as [From.GetSheHe] wishes to improve in that regard to be a better person and a better member of the Hwarang.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1896;I will give [From.GetHerHim] some useful tips;;;;;;;;;;;;;;x
EVTDESC_SOH_1897;[From.GetBestName] gave me quite a few tips regarding how I could think to be more patient, and it did not take me long to figure out how they were applicable for me in particular. I have definitely made some noticeable progress.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1897;That was helpful!;;;;;;;;;;;;;;x
EVTDESC_SOH_1898;I got quite a few tips from [From.GetBestName], but so far I have not managed to figure out just how they might be applicable for me. Maybe some of them will not be useful in the end, but others could certainly be.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1898;It was certainly not bad advice...;;;;;;;;;;;;;;x
EVTDESC_SOH_1899;I got quite a few tips from [From.GetBestName], but so far I have not managed to figure out just how they might be applicable for me. Maybe some of them will not be useful in the end, but others could certainly be.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1899;It was certainly not bad advice...;;;;;;;;;;;;;;x
EVTDESC_SOH_1900;One of the advantages of being a member of the Hwarang is that there are always someone around to ask for assistance, and as such it was not too much trouble for me to find someone that could help me.;;;;;;;;;;;;;;x
EVTOPTA_SOH_1900;Together, we can achieve anything!;;;;;;;;;;;;;;x
EVTDESC_SOH_1901;I visited a temple as planned to seek assitance from the people there, and I got some advice that certainly will help me be more patient. Moreover, I felt as if the people at the temple really appreciated my visit and my attempt to better myself.;;;;;;;;;;;;;;x
