#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
title_prince_tibeto-burman;Lhase;Lhase;Lhase;;Lhase;;;;;;;;;x
title_prince_female_tibeto-burman;Kungco;Kungco;Kungco;;Kungco;;;;;;;;;x
###########################################
bon_pagan;Bön;Bön;;;;;;;;;;;;x
bon_pagan_DESC;Bön is the term for the religious tradition or sect of Tibet. Is usually defined as a religion linked to shamanism and animism. Its founder is considered Tonpa Shenrab Miwoche, according to the tradition coming from the "land of Olmo Lungring," probably in the current Iran. Defining features in-game:\n§Y*§! Can raid neighbors for loot\n§Y*§! Low-tech non-pagans have very low Supply Limit in Pagan counties\n§Y*§! Rulers cannot declare Holy Wars\n§Y*§! Inferior at conversion and vulnerable to non-pagan missionaries\n§Y*§! Rulers lose Prestige if at peace for too long\n§Y*§! The Bon Pagan faith can be Reformed;;Bon;;;;;;;;;;;;x
bon_pagan_reformed;Tibetan;Bön;;;;;;;;;;;;x
bon_pagan_reformed_DESC;The Bön reformed. Historically, after the spread of Buddhism in Asia, the bon is mixed with it and survived thanks to a syncretism that gave birth to "Tibetan Buddhism", but the bon initially tried to suppress any Buddhist influence. Now he has succeeded, and has evolved to become the religion of all Tibetans.;Bön;;;;;;;;;;;;x
GOD_SHENLHA_OKAR;Shenlha Okar;Bon;;;;;;;;;;;;x
GOD_YESHE_WALMO;Yeshe Walmo;Bon;;;;;;;;;;;;x
GOD_ZHANG_ZHUNG_MERI;Zhang Zhung Meri;Bon;;;;;;;;;;;;x
#####################Tanguts######################
king_tangut;Wuzu;Wuzu;Wuzu;;Wuzu;;;;;;;;;x
king_female_tangut;Wuzu;Tsenmo;Wuzu;;Wuzu;;;;;;;;x;
GOD_TANG_KHUT;Tang Khut;;;;;;;;;;;;x;
GOD_TAN_GERI;Tan Geri;;;;;;;;;;;;x;
GOD_SUN;The Sun;;;;;;;;;;;;x;
THE_DARKNESS;The darkness;;;;;;;;;;;;x;
root_west;Root West;;;;;;;;;;;;x;
root_west_DESC;The ancient shamanic religion known as "Root West" is the worship practiced by the Tangut people, especially by the high caste of the Tangut society, or the "Black Headed", opposed to the people, called "The Red Faced", this cult is linked in part to both the solar worship practiced in ancient times by Indo-European peoples that once lived in these regions (Yuezhi, Wusun), both to Tibetan and Mongolian shamanism. Is based on the veneration of the  “the unseen force (or entity) behind the sunrise”.;;;;;;;;;;;;x;
root_west_reformed;Root West;;;;;;;;;;;;x;
root_west_reformed_DESC;The ancient shamanic religion known as "Root West" is the worship practiced by the Tangut people, and now the Tanguts have achieved high levels of civilization, and their religion is entered in every respect to be part of the "Great Asian Religions", and is now reformed, with a written statement of fees, and known throughout the world.;;;;;;;;;;;;x;
BLACK_CAP;Black Cap;;;;;;;;;;;;x;
GOD_SANAMAHI;Sanamahi;;;;;;;;;;;;x;
GOD_ATIYA_SIDABA;Atiya Sidaba;;;;;;;;;;;;x;
GOD_APANBA;Apanba;;;;;;;;;;;;x;
GOD_ASHEEBA;Asheeba;;;;;;;;;;;;x;
PUYA;Puya;;;;;;;;;;;;x;
sanamahist;Sanamahist;;;;;;;;;;;;x;
sanamahist_DESC;Sanamahism is the worship of Sanamahi, the eternal force/cells responsible for the continuity of living creations. The religion has a great and unique traditional history which has been preserved till date for worshiping ancestors as almighty. Sanamahism is one of the oldest religion of South East Asia.;;;;;;;;;;;;x;
nakhi;Nakhi;;;;;;;;;;;;x;
DONGBA;Dongba;;;;;;;;;;;;x;
dongba;Dongbaist;;;;;;;;;;;;x;
dongba_DESC;The term dongbaism, or simply dogba ( literally: "Ba of the East") refers to the religious belief of the Nakhi people, the priest of the dogba religion preach harmony between man and nature. The Nakhi people was originally based on matriarchy, and this is reflected on their religion, so there is a strong cult of the mother goddess. the Nakhi are also famous for having created an ancient writing system completely independent.;;;;;;;;;;;;x;
k_xia;Xia;;;;;;;;;;;;x;
k_xia_adj;Tangut;;;;;;;;;;;;x;
